Point No.,Normal Force [N],Gap [mm],Time [s]
3,-0.056371,9.1215,353.9
4,-0.048763,9.1715,354
5,-0.053982,9.2215,354.1
6,-0.054101,9.2713,354.2
7,-0.053955,9.3219,354.3
8,-0.054432,9.3721,354.4
9,-0.051035,9.4221,354.5
10,-0.055074,9.4721,354.6
11,-0.052992,9.5215,354.7
12,-0.054338,9.5715,354.8
13,-0.047978,9.6215,354.9
14,-0.053390,9.6715,355
15,-0.055920,9.7215,355.1
16,-0.049581,9.7715,355.2
17,-0.049516,9.8215,355.3
18,-0.049061,9.8715,355.4
19,-0.049818,9.9212,355.5
20,-0.046935,9.9711,355.6
