Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,20.022310,7.0424,542.7
2.0,19.922447,7.0424,543.2
3.0,19.860239,7.0423,543.7
4.0,19.808364,7.0423,544.2
5.0,19.778776,7.0423,544.7
6.0,19.747697,7.0423,545.2
7.0,19.724390,7.0423,545.7
8.0,19.697929,7.0422,546.2
9.0,19.682889,7.0422,546.7
10.0,19.666137,7.0422,547.2
11.0,19.649368,7.0422,547.7
12.0,19.636758,7.0422,548.2
13.0,19.627073,7.0422,548.7
14.0,19.613552,7.0422,549.2
15.0,19.599718,7.0422,549.7
16.0,19.589035,7.0422,550.2
17.0,19.581932,7.0422,550.7
18.0,19.577117,7.0422,551.2
19.0,19.571769,7.0422,551.7
20.0,19.566465,7.0422,552.2
21.0,19.561475,7.0422,552.7
22.0,19.554985,7.0422,553.2
23.0,19.548116,7.0422,553.7
24.0,19.543052,7.0422,554.2
25.0,19.537454,7.0422,554.7
26.0,19.530681,7.0422,555.2
27.0,19.525568,7.0422,555.7
28.0,19.519441,7.0421,556.2
29.0,19.512754,7.0421,556.7
30.0,19.506410,7.0421,557.2
31.0,19.501617,7.0421,557.7
32.0,19.495512,7.0421,558.2
33.0,19.488613,7.0421,558.7
34.0,19.484828,7.0421,559.2
35.0,19.479751,7.0421,559.7
36.0,19.477193,7.0421,560.2
37.0,19.474576,7.0421,560.7
38.0,19.469835,7.0421,561.2
39.0,19.469182,7.0421,561.7
40.0,19.467042,7.0421,562.2
