Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.009095,15.0163,5545
2.0,-0.009586,14.9662,5546
3.0,-0.008741,14.9160,5546
4.0,-0.009336,14.8658,5547
5.0,-0.009335,14.8157,5547
6.0,-0.009769,14.7658,5548
7.0,-0.009550,14.7155,5548
8.0,-0.009340,14.6652,5549
9.0,-0.009338,14.6150,5549
10.0,-0.009411,14.5650,5550
11.0,-0.009182,14.5147,5550
12.0,-0.009204,14.4645,5551
13.0,-0.008788,14.4141,5551
14.0,-0.009292,14.3641,5552
15.0,-0.009031,14.3138,5552
16.0,-0.009848,14.2636,5553
17.0,-0.009220,14.2133,5553
18.0,-0.009454,14.1634,5554
19.0,-0.008380,14.1131,5554
20.0,-0.009661,14.0630,5555
21.0,-0.009276,14.0128,5555
22.0,-0.009188,13.9627,5556
23.0,-0.008975,13.9126,5556
24.0,-0.009565,13.8626,5557
25.0,-0.009596,13.8122,5557
26.0,-0.009235,13.7622,5558
27.0,-0.009555,13.7120,5558
28.0,-0.009981,13.6619,5559
29.0,-0.009190,13.6116,5559
30.0,-0.008720,13.5613,5560
31.0,-0.009390,13.5112,5560
32.0,-0.009484,13.4610,5561
33.0,-0.009548,13.4107,5561
34.0,-0.009785,13.3605,5562
35.0,-0.009903,13.3104,5562
36.0,-0.009211,13.2601,5563
37.0,-0.010003,13.2099,5563
38.0,-0.010274,13.1597,5564
39.0,-0.009939,13.1097,5564
40.0,-0.009938,13.0595,5565
41.0,-0.009873,13.0093,5565
42.0,-0.009789,12.9592,5566
43.0,-0.009636,12.9091,5566
44.0,-0.010347,12.8591,5567
45.0,-0.010345,12.8089,5567
46.0,-0.010253,12.7587,5568
47.0,-0.010052,12.7086,5568
48.0,-0.010217,12.6584,5569
49.0,-0.011115,12.6082,5569
50.0,-0.010665,12.5580,5570
51.0,-0.010446,12.5077,5570
52.0,-0.010726,12.4576,5571
53.0,-0.010970,12.4073,5571
54.0,-0.010512,12.3570,5572
55.0,-0.011357,12.3068,5572
56.0,-0.011378,12.2568,5573
57.0,-0.011646,12.2066,5573
58.0,-0.011832,12.1563,5574
59.0,-0.011827,12.1062,5574
60.0,-0.012538,12.0562,5575
61.0,-0.012233,12.0061,5575
62.0,-0.002601,11.9559,5576
63.0,0.063071,11.9057,5576
64.0,0.195492,11.8558,5577
65.0,0.345817,11.8058,5577
66.0,0.513378,11.7557,5578
67.0,0.697192,11.7056,5578
68.0,0.853642,11.6554,5579
69.0,0.989249,11.6054,5579
70.0,1.102396,11.5552,5580
71.0,1.220455,11.5051,5580
72.0,1.365157,11.4548,5581
73.0,1.579753,11.4049,5581
74.0,1.858502,11.3548,5582
75.0,2.172863,11.3048,5582
76.0,2.495765,11.2546,5583
77.0,2.855949,11.2049,5583
78.0,3.228133,11.1549,5584
79.0,3.619714,11.1049,5584
