Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.468436,4.5145,668.2
2.0,4.435680,4.5145,668.7
3.0,4.415504,4.5145,669.2
4.0,4.402169,4.5145,669.7
5.0,4.388041,4.5145,670.2
6.0,4.376163,4.5145,670.7
7.0,4.368303,4.5145,671.2
8.0,4.362980,4.5145,671.7
9.0,4.357576,4.5144,672.2
10.0,4.351642,4.5144,672.7
11.0,4.348346,4.5144,673.2
12.0,4.344058,4.5144,673.7
13.0,4.338817,4.5144,674.2
14.0,4.334922,4.5144,674.7
15.0,4.330608,4.5144,675.2
16.0,4.327503,4.5144,675.7
17.0,4.324265,4.5144,676.2
18.0,4.321078,4.5144,676.7
19.0,4.317202,4.5144,677.2
20.0,4.314357,4.5144,677.7
21.0,4.311646,4.5144,678.2
22.0,4.309639,4.5144,678.7
23.0,4.308434,4.5144,679.2
24.0,4.306664,4.5144,679.7
25.0,4.305254,4.5144,680.2
26.0,4.303880,4.5144,680.7
27.0,4.301975,4.5144,681.2
28.0,4.300992,4.5144,681.7
29.0,4.299179,4.5144,682.2
30.0,4.298117,4.5144,682.7
31.0,4.296575,4.5144,683.2
32.0,4.293858,4.5144,683.7
33.0,4.292984,4.5144,684.2
34.0,4.292062,4.5144,684.7
35.0,4.290401,4.5144,685.2
36.0,4.288780,4.5144,685.7
37.0,4.287337,4.5144,686.2
38.0,4.287100,4.5144,686.7
39.0,4.285716,4.5144,687.2
40.0,4.283992,4.5144,687.7
