Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.349892,10.9957,947.5
2.0,4.339611,10.9976,947.5
3.0,4.286910,11.0054,947.6
4.0,4.170877,11.0170,947.6
5.0,4.039006,11.0299,947.6
6.0,3.923529,11.0427,947.6
7.0,3.813898,11.0543,947.7
8.0,3.692594,11.0676,947.7
9.0,3.586753,11.0792,947.7
10.0,3.476130,11.0925,947.7
11.0,3.376054,11.1041,947.8
12.0,3.269740,11.1173,947.8
13.0,3.168242,11.1290,947.8
14.0,3.066484,11.1419,947.8
15.0,2.974440,11.1538,947.9
16.0,2.873483,11.1671,947.9
17.0,2.785034,11.1787,947.9
18.0,2.684448,11.1914,947.9
19.0,2.599252,11.2028,948
20.0,2.503896,11.2165,948
21.0,2.416562,11.2277,948
22.0,2.365402,11.2355,948
23.0,2.248393,11.2528,948.1
24.0,2.175091,11.2642,948.1
25.0,2.087181,11.2783,948.1
26.0,2.001192,11.2890,948.1
27.0,1.909575,11.3024,948.2
28.0,1.821326,11.3148,948.2
29.0,1.731785,11.3266,948.2
30.0,1.648258,11.3388,948.2
31.0,1.552688,11.3519,948.3
32.0,1.470302,11.3638,948.3
33.0,1.379317,11.3768,948.3
34.0,1.297535,11.3881,948.3
35.0,1.213098,11.4020,948.4
36.0,1.131780,11.4131,948.4
37.0,1.047448,11.4262,948.4
38.0,0.966301,11.4384,948.4
39.0,0.882157,11.4518,948.5
40.0,0.805815,11.4629,948.5
41.0,0.722611,11.4764,948.5
42.0,0.646056,11.4882,948.5
43.0,0.559030,11.5013,948.6
44.0,0.474534,11.5126,948.6
45.0,0.403043,11.5262,948.6
46.0,0.342951,11.5381,948.6
47.0,0.276050,11.5511,948.7
48.0,0.212185,11.5630,948.7
49.0,0.142244,11.5760,948.7
50.0,0.076486,11.5874,948.7
51.0,0.011907,11.6006,948.8
52.0,-0.041070,11.6123,948.8
53.0,-0.090219,11.6262,948.8
54.0,-0.150775,11.6378,948.8
55.0,-0.214920,11.6505,948.9
56.0,-0.276127,11.6621,948.9
57.0,-0.338592,11.6754,948.9
58.0,-0.391890,11.6871,948.9
59.0,-0.451083,11.7007,949
60.0,-0.504863,11.7120,949
61.0,-0.563207,11.7259,949
62.0,-0.616977,11.7369,949
63.0,-0.671545,11.7502,949.1
64.0,-0.725273,11.7619,949.1
65.0,-0.779597,11.7755,949.1
66.0,-0.827936,11.7868,949.1
67.0,-0.880751,11.8001,949.2
68.0,-0.929055,11.8117,949.2
69.0,-0.978497,11.8250,949.2
70.0,-1.028008,11.8367,949.2
71.0,-1.073835,11.8500,949.3
72.0,-1.112835,11.8616,949.3
73.0,-1.149877,11.8749,949.3
74.0,-1.182604,11.8866,949.3
75.0,-1.219162,11.8999,949.4
76.0,-1.255098,11.9116,949.4
77.0,-1.299179,11.9242,949.4
78.0,-1.336554,11.9365,949.4
79.0,-1.377694,11.9492,949.5
80.0,-1.415172,11.9609,949.5
81.0,-1.449202,11.9745,949.5
82.0,-1.478617,11.9864,949.5
83.0,-1.509909,11.9991,949.6
84.0,-1.541878,12.0108,949.6
85.0,-1.578874,12.0244,949.6
86.0,-1.611731,12.0363,949.6
87.0,-1.640219,12.0493,949.7
88.0,-1.655274,12.0608,949.7
89.0,-1.687199,12.0743,949.7
90.0,-1.720960,12.0857,949.7
91.0,-1.752408,12.0990,949.8
92.0,-1.785549,12.1102,949.8
93.0,-1.821218,12.1239,949.8
94.0,-1.851838,12.1356,949.8
95.0,-1.873678,12.1489,949.9
96.0,-1.900008,12.1605,949.9
97.0,-1.923127,12.1739,949.9
98.0,-1.946604,12.1864,949.9
99.0,-1.958461,12.1988,950
100.0,-1.973938,12.2122,950
101.0,-1.985196,12.2230,950
102.0,-2.005334,12.2363,950
103.0,-2.008719,12.2488,950.1
104.0,-2.028339,12.2621,950.1
105.0,-2.032221,12.2732,950.1
106.0,-2.037765,12.2863,950.1
107.0,-2.046069,12.2988,950.2
108.0,-2.068497,12.3121,950.2
109.0,-2.062449,12.3229,950.2
110.0,-2.051374,12.3371,950.2
111.0,-2.037585,12.3488,950.3
112.0,-2.046294,12.3621,950.3
113.0,-2.066647,12.3729,950.3
114.0,-2.076785,12.3854,950.3
115.0,-2.030977,12.3980,950.4
116.0,-2.042065,12.4105,950.4
117.0,-2.055842,12.4230,950.4
118.0,-2.074944,12.4354,950.4
119.0,-2.094698,12.4479,950.5
120.0,-2.114842,12.4604,950.5
121.0,-2.136800,12.4729,950.5
122.0,-2.156300,12.4854,950.5
123.0,-2.171208,12.4979,950.6
124.0,-2.192919,12.5104,950.6
125.0,-2.205885,12.5229,950.6
126.0,-2.218831,12.5354,950.6
127.0,-2.232271,12.5478,950.7
128.0,-2.252164,12.5603,950.7
129.0,-2.270990,12.5728,950.7
130.0,-2.231893,12.5853,950.7
131.0,-2.236456,12.5983,950.8
132.0,-2.244431,12.6103,950.8
133.0,-2.242231,12.6228,950.8
134.0,-2.256685,12.6353,950.8
135.0,-2.268483,12.6478,950.9
136.0,-2.245514,12.6603,950.9
137.0,-2.232192,12.6728,950.9
138.0,-2.240927,12.6853,950.9
139.0,-2.250509,12.6978,951
140.0,-2.228171,12.7104,951
141.0,-2.214702,12.7229,951
142.0,-2.203579,12.7354,951
143.0,-2.210271,12.7479,951.1
144.0,-2.222948,12.7604,951.1
145.0,-2.233362,12.7728,951.1
146.0,-2.211416,12.7854,951.1
147.0,-2.216507,12.7979,951.2
148.0,-2.206074,12.8104,951.2
149.0,-2.178526,12.8229,951.2
150.0,-2.162286,12.8354,951.2
151.0,-2.166404,12.8477,951.3
152.0,-2.145697,12.8604,951.3
153.0,-2.120010,12.8729,951.3
154.0,-2.072212,12.8854,951.3
155.0,-2.009953,12.8978,951.4
156.0,-2.005580,12.9099,951.4
157.0,-2.004769,12.9226,951.4
158.0,-1.964615,12.9354,951.4
159.0,-1.899681,12.9474,951.5
160.0,-1.839670,12.9601,951.5
161.0,-1.811217,12.9727,951.5
162.0,-1.815264,12.9850,951.5
163.0,-1.817754,12.9975,951.6
164.0,-1.777942,13.0100,951.6
165.0,-1.711671,13.0225,951.6
166.0,-1.571557,13.0351,951.6
167.0,-1.507146,13.0477,951.7
168.0,-1.464201,13.0602,951.7
169.0,-1.409955,13.0727,951.7
170.0,-1.318032,13.0853,951.7
171.0,-1.241673,13.0978,951.8
172.0,-1.179584,13.1103,951.8
173.0,-1.148410,13.1229,951.8
174.0,-1.149753,13.1354,951.8
175.0,-1.153917,13.1479,951.9
176.0,-1.157615,13.1604,951.9
177.0,-1.163325,13.1729,951.9
178.0,-1.155291,13.1854,951.9
179.0,-1.121178,13.1979,952
180.0,-1.116460,13.2104,952
181.0,-1.105927,13.2229,952
182.0,-1.034690,13.2354,952
183.0,-1.027868,13.2479,952.1
184.0,-0.992132,13.2605,952.1
185.0,-0.949281,13.2730,952.1
186.0,-0.898663,13.2855,952.1
187.0,-0.899508,13.2980,952.2
188.0,-0.838492,13.3097,952.2
189.0,-0.776970,13.3231,952.2
190.0,-0.713049,13.3356,952.2
191.0,-0.641850,13.3473,952.3
192.0,-0.622676,13.3598,952.3
193.0,-0.592278,13.3732,952.3
194.0,-0.541203,13.3857,952.3
195.0,-0.534647,13.3974,952.4
196.0,-0.527600,13.4099,952.4
197.0,-0.492605,13.4224,952.4
198.0,-0.486392,13.4349,952.4
199.0,-0.449061,13.4474,952.5
200.0,-0.442618,13.4599,952.5
201.0,-0.369279,13.4725,952.5
202.0,-0.352254,13.4850,952.5
203.0,-0.351682,13.4975,952.6
204.0,-0.350703,13.5100,952.6
205.0,-0.326694,13.5225,952.6
206.0,-0.285244,13.5350,952.6
207.0,-0.196083,13.5476,952.7
