Point No.,Normal Force [N],Gap [mm],Time [s]
1,3.987655,11.4474,1250.3110
2,3.986496,11.4474,1250.3210
3,3.985698,11.4480,1250.3310
4,3.987153,11.4480,1250.3410
5,3.986854,11.4480,1250.3510
6,3.984571,11.4483,1250.3610
7,3.982046,11.4489,1250.3710
8,3.978756,11.4492,1250.3811
9,3.975193,11.4498,1250.3900
10,3.972814,11.4508,1250.4000
11,3.967835,11.4514,1250.4100
12,3.964845,11.4517,1250.4200
13,3.964190,11.4517,1250.4300
14,3.961627,11.4520,1250.4400
15,3.956589,11.4523,1250.4500
16,3.955267,11.4530,1250.4610
17,3.952242,11.4539,1250.4710
18,3.945343,11.4542,1250.4810
19,3.940660,11.4545,1250.4910
20,3.937961,11.4551,1250.5010
21,3.935909,11.4558,1250.5111
22,3.930718,11.4564,1250.5211
23,3.927386,11.4567,1250.5310
24,3.924354,11.4570,1250.5410
25,3.920197,11.4576,1250.5510
26,3.919252,11.4583,1250.5610
27,3.918770,11.4586,1250.5710
28,3.913851,11.4589,1250.5810
29,3.906111,11.4595,1250.5910
30,3.903911,11.4601,1250.6000
31,3.901896,11.4604,1250.6101
32,3.894155,11.4610,1250.6201
33,3.888777,11.4617,1250.6300
34,3.888308,11.4617,1250.6400
35,3.886947,11.4623,1250.6500
36,3.880910,11.4629,1250.6600
37,3.877786,11.4635,1250.6700
38,3.875576,11.4635,1250.6800
39,3.870028,11.4642,1250.6900
40,3.865780,11.4648,1250.7000
41,3.863021,11.4654,1250.7100
42,3.858205,11.4660,1250.7200
43,3.852631,11.4660,1250.7301
44,3.851151,11.4666,1250.7401
45,3.847333,11.4673,1250.7500
46,3.842635,11.4679,1250.7600
47,3.838625,11.4685,1250.7700
48,3.836161,11.4685,1250.7800
49,3.831945,11.4691,1250.7900
50,3.824431,11.4698,1250.8000
51,3.818801,11.4710,1250.8100
52,3.813496,11.4716,1250.8200
53,3.808163,11.4716,1250.8300
54,3.805713,11.4716,1250.8400
55,3.804003,11.4722,1250.8500
56,3.802633,11.4729,1250.8601
57,3.799441,11.4735,1250.8701
58,3.795403,11.4735,1250.8800
59,3.792970,11.4741,1250.8900
60,3.785878,11.4747,1250.9000
61,3.780336,11.4754,1250.9100
62,3.778630,11.4760,1250.9200
63,3.775149,11.4760,1250.9300
64,3.770947,11.4766,1250.9400
65,3.768510,11.4772,1250.9500
66,3.766961,11.4778,1250.9600
67,3.763150,11.4778,1250.9700
68,3.758739,11.4785,1250.9801
69,3.755464,11.4791,1250.9901
70,3.749596,11.4797,1251.0000
71,3.744024,11.4803,1251.0100
72,3.741010,11.4810,1251.0200
73,3.738008,11.4810,1251.0300
74,3.734134,11.4816,1251.0400
75,3.729598,11.4822,1251.0500
76,3.727293,11.4828,1251.0600
77,3.723096,11.4828,1251.0700
78,3.719655,11.4834,1251.0800
79,3.716273,11.4841,1251.0900
80,3.712691,11.4847,1251.1000
81,3.708071,11.4853,1251.1101
82,3.703126,11.4853,1251.1201
83,3.699390,11.4859,1251.1300
84,3.697618,11.4866,1251.1400
85,3.695701,11.4872,1251.1500
86,3.692011,11.4878,1251.1600
87,3.688277,11.4878,1251.1700
88,3.684277,11.4884,1251.1800
89,3.678518,11.4890,1251.1900
90,3.673171,11.4903,1251.2000
91,3.667020,11.4909,1251.2100
92,3.662647,11.4909,1251.2200
93,3.662163,11.4915,1251.2301
94,3.658507,11.4915,1251.2401
95,3.653573,11.4922,1251.2500
96,3.650262,11.4928,1251.2600
97,3.648964,11.4928,1251.2700
98,3.645995,11.4934,1251.2800
99,3.640515,11.4940,1251.2900
100,3.636079,11.4946,1251.3000
101,3.631831,11.4953,1251.3100
102,3.626876,11.4953,1251.3200
103,3.625906,11.4959,1251.3300
104,3.624190,11.4965,1251.3400
105,3.619196,11.4971,1251.3500
106,3.615350,11.4978,1251.3601
107,3.613781,11.4978,1251.3701
108,3.612348,11.4984,1251.3800
109,3.606937,11.4990,1251.3900
110,3.602392,11.5003,1251.4000
111,3.597480,11.5002,1251.4100
112,3.591936,11.5002,1251.4200
113,3.588756,11.5009,1251.4300
114,3.586706,11.5015,1251.4400
115,3.584456,11.5021,1251.4500
116,3.581585,11.5027,1251.4600
117,3.579196,11.5027,1251.4700
118,3.578681,11.5034,1251.4801
119,3.572888,11.5040,1251.4901
120,3.566215,11.5046,1251.5000
121,3.563241,11.5052,1251.5100
122,3.559923,11.5052,1251.5200
123,3.554485,11.5058,1251.5300
124,3.551354,11.5065,1251.5400
125,3.549418,11.5071,1251.5500
126,3.545394,11.5071,1251.5600
127,3.541782,11.5077,1251.5700
128,3.540209,11.5083,1251.5800
129,3.536696,11.5090,1251.5900
130,3.528506,11.5102,1251.6000
131,3.523306,11.5102,1251.6101
132,3.521358,11.5108,1251.6201
133,3.518541,11.5115,1251.6300
134,3.514178,11.5114,1251.6400
135,3.511291,11.5121,1251.6500
136,3.509573,11.5127,1251.6600
137,3.507774,11.5127,1251.6700
138,3.504571,11.5133,1251.6800
139,3.499383,11.5139,1251.6900
140,3.495406,11.5152,1251.7000
141,3.491230,11.5152,1251.7100
142,3.488976,11.5152,1251.7200
143,3.485836,11.5158,1251.7301
144,3.480716,11.5164,1251.7401
145,3.478630,11.5171,1251.7500
146,3.476776,11.5171,1251.7600
147,3.474375,11.5177,1251.7700
148,3.471735,11.5183,1251.7800
149,3.467269,11.5189,1251.7900
150,3.462953,11.5195,1251.8000
151,3.457552,11.5195,1251.8100
152,3.454583,11.5202,1251.8200
153,3.451527,11.5208,1251.8300
154,3.448109,11.5214,1251.8400
155,3.445163,11.5220,1251.8500
156,3.442565,11.5220,1251.8601
157,3.440066,11.5227,1251.8701
158,3.437835,11.5233,1251.8800
159,3.434050,11.5239,1251.8900
160,3.429418,11.5245,1251.9000
161,3.426378,11.5245,1251.9100
162,3.423508,11.5251,1251.9200
163,3.419940,11.5258,1251.9300
164,3.415514,11.5264,1251.9400
165,3.413285,11.5270,1251.9500
166,3.410830,11.5270,1251.9600
167,3.407901,11.5276,1251.9700
168,3.404683,11.5283,1251.9801
169,3.399467,11.5289,1251.9901
170,3.394777,11.5295,1252.0000
171,3.392289,11.5301,1252.0100
172,3.387363,11.5307,1252.0200
173,3.380978,11.5314,1252.0300
174,3.378031,11.5320,1252.0400
175,3.375198,11.5320,1252.0500
176,3.372701,11.5320,1252.0600
177,3.369640,11.5326,1252.0700
178,3.367969,11.5332,1252.0800
179,3.364033,11.5345,1252.0900
180,3.358976,11.5345,1252.1000
181,3.356563,11.5345,1252.1101
182,3.354908,11.5351,1252.1201
183,3.351183,11.5357,1252.1300
184,3.347064,11.5363,1252.1400
185,3.343673,11.5370,1252.1500
186,3.343215,11.5370,1252.1600
187,3.340582,11.5376,1252.1700
188,3.335976,11.5382,1252.1800
189,3.333236,11.5388,1252.1900
190,3.329806,11.5388,1252.2000
191,3.324760,11.5395,1252.2100
192,3.319500,11.5401,1252.2200
193,3.314838,11.5413,1252.2301
194,3.310725,11.5413,1252.2401
195,3.309070,11.5420,1252.2500
196,3.309778,11.5420,1252.2600
197,3.306683,11.5426,1252.2700
198,3.302635,11.5432,1252.2800
199,3.297417,11.5438,1252.2900
200,3.293956,11.5438,1252.3000
201,3.291854,11.5444,1252.3100
202,3.286930,11.5451,1252.3200
203,3.281579,11.5457,1252.3300
204,3.279027,11.5463,1252.3400
205,3.277643,11.5463,1252.3500
206,3.275916,11.5469,1252.3601
207,3.272254,11.5476,1252.3701
208,3.268761,11.5482,1252.3800
209,3.265111,11.5488,1252.3900
210,3.261267,11.5488,1252.4000
211,3.257066,11.5500,1252.4100
212,3.251127,11.5507,1252.4200
213,3.247564,11.5513,1252.4300
214,3.245476,11.5513,1252.4400
215,3.244082,11.5519,1252.4500
216,3.240695,11.5519,1252.4600
217,3.237903,11.5525,1252.4700
218,3.235285,11.5532,1252.4801
219,3.231389,11.5538,1252.4901
220,3.230734,11.5538,1252.5000
221,3.226580,11.5544,1252.5100
222,3.221148,11.5550,1252.5200
223,3.218129,11.5556,1252.5300
224,3.215256,11.5563,1252.5400
225,3.212588,11.5563,1252.5500
226,3.210516,11.5569,1252.5600
227,3.207975,11.5575,1252.5700
228,3.205019,11.5581,1252.5800
229,3.201387,11.5581,1252.5900
230,3.198569,11.5588,1252.6000
231,3.192769,11.5594,1252.6101
232,3.188043,11.5606,1252.6201
233,3.184305,11.5613,1252.6300
234,3.182930,11.5613,1252.6400
235,3.180865,11.5613,1252.6500
236,3.177063,11.5619,1252.6600
237,3.173727,11.5625,1252.6700
238,3.169881,11.5631,1252.6800
239,3.167197,11.5631,1252.6900
240,3.165827,11.5637,1252.7000
241,3.161485,11.5644,1252.7100
242,3.157897,11.5650,1252.7200
243,3.151637,11.5656,1252.7301
244,3.148457,11.5656,1252.7401
245,3.148609,11.5662,1252.7500
246,3.143797,11.5669,1252.7600
247,3.138136,11.5675,1252.7700
248,3.137781,11.5681,1252.7800
249,3.136252,11.5681,1252.7900
250,3.130928,11.5687,1252.8000
251,3.124111,11.5700,1252.8100
252,3.121796,11.5706,1252.8200
253,3.118249,11.5712,1252.8300
254,3.114232,11.5712,1252.8400
255,3.112381,11.5718,1252.8500
256,3.109731,11.5718,1252.8601
257,3.105810,11.5725,1252.8701
258,3.101499,11.5731,1252.8800
259,3.101951,11.5731,1252.8900
260,3.098058,11.5737,1252.9000
261,3.091700,11.5743,1252.9100
262,3.090084,11.5756,1252.9200
263,3.087732,11.5756,1252.9300
264,3.084377,11.5756,1252.9400
265,3.082728,11.5762,1252.9500
266,3.081634,11.5768,1252.9600
267,3.078144,11.5774,1252.9700
268,3.072361,11.5774,1252.9801
269,3.070697,11.5781,1252.9901
270,3.068158,11.5787,1253.0000
271,3.064295,11.5793,1253.0100
272,3.059476,11.5806,1253.0200
273,3.055839,11.5806,1253.0300
274,3.051985,11.5812,1253.0400
275,3.049558,11.5812,1253.0500
276,3.048957,11.5818,1253.0600
277,3.046851,11.5824,1253.0700
278,3.043744,11.5824,1253.0800
279,3.041139,11.5830,1253.0900
280,3.037543,11.5837,1253.1000
281,3.031766,11.5843,1253.1101
282,3.028029,11.5849,1253.1201
283,3.026067,11.5849,1253.1300
284,3.024917,11.5855,1253.1400
285,3.019932,11.5862,1253.1500
286,3.017802,11.5868,1253.1600
287,3.015303,11.5874,1253.1700
288,3.012551,11.5874,1253.1800
289,3.010070,11.5880,1253.1900
290,3.004458,11.5886,1253.2000
291,2.999537,11.5899,1253.2100
292,2.995628,11.5905,1253.2200
293,2.993306,11.5905,1253.2301
294,2.990456,11.5911,1253.2401
295,2.987038,11.5918,1253.2500
296,2.985576,11.5924,1253.2600
297,2.984122,11.5924,1253.2700
298,2.981137,11.5924,1253.2800
299,2.978806,11.5930,1253.2900
300,2.973157,11.5936,1253.3000
301,2.970182,11.5949,1253.3100
302,2.967486,11.5949,1253.3200
303,2.962508,11.5955,1253.3300
304,2.958726,11.5955,1253.3400
305,2.957660,11.5961,1253.3500
306,2.954556,11.5967,1253.3601
307,2.951319,11.5974,1253.3701
308,2.950680,11.5974,1253.3800
309,2.949768,11.5980,1253.3900
310,2.943129,11.5986,1253.4000
311,2.936970,11.5999,1253.4100
312,2.937943,11.5999,1253.4200
313,2.934295,11.6005,1253.4300
314,2.925663,11.6011,1253.4400
315,2.922817,11.6011,1253.4500
316,2.923260,11.6017,1253.4600
317,2.919355,11.6023,1253.4700
318,2.917155,11.6023,1253.4801
319,2.917987,11.6030,1253.4901
