Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.150586,15.0144,7075
2.0,-0.149885,15.0162,7075
3.0,-0.150703,15.0118,7075
4.0,-0.151300,15.0062,7075
5.0,-0.148934,15.0017,7075
6.0,-0.150883,14.9962,7076
7.0,-0.149438,14.9917,7076
8.0,-0.150998,14.9863,7076
9.0,-0.149630,14.9812,7076
10.0,-0.150212,14.9763,7076
11.0,-0.150413,14.9714,7076
12.0,-0.151150,14.9663,7076
13.0,-0.150076,14.9612,7076
14.0,-0.151296,14.9563,7076
15.0,-0.149376,14.9516,7076
16.0,-0.153067,14.9463,7076
17.0,-0.150465,14.9413,7076
18.0,-0.150808,14.9363,7076
19.0,-0.150434,14.9316,7076
20.0,-0.150687,14.9260,7076
21.0,-0.150172,14.9213,7076
22.0,-0.151723,14.9164,7076
23.0,-0.150387,14.9117,7076
24.0,-0.152184,14.9062,7076
25.0,-0.151070,14.9014,7076
26.0,-0.152195,14.8964,7077
27.0,-0.151847,14.8914,7077
28.0,-0.151960,14.8862,7077
29.0,-0.151971,14.8814,7077
30.0,-0.151118,14.8764,7077
31.0,-0.150578,14.8714,7077
32.0,-0.152598,14.8658,7077
33.0,-0.150963,14.8612,7077
34.0,-0.149272,14.8562,7077
35.0,-0.148625,14.8514,7077
36.0,-0.148643,14.8458,7077
37.0,-0.149864,14.8409,7077
38.0,-0.147865,14.8359,7077
39.0,-0.148868,14.8314,7077
40.0,-0.148288,14.8259,7077
41.0,-0.149309,14.8209,7077
42.0,-0.147042,14.8159,7077
43.0,-0.148077,14.8112,7077
44.0,-0.146915,14.8058,7077
45.0,-0.146628,14.8012,7077
46.0,-0.147223,14.7958,7078
47.0,-0.148440,14.7912,7078
48.0,-0.147021,14.7859,7078
49.0,-0.147974,14.7811,7078
50.0,-0.147967,14.7758,7078
51.0,-0.148019,14.7712,7078
52.0,-0.148217,14.7657,7078
53.0,-0.146916,14.7610,7078
54.0,-0.149179,14.7557,7078
55.0,-0.149470,14.7510,7078
56.0,-0.148559,14.7457,7078
57.0,-0.149152,14.7410,7078
58.0,-0.149273,14.7360,7078
59.0,-0.150267,14.7310,7078
60.0,-0.148203,14.7257,7078
61.0,-0.148450,14.7207,7078
62.0,-0.149051,14.7157,7078
63.0,-0.151066,14.7110,7078
64.0,-0.151106,14.7055,7078
65.0,-0.151554,14.7005,7078
66.0,-0.153269,14.6955,7079
67.0,-0.151536,14.6907,7079
68.0,-0.151437,14.6855,7079
69.0,-0.149581,14.6805,7079
70.0,-0.149504,14.6755,7079
71.0,-0.148587,14.6707,7079
72.0,-0.148251,14.6651,7079
73.0,-0.150583,14.6604,7079
