Data stamp = , 31-03-2022 22:27:57 977

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.3819 ,3.29999 ,0.17896 ,1.75592 
2 ,6.6955 ,3.09993 ,0.17553 ,1.72234 
3 ,10.0087 ,2.89989 ,0.17896 ,1.75592 
4 ,13.3068 ,2.69989 ,0.18922 ,1.85665 
5 ,16.6365 ,2.49985 ,0.18580 ,1.82307 
6 ,19.9560 ,2.29982 ,0.17211 ,1.68876 
7 ,23.2650 ,2.09978 ,0.17896 ,1.75592 
8 ,26.5623 ,1.89975 ,0.18580 ,1.82307 
9 ,29.8554 ,1.69974 ,0.21318 ,2.09170 
10 ,33.1401 ,1.49974 ,0.65464 ,6.42330 
11 ,35.4444 ,1.39972 ,0.87708 ,8.60589 
12 ,37.1701 ,1.34970 ,0.96605 ,9.47892 
13 ,38.8712 ,1.29970 ,1.04476 ,10.25123 
14 ,40.5753 ,1.24968 ,1.10979 ,10.88921 
15 ,42.2791 ,1.19966 ,1.21929 ,11.96372 
16 ,43.9836 ,1.14966 ,1.50333 ,14.75072 
17 ,45.7033 ,1.09967 ,1.89688 ,18.61222 
18 ,47.4142 ,1.04964 ,2.23568 ,21.93647 
19 ,49.1196 ,0.99962 ,2.58474 ,25.36146 
20 ,50.8434 ,0.94963 ,2.92696 ,28.71929 
21 ,52.5755 ,0.89960 ,3.34788 ,32.84942 
22 ,54.2890 ,0.84958 ,3.79961 ,37.28176 
23 ,56.0330 ,0.79956 ,4.22396 ,41.44547 
24 ,57.7485 ,0.74956 ,4.65515 ,45.67633 
25 ,59.4882 ,0.69954 ,5.13083 ,50.34372 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.6995 ,5.121 ,50.2 
2 ,0.39 ,0.6996 ,5.103 ,50.1 
3 ,0.76 ,0.6996 ,5.097 ,50.0 
4 ,1.13 ,0.6996 ,5.097 ,50.0 
5 ,1.50 ,0.6996 ,5.073 ,49.8 
6 ,1.87 ,0.6996 ,5.086 ,49.9 
7 ,2.24 ,0.6996 ,5.107 ,50.1 
8 ,2.60 ,0.6996 ,5.093 ,50.0 
9 ,2.96 ,0.6996 ,5.079 ,49.8 
10 ,3.35 ,0.6996 ,5.066 ,49.7 
11 ,3.71 ,0.6996 ,5.076 ,49.8 
12 ,4.07 ,0.6996 ,5.069 ,49.7 
13 ,4.47 ,0.6996 ,5.066 ,49.7 
14 ,4.86 ,0.6996 ,5.052 ,49.6 
15 ,5.24 ,0.6996 ,5.079 ,49.8 
16 ,5.61 ,0.6996 ,5.062 ,49.7 
17 ,5.96 ,0.6996 ,5.059 ,49.6 
18 ,6.33 ,0.6996 ,5.056 ,49.6 
19 ,6.70 ,0.6996 ,5.059 ,49.6 
20 ,7.07 ,0.6996 ,5.073 ,49.8 
21 ,7.48 ,0.6996 ,5.056 ,49.6 
22 ,7.86 ,0.6996 ,5.056 ,49.6 
23 ,8.23 ,0.6996 ,5.052 ,49.6 
24 ,8.59 ,0.6996 ,5.049 ,49.5 
25 ,8.97 ,0.6996 ,5.038 ,49.4 
26 ,9.33 ,0.6996 ,5.049 ,49.5 
27 ,9.71 ,0.6996 ,5.062 ,49.7 
28 ,10.08 ,0.6996 ,5.032 ,49.4 
29 ,10.49 ,0.6996 ,5.032 ,49.4 
30 ,10.87 ,0.6996 ,5.045 ,49.5 
31 ,11.24 ,0.6996 ,5.052 ,49.6 
32 ,11.60 ,0.6996 ,5.049 ,49.5 
33 ,11.99 ,0.6996 ,5.032 ,49.4 
34 ,12.39 ,0.6996 ,5.038 ,49.4 
35 ,12.76 ,0.6996 ,5.059 ,49.6 
36 ,13.12 ,0.6996 ,5.028 ,49.3 
37 ,13.48 ,0.6996 ,5.038 ,49.4 
38 ,13.84 ,0.6996 ,5.021 ,49.3 
39 ,14.21 ,0.6996 ,5.052 ,49.6 
40 ,14.57 ,0.6996 ,5.042 ,49.5 
41 ,14.93 ,0.6996 ,5.042 ,49.5 
42 ,15.30 ,0.6996 ,5.049 ,49.5 
43 ,15.70 ,0.6996 ,5.025 ,49.3 
44 ,16.07 ,0.6996 ,5.025 ,49.3 
45 ,16.45 ,0.6996 ,5.025 ,49.3 
46 ,16.83 ,0.6996 ,5.021 ,49.3 
47 ,17.20 ,0.6996 ,5.021 ,49.3 
48 ,17.58 ,0.6996 ,5.021 ,49.3 
49 ,17.95 ,0.6996 ,5.025 ,49.3 
50 ,18.33 ,0.6996 ,5.025 ,49.3 
51 ,18.71 ,0.6996 ,5.018 ,49.2 
52 ,19.08 ,0.6996 ,5.035 ,49.4 
53 ,19.46 ,0.6996 ,5.042 ,49.5 
54 ,19.82 ,0.6996 ,5.032 ,49.4 
55 ,20.18 ,0.6996 ,5.025 ,49.3 
56 ,20.56 ,0.6996 ,5.014 ,49.2 
57 ,20.95 ,0.6996 ,5.014 ,49.2 
58 ,21.31 ,0.6996 ,5.018 ,49.2 
59 ,21.69 ,0.6996 ,5.008 ,49.1 
60 ,22.05 ,0.6996 ,5.028 ,49.3 
61 ,22.43 ,0.6996 ,5.025 ,49.3 
62 ,22.82 ,0.6996 ,5.021 ,49.3 
63 ,23.18 ,0.6996 ,5.021 ,49.3 
64 ,23.54 ,0.6996 ,5.004 ,49.1 
65 ,23.89 ,0.6996 ,5.018 ,49.2 
66 ,24.26 ,0.6996 ,5.008 ,49.1 
67 ,24.62 ,0.6996 ,5.014 ,49.2 
68 ,24.99 ,0.6996 ,5.032 ,49.4 
69 ,25.38 ,0.6996 ,5.001 ,49.1 
70 ,25.74 ,0.6996 ,5.018 ,49.2 
71 ,26.10 ,0.6996 ,5.001 ,49.1 
72 ,26.48 ,0.6996 ,5.011 ,49.2 
73 ,26.86 ,0.6996 ,5.008 ,49.1 
74 ,27.23 ,0.6996 ,5.011 ,49.2 
75 ,27.58 ,0.6996 ,5.014 ,49.2 
76 ,27.97 ,0.6996 ,5.021 ,49.3 
77 ,28.36 ,0.6996 ,5.004 ,49.1 
78 ,28.73 ,0.6996 ,4.997 ,49.0 
79 ,29.10 ,0.6996 ,5.011 ,49.2 
80 ,29.48 ,0.6996 ,4.991 ,49.0 
81 ,29.87 ,0.6996 ,4.994 ,49.0 
82 ,30.25 ,0.6996 ,4.994 ,49.0 
83 ,30.63 ,0.6996 ,5.004 ,49.1 
84 ,31.00 ,0.6996 ,5.008 ,49.1 
85 ,31.39 ,0.6996 ,4.991 ,49.0 
86 ,31.75 ,0.6996 ,4.997 ,49.0 
87 ,32.16 ,0.6996 ,4.991 ,49.0 
88 ,32.55 ,0.6996 ,5.008 ,49.1 
89 ,32.93 ,0.6996 ,5.001 ,49.1 
90 ,33.31 ,0.6996 ,4.994 ,49.0 
91 ,33.70 ,0.6996 ,4.991 ,49.0 
92 ,34.07 ,0.6996 ,4.997 ,49.0 
93 ,34.45 ,0.6996 ,4.987 ,48.9 
94 ,34.81 ,0.6996 ,4.997 ,49.0 
95 ,35.16 ,0.6996 ,4.984 ,48.9 
96 ,35.53 ,0.6996 ,4.997 ,49.0 
97 ,35.88 ,0.6996 ,4.987 ,48.9 
98 ,36.24 ,0.6996 ,5.004 ,49.1 
99 ,36.64 ,0.6996 ,4.994 ,49.0 
100 ,37.02 ,0.6996 ,4.997 ,49.0 
