Data stamp = , 01-04-2022 03:42:34 032

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4134 ,3.29999 ,0.20633 ,2.02454 
2 ,6.7265 ,3.09996 ,0.17553 ,1.72234 
3 ,10.0267 ,2.89992 ,0.19949 ,1.95738 
4 ,13.3435 ,2.69989 ,0.20291 ,1.99096 
5 ,16.6641 ,2.49985 ,0.19264 ,1.89023 
6 ,19.9752 ,2.29985 ,0.21318 ,2.09170 
7 ,23.2753 ,2.09981 ,0.20633 ,2.02454 
8 ,26.5814 ,1.89978 ,0.18238 ,1.78949 
9 ,29.8677 ,1.69974 ,0.23371 ,2.29317 
10 ,33.1688 ,1.49971 ,0.65121 ,6.38972 
11 ,35.4591 ,1.39969 ,0.89419 ,8.77378 
12 ,37.2033 ,1.34967 ,1.00712 ,9.88186 
13 ,38.9314 ,1.29964 ,1.05845 ,10.38554 
14 ,40.6448 ,1.24962 ,1.12005 ,10.98995 
15 ,42.3525 ,1.19960 ,1.27063 ,12.46739 
16 ,44.0572 ,1.14960 ,1.51360 ,14.85145 
17 ,45.7834 ,1.09958 ,1.86608 ,18.31002 
18 ,47.5063 ,1.04956 ,2.27674 ,22.33941 
19 ,49.2295 ,0.99953 ,2.68056 ,26.30165 
20 ,51.0347 ,0.94951 ,3.04331 ,29.86095 
21 ,52.7720 ,0.89949 ,3.41290 ,33.48741 
22 ,54.4783 ,0.84946 ,3.76881 ,36.97955 
23 ,56.1856 ,0.79944 ,4.19658 ,41.17684 
24 ,57.9058 ,0.74942 ,4.63119 ,45.44128 
25 ,59.6165 ,0.69939 ,5.07608 ,49.80646 
26 ,61.3429 ,0.64937 ,5.57571 ,54.70890 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.6494 ,5.559 ,54.5 
2 ,0.40 ,0.6494 ,5.524 ,54.2 
3 ,0.79 ,0.6494 ,5.524 ,54.2 
4 ,1.15 ,0.6494 ,5.521 ,54.2 
5 ,1.51 ,0.6494 ,5.507 ,54.0 
6 ,1.87 ,0.6494 ,5.507 ,54.0 
7 ,2.25 ,0.6494 ,5.511 ,54.1 
8 ,2.64 ,0.6494 ,5.500 ,54.0 
9 ,3.01 ,0.6494 ,5.511 ,54.1 
10 ,3.38 ,0.6494 ,5.507 ,54.0 
11 ,3.76 ,0.6494 ,5.494 ,53.9 
12 ,4.11 ,0.6494 ,5.494 ,53.9 
13 ,4.48 ,0.6494 ,5.483 ,53.8 
14 ,4.84 ,0.6494 ,5.487 ,53.8 
15 ,5.22 ,0.6494 ,5.476 ,53.7 
16 ,5.58 ,0.6494 ,5.470 ,53.7 
17 ,5.98 ,0.6494 ,5.473 ,53.7 
18 ,6.37 ,0.6494 ,5.470 ,53.7 
19 ,6.74 ,0.6494 ,5.476 ,53.7 
20 ,7.13 ,0.6494 ,5.470 ,53.7 
21 ,7.51 ,0.6494 ,5.456 ,53.5 
22 ,7.90 ,0.6494 ,5.449 ,53.5 
23 ,8.26 ,0.6494 ,5.453 ,53.5 
24 ,8.62 ,0.6494 ,5.459 ,53.6 
25 ,9.00 ,0.6494 ,5.459 ,53.6 
26 ,9.37 ,0.6494 ,5.466 ,53.6 
27 ,9.75 ,0.6494 ,5.449 ,53.5 
28 ,10.12 ,0.6494 ,5.453 ,53.5 
29 ,10.47 ,0.6494 ,5.442 ,53.4 
30 ,10.84 ,0.6494 ,5.456 ,53.5 
31 ,11.21 ,0.6494 ,5.446 ,53.4 
32 ,11.58 ,0.6494 ,5.439 ,53.4 
33 ,11.95 ,0.6494 ,5.449 ,53.5 
34 ,12.32 ,0.6494 ,5.432 ,53.3 
35 ,12.67 ,0.6494 ,5.442 ,53.4 
36 ,13.03 ,0.6494 ,5.435 ,53.3 
37 ,13.40 ,0.6494 ,5.439 ,53.4 
38 ,13.77 ,0.6494 ,5.432 ,53.3 
39 ,14.13 ,0.6494 ,5.446 ,53.4 
40 ,14.51 ,0.6494 ,5.435 ,53.3 
41 ,14.87 ,0.6494 ,5.422 ,53.2 
42 ,15.27 ,0.6494 ,5.432 ,53.3 
43 ,15.66 ,0.6494 ,5.432 ,53.3 
44 ,16.03 ,0.6494 ,5.439 ,53.4 
45 ,16.41 ,0.6494 ,5.408 ,53.1 
46 ,16.79 ,0.6494 ,5.429 ,53.3 
47 ,17.16 ,0.6494 ,5.422 ,53.2 
48 ,17.53 ,0.6494 ,5.408 ,53.1 
49 ,17.91 ,0.6494 ,5.415 ,53.1 
50 ,18.30 ,0.6494 ,5.411 ,53.1 
51 ,18.68 ,0.6494 ,5.401 ,53.0 
52 ,19.06 ,0.6494 ,5.408 ,53.1 
53 ,19.44 ,0.6494 ,5.394 ,52.9 
54 ,19.81 ,0.6494 ,5.405 ,53.0 
55 ,20.18 ,0.6494 ,5.391 ,52.9 
56 ,20.55 ,0.6494 ,5.401 ,53.0 
57 ,20.91 ,0.6494 ,5.387 ,52.9 
58 ,21.28 ,0.6494 ,5.381 ,52.8 
59 ,21.67 ,0.6494 ,5.381 ,52.8 
60 ,22.04 ,0.6494 ,5.367 ,52.7 
61 ,22.42 ,0.6494 ,5.364 ,52.6 
62 ,22.80 ,0.6494 ,5.346 ,52.5 
63 ,23.19 ,0.6494 ,5.329 ,52.3 
64 ,23.57 ,0.6494 ,5.309 ,52.1 
65 ,23.94 ,0.6494 ,5.316 ,52.2 
66 ,24.32 ,0.6494 ,5.305 ,52.1 
67 ,24.67 ,0.6494 ,5.275 ,51.8 
68 ,25.04 ,0.6494 ,5.292 ,51.9 
69 ,25.40 ,0.6494 ,5.288 ,51.9 
70 ,25.77 ,0.6494 ,5.264 ,51.7 
71 ,26.15 ,0.6494 ,5.271 ,51.7 
72 ,26.51 ,0.6494 ,5.264 ,51.7 
73 ,26.90 ,0.6494 ,5.275 ,51.8 
74 ,27.26 ,0.6494 ,5.271 ,51.7 
75 ,27.62 ,0.6494 ,5.251 ,51.5 
76 ,27.99 ,0.6494 ,5.281 ,51.8 
77 ,28.38 ,0.6494 ,5.285 ,51.9 
78 ,28.74 ,0.6494 ,5.264 ,51.7 
79 ,29.11 ,0.6494 ,5.261 ,51.6 
80 ,29.50 ,0.6494 ,5.264 ,51.7 
81 ,29.89 ,0.6494 ,5.275 ,51.8 
82 ,30.27 ,0.6494 ,5.268 ,51.7 
83 ,30.64 ,0.6494 ,5.275 ,51.8 
84 ,31.01 ,0.6494 ,5.257 ,51.6 
85 ,31.37 ,0.6494 ,5.261 ,51.6 
86 ,31.75 ,0.6494 ,5.275 ,51.8 
87 ,32.14 ,0.6494 ,5.268 ,51.7 
88 ,32.52 ,0.6494 ,5.268 ,51.7 
89 ,32.89 ,0.6494 ,5.278 ,51.8 
90 ,33.26 ,0.6494 ,5.261 ,51.6 
91 ,33.64 ,0.6494 ,5.257 ,51.6 
92 ,34.00 ,0.6494 ,5.271 ,51.7 
93 ,34.39 ,0.6494 ,5.268 ,51.7 
94 ,34.77 ,0.6494 ,5.261 ,51.6 
95 ,35.15 ,0.6494 ,5.271 ,51.7 
96 ,35.51 ,0.6494 ,5.271 ,51.7 
97 ,35.90 ,0.6494 ,5.261 ,51.6 
98 ,36.30 ,0.6494 ,5.257 ,51.6 
99 ,36.66 ,0.6494 ,5.264 ,51.7 
100 ,37.03 ,0.6494 ,5.254 ,51.6 
