Data stamp = , 01-04-2022 10:51:23 559

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4443 ,3.29999 ,0.21318 ,2.09170 
2 ,6.7783 ,3.09993 ,0.21318 ,2.09170 
3 ,10.0935 ,2.89989 ,0.19607 ,1.92381 
4 ,13.3925 ,2.69986 ,0.19607 ,1.92381 
5 ,16.6892 ,2.49983 ,0.19949 ,1.95738 
6 ,20.0255 ,2.29985 ,0.19949 ,1.95738 
7 ,23.3140 ,2.09981 ,0.19949 ,1.95738 
8 ,26.6095 ,1.89978 ,0.18238 ,1.78949 
9 ,29.8973 ,1.69974 ,0.24398 ,2.39390 
10 ,33.2028 ,1.49971 ,0.62384 ,6.12109 
11 ,35.4938 ,1.39969 ,0.84628 ,8.30368 
12 ,37.2005 ,1.34967 ,0.95579 ,9.37819 
13 ,38.9064 ,1.29964 ,1.05845 ,10.38554 
14 ,40.6286 ,1.24962 ,1.09267 ,10.72132 
15 ,42.3397 ,1.19963 ,1.24325 ,12.19877 
16 ,44.0402 ,1.14960 ,1.51360 ,14.85145 
17 ,45.7887 ,1.09958 ,1.84555 ,18.10855 
18 ,47.5003 ,1.04956 ,2.21172 ,21.70143 
19 ,49.2145 ,0.99953 ,2.55736 ,25.09283 
20 ,50.9657 ,0.94951 ,2.93038 ,28.75287 
21 ,52.6716 ,0.89949 ,3.27944 ,32.17786 
22 ,54.3792 ,0.84943 ,3.71063 ,36.40872 
23 ,56.0962 ,0.79944 ,4.14183 ,40.63959 
24 ,57.8111 ,0.74942 ,4.59697 ,45.10550 
25 ,59.5220 ,0.69939 ,5.02474 ,49.30279 
26 ,61.2513 ,0.64937 ,5.49700 ,53.93659 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.6494 ,5.422 ,53.2 
2 ,0.39 ,0.6494 ,5.384 ,52.8 
3 ,0.78 ,0.6494 ,5.350 ,52.5 
4 ,1.15 ,0.6494 ,5.343 ,52.4 
5 ,1.51 ,0.6494 ,5.350 ,52.5 
6 ,1.89 ,0.6494 ,5.333 ,52.3 
7 ,2.29 ,0.6494 ,5.326 ,52.3 
8 ,2.69 ,0.6494 ,5.333 ,52.3 
9 ,3.05 ,0.6494 ,5.329 ,52.3 
10 ,3.43 ,0.6494 ,5.336 ,52.4 
11 ,3.80 ,0.6494 ,5.329 ,52.3 
12 ,4.16 ,0.6494 ,5.312 ,52.1 
13 ,4.53 ,0.6494 ,5.322 ,52.2 
14 ,4.91 ,0.6494 ,5.322 ,52.2 
15 ,5.28 ,0.6494 ,5.312 ,52.1 
16 ,5.68 ,0.6494 ,5.316 ,52.2 
17 ,6.05 ,0.6494 ,5.302 ,52.0 
18 ,6.44 ,0.6494 ,5.312 ,52.1 
19 ,6.79 ,0.6494 ,5.316 ,52.2 
20 ,7.18 ,0.6494 ,5.299 ,52.0 
21 ,7.57 ,0.6494 ,5.299 ,52.0 
22 ,7.93 ,0.6494 ,5.319 ,52.2 
23 ,8.30 ,0.6494 ,5.302 ,52.0 
24 ,8.68 ,0.6494 ,5.316 ,52.2 
25 ,9.04 ,0.6494 ,5.295 ,52.0 
26 ,9.42 ,0.6494 ,5.302 ,52.0 
27 ,9.77 ,0.6494 ,5.295 ,52.0 
28 ,10.13 ,0.6494 ,5.302 ,52.0 
29 ,10.51 ,0.6494 ,5.302 ,52.0 
30 ,10.88 ,0.6494 ,5.309 ,52.1 
31 ,11.27 ,0.6494 ,5.295 ,52.0 
32 ,11.65 ,0.6494 ,5.292 ,51.9 
33 ,12.01 ,0.6494 ,5.288 ,51.9 
34 ,12.36 ,0.6494 ,5.281 ,51.8 
35 ,12.73 ,0.6494 ,5.316 ,52.2 
36 ,13.12 ,0.6494 ,5.285 ,51.9 
37 ,13.49 ,0.6494 ,5.292 ,51.9 
38 ,13.88 ,0.6494 ,5.305 ,52.1 
39 ,14.24 ,0.6494 ,5.295 ,52.0 
40 ,14.63 ,0.6494 ,5.281 ,51.8 
41 ,15.00 ,0.6494 ,5.305 ,52.1 
42 ,15.36 ,0.6494 ,5.281 ,51.8 
43 ,15.73 ,0.6494 ,5.285 ,51.9 
44 ,16.10 ,0.6494 ,5.292 ,51.9 
45 ,16.48 ,0.6494 ,5.275 ,51.8 
46 ,16.85 ,0.6494 ,5.292 ,51.9 
47 ,17.23 ,0.6494 ,5.288 ,51.9 
48 ,17.58 ,0.6494 ,5.288 ,51.9 
49 ,17.93 ,0.6494 ,5.278 ,51.8 
50 ,18.29 ,0.6494 ,5.278 ,51.8 
51 ,18.66 ,0.6494 ,5.288 ,51.9 
52 ,19.04 ,0.6494 ,5.292 ,51.9 
53 ,19.41 ,0.6494 ,5.275 ,51.8 
54 ,19.82 ,0.6494 ,5.275 ,51.8 
55 ,20.19 ,0.6494 ,5.275 ,51.8 
56 ,20.56 ,0.6494 ,5.288 ,51.9 
57 ,20.94 ,0.6494 ,5.281 ,51.8 
58 ,21.31 ,0.6494 ,5.278 ,51.8 
59 ,21.66 ,0.6494 ,5.281 ,51.8 
60 ,22.02 ,0.6494 ,5.271 ,51.7 
61 ,22.39 ,0.6494 ,5.278 ,51.8 
62 ,22.79 ,0.6494 ,5.285 ,51.9 
63 ,23.16 ,0.6494 ,5.285 ,51.9 
64 ,23.52 ,0.6494 ,5.264 ,51.7 
65 ,23.91 ,0.6494 ,5.278 ,51.8 
66 ,24.30 ,0.6494 ,5.278 ,51.8 
67 ,24.66 ,0.6494 ,5.271 ,51.7 
68 ,25.01 ,0.6494 ,5.268 ,51.7 
69 ,25.37 ,0.6494 ,5.257 ,51.6 
70 ,25.76 ,0.6494 ,5.278 ,51.8 
71 ,26.14 ,0.6494 ,5.278 ,51.8 
72 ,26.50 ,0.6494 ,5.275 ,51.8 
73 ,26.89 ,0.6494 ,5.275 ,51.8 
74 ,27.28 ,0.6494 ,5.268 ,51.7 
75 ,27.63 ,0.6494 ,5.254 ,51.6 
76 ,27.98 ,0.6494 ,5.278 ,51.8 
77 ,28.35 ,0.6494 ,5.257 ,51.6 
78 ,28.72 ,0.6494 ,5.268 ,51.7 
79 ,29.07 ,0.6494 ,5.268 ,51.7 
80 ,29.47 ,0.6494 ,5.261 ,51.6 
81 ,29.84 ,0.6494 ,5.264 ,51.7 
82 ,30.23 ,0.6494 ,5.268 ,51.7 
83 ,30.58 ,0.6494 ,5.275 ,51.8 
84 ,30.93 ,0.6494 ,5.264 ,51.7 
85 ,31.29 ,0.6494 ,5.275 ,51.8 
86 ,31.67 ,0.6494 ,5.271 ,51.7 
87 ,32.04 ,0.6494 ,5.247 ,51.5 
88 ,32.42 ,0.6494 ,5.264 ,51.7 
89 ,32.78 ,0.6494 ,5.271 ,51.7 
90 ,33.15 ,0.6494 ,5.271 ,51.7 
91 ,33.55 ,0.6494 ,5.257 ,51.6 
92 ,33.92 ,0.6494 ,5.271 ,51.7 
93 ,34.28 ,0.6494 ,5.268 ,51.7 
94 ,34.64 ,0.6494 ,5.271 ,51.7 
95 ,35.02 ,0.6494 ,5.268 ,51.7 
96 ,35.38 ,0.6494 ,5.264 ,51.7 
97 ,35.74 ,0.6494 ,5.257 ,51.6 
98 ,36.14 ,0.6494 ,5.257 ,51.6 
99 ,36.51 ,0.6494 ,5.257 ,51.6 
100 ,36.89 ,0.6494 ,5.257 ,51.6 
