Data stamp = , 05-05-2022 18:08:17 588

Calibration Values: 
Slope = , 26.54 , g/V 
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.0000 ,0.64955 ,5.21639 ,51.18317 
2 ,0.2678 ,0.64969 ,5.23007 ,51.31749 
3 ,0.5880 ,0.65076 ,5.20954 ,51.11602 
4 ,0.8281 ,0.65258 ,5.20612 ,51.08244 
5 ,1.0687 ,0.65489 ,5.20612 ,51.08244 
6 ,1.2926 ,0.65711 ,5.20954 ,51.11602 
7 ,1.5166 ,0.65935 ,5.21639 ,51.18317 
8 ,1.7087 ,0.66132 ,5.22323 ,51.25033 
9 ,1.9009 ,0.66332 ,5.18216 ,50.84739 
10 ,2.1088 ,0.66540 ,5.17532 ,50.78023 
11 ,2.3330 ,0.66758 ,5.14452 ,50.47803 
12 ,2.5411 ,0.66962 ,5.11714 ,50.20940 
13 ,2.7327 ,0.67155 ,5.09661 ,50.00793 
14 ,2.9253 ,0.67352 ,5.09319 ,49.97436 
15 ,3.1015 ,0.67542 ,5.05554 ,49.60499 
16 ,3.3254 ,0.67746 ,5.05897 ,49.63857 
17 ,3.5174 ,0.67948 ,5.01106 ,49.16848 
18 ,3.7412 ,0.68163 ,5.00421 ,49.10132 
19 ,3.9497 ,0.68370 ,4.98368 ,48.89985 
20 ,4.1417 ,0.68569 ,4.95972 ,48.66480 
21 ,4.3340 ,0.68762 ,4.93919 ,48.46333 
22 ,4.5579 ,0.68979 ,4.91181 ,48.19471 
23 ,4.7981 ,0.69209 ,4.89128 ,47.99324 
24 ,5.0221 ,0.69442 ,4.87759 ,47.85892 
25 ,5.2462 ,0.69667 ,4.85706 ,47.65745 
26 ,5.4380 ,0.69872 ,4.81599 ,47.25451 
27 ,5.6305 ,0.70057 ,4.82284 ,47.32167 
28 ,5.8543 ,0.70273 ,4.78177 ,46.91873 
29 ,6.0624 ,0.70480 ,4.77835 ,46.88515 
30 ,6.2546 ,0.70686 ,4.74755 ,46.58295 
31 ,6.4467 ,0.70878 ,4.73728 ,46.48221 
32 ,6.6548 ,0.71081 ,4.70306 ,46.14643 
33 ,6.8628 ,0.71285 ,4.69622 ,46.07927 
34 ,7.0706 ,0.71493 ,4.65173 ,45.64275 
35 ,7.2796 ,0.71703 ,4.64488 ,45.57560 
36 ,7.4872 ,0.71911 ,4.64488 ,45.57560 
37 ,7.6954 ,0.72118 ,4.59697 ,45.10550 
38 ,7.9195 ,0.72341 ,4.58328 ,44.97119 
39 ,8.1271 ,0.72548 ,4.56275 ,44.76972 
40 ,8.3356 ,0.72761 ,4.54222 ,44.56825 
41 ,8.5594 ,0.72981 ,4.51484 ,44.29962 
42 ,8.7517 ,0.73174 ,4.50457 ,44.19889 
43 ,8.9758 ,0.73397 ,4.48062 ,43.96384 
44 ,9.1676 ,0.73596 ,4.48746 ,44.03100 
45 ,9.3600 ,0.73790 ,4.44298 ,43.59448 
46 ,9.5521 ,0.73980 ,4.43271 ,43.49374 
47 ,9.8243 ,0.74244 ,4.41902 ,43.35943 
48 ,10.0322 ,0.74452 ,4.37795 ,42.95649 
49 ,10.2404 ,0.74663 ,4.38138 ,42.99007 
50 ,10.4484 ,0.74870 ,4.37111 ,42.88933 
51 ,10.6406 ,0.75064 ,4.35400 ,42.72144 
52 ,10.8485 ,0.75271 ,4.31636 ,42.35208 
53 ,11.0407 ,0.75465 ,4.29924 ,42.18419 
54 ,11.2485 ,0.75673 ,4.28556 ,42.04988 
55 ,11.4404 ,0.75870 ,4.27529 ,41.94914 
56 ,11.6488 ,0.76067 ,4.24791 ,41.68051 
57 ,11.8731 ,0.76296 ,4.23080 ,41.51262 
58 ,12.0817 ,0.76504 ,4.20342 ,41.24400 
59 ,12.2731 ,0.76700 ,4.17947 ,41.00895 
60 ,12.4493 ,0.76886 ,4.17605 ,40.97537 
61 ,12.6573 ,0.77076 ,4.15551 ,40.77390 
62 ,12.8655 ,0.77284 ,4.14183 ,40.63959 
63 ,13.0576 ,0.77487 ,4.11103 ,40.33738 
64 ,13.2654 ,0.77691 ,4.10760 ,40.30380 
65 ,13.4735 ,0.77893 ,4.06654 ,39.90087 
66 ,13.6654 ,0.78096 ,4.05627 ,39.80013 
67 ,13.8576 ,0.78282 ,4.02889 ,39.53150 
68 ,14.0660 ,0.78488 ,4.03232 ,39.56508 
69 ,14.2901 ,0.78705 ,3.98783 ,39.12856 
70 ,14.4982 ,0.78914 ,3.99467 ,39.19572 
71 ,14.6900 ,0.79113 ,3.94676 ,38.72562 
72 ,14.9144 ,0.79335 ,3.92965 ,38.55773 
73 ,15.1222 ,0.79545 ,3.93992 ,38.65847 
74 ,15.3304 ,0.79750 ,3.89543 ,38.22195 
75 ,15.5225 ,0.79947 ,3.90912 ,38.35626 
76 ,15.7147 ,0.80136 ,3.85779 ,37.85259 
77 ,15.9068 ,0.80330 ,3.86463 ,37.91975 
78 ,16.0989 ,0.80526 ,3.83383 ,37.61754 
79 ,16.3070 ,0.80725 ,3.81330 ,37.41607 
80 ,16.5151 ,0.80932 ,3.78250 ,37.11387 
81 ,16.7230 ,0.81144 ,3.78934 ,37.18102 
82 ,16.9149 ,0.81343 ,3.74828 ,36.77808 
83 ,17.1232 ,0.81544 ,3.75170 ,36.81166 
84 ,17.3312 ,0.81753 ,3.71405 ,36.44230 
85 ,17.5557 ,0.81970 ,3.70721 ,36.37514 
86 ,17.7636 ,0.82177 ,3.67983 ,36.10652 
87 ,17.9716 ,0.82396 ,3.65588 ,35.87147 
88 ,18.1798 ,0.82594 ,3.65588 ,35.87147 
89 ,18.3878 ,0.82804 ,3.61481 ,35.46853 
90 ,18.5957 ,0.83017 ,3.59428 ,35.26706 
91 ,18.8199 ,0.83240 ,3.59428 ,35.26706 
92 ,19.0120 ,0.83432 ,3.55663 ,34.89770 
93 ,19.2038 ,0.83639 ,3.55663 ,34.89770 
94 ,19.3963 ,0.83818 ,3.52241 ,34.56192 
95 ,19.5880 ,0.84014 ,3.50530 ,34.39402 
96 ,19.7810 ,0.84199 ,3.49504 ,34.29329 
97 ,20.0045 ,0.84425 ,3.48135 ,34.15898 
98 ,20.2443 ,0.84649 ,3.45739 ,33.92393 
99 ,20.4367 ,0.84859 ,3.42317 ,33.58814 
100 ,20.6445 ,0.85063 ,3.41633 ,33.52099 
101 ,20.8527 ,0.85276 ,3.38210 ,33.18520 
102 ,21.0768 ,0.85490 ,3.39579 ,33.31952 
103 ,21.2687 ,0.85688 ,3.35473 ,32.91658 
104 ,21.4771 ,0.85897 ,3.35473 ,32.91658 
105 ,21.6850 ,0.86108 ,3.32393 ,32.61437 
106 ,21.8933 ,0.86314 ,3.28971 ,32.27859 
107 ,22.1174 ,0.86522 ,3.28971 ,32.27859 
108 ,22.3254 ,0.86744 ,3.25891 ,31.97639 
109 ,22.5175 ,0.86945 ,3.24522 ,31.84207 
110 ,22.7096 ,0.87130 ,3.22468 ,31.64060 
111 ,22.9176 ,0.87338 ,3.22126 ,31.60702 
112 ,23.1097 ,0.87529 ,3.19046 ,31.30482 
113 ,23.3016 ,0.87722 ,3.18704 ,31.27124 
114 ,23.5095 ,0.87929 ,3.14940 ,30.90188 
115 ,23.7180 ,0.88137 ,3.14255 ,30.83472 
116 ,23.9259 ,0.88344 ,3.12544 ,30.66683 
117 ,24.1181 ,0.88538 ,3.11518 ,30.56610 
118 ,24.3103 ,0.88730 ,3.08438 ,30.26389 
119 ,24.5183 ,0.88937 ,3.07753 ,30.19674 
120 ,24.7104 ,0.89132 ,3.05015 ,29.92811 
121 ,24.9184 ,0.89345 ,3.04331 ,29.86095 
122 ,25.1105 ,0.89525 ,3.01251 ,29.55875 
123 ,25.3027 ,0.89720 ,3.00567 ,29.49159 
124 ,25.5105 ,0.89921 ,2.97144 ,29.15581 
125 ,25.7184 ,0.90129 ,2.98513 ,29.29012 
126 ,25.9107 ,0.90331 ,2.96118 ,29.05507 
127 ,26.1189 ,0.90538 ,2.95091 ,28.95434 
128 ,26.3272 ,0.90745 ,2.92011 ,28.65213 
129 ,26.5191 ,0.90946 ,2.91669 ,28.61856 
130 ,26.7111 ,0.91129 ,2.86536 ,28.11488 
131 ,26.9194 ,0.91329 ,2.85851 ,28.04772 
132 ,27.1435 ,0.91552 ,2.84825 ,27.94699 
133 ,27.3516 ,0.91766 ,2.84825 ,27.94699 
134 ,27.5435 ,0.91963 ,2.82087 ,27.67836 
135 ,27.7514 ,0.92166 ,2.80718 ,27.54405 
136 ,27.9438 ,0.92364 ,2.78322 ,27.30900 
137 ,28.1359 ,0.92555 ,2.77980 ,27.27542 
138 ,28.3435 ,0.92763 ,2.73874 ,26.87248 
139 ,28.5517 ,0.92959 ,2.74900 ,26.97322 
140 ,28.7597 ,0.93177 ,2.71136 ,26.60386 
141 ,28.9678 ,0.93380 ,2.70452 ,26.53670 
142 ,29.1763 ,0.93590 ,2.68740 ,26.36881 
143 ,29.4002 ,0.93814 ,2.66003 ,26.10018 
144 ,29.6085 ,0.94027 ,2.63607 ,25.86514 
145 ,29.8007 ,0.94219 ,2.63949 ,25.89871 
146 ,30.0087 ,0.94420 ,2.60869 ,25.59651 
147 ,30.2167 ,0.94633 ,2.60527 ,25.56293 
148 ,30.4246 ,0.94840 ,2.58474 ,25.36146 
149 ,30.6488 ,0.95063 ,2.56078 ,25.12641 
150 ,30.8407 ,0.95260 ,2.55052 ,25.02568 
151 ,31.0491 ,0.95468 ,2.53341 ,24.85779 
152 ,31.2569 ,0.95680 ,2.51972 ,24.72347 
153 ,31.4493 ,0.95866 ,2.48892 ,24.42127 
154 ,31.6574 ,0.96070 ,2.47865 ,24.32053 
155 ,31.8817 ,0.96299 ,2.47181 ,24.25338 
156 ,32.0893 ,0.96506 ,2.45470 ,24.08549 
157 ,32.2972 ,0.96709 ,2.43416 ,23.88402 
158 ,32.5058 ,0.96914 ,2.39652 ,23.51465 
159 ,32.7297 ,0.97139 ,2.41705 ,23.71612 
160 ,32.9219 ,0.97343 ,2.38283 ,23.38034 
161 ,33.1300 ,0.97540 ,2.36572 ,23.21245 
162 ,33.3219 ,0.97738 ,2.35203 ,23.07814 
163 ,33.5460 ,0.97961 ,2.33492 ,22.91024 
164 ,33.7542 ,0.98171 ,2.32808 ,22.84309 
165 ,33.9463 ,0.98357 ,2.28701 ,22.44015 
166 ,34.1384 ,0.98558 ,2.29385 ,22.50731 
167 ,34.3465 ,0.98760 ,2.25963 ,22.17152 
168 ,34.5539 ,0.98968 ,2.25963 ,22.17152 
169 ,34.7467 ,0.99162 ,2.22883 ,21.86932 
170 ,34.9547 ,0.99367 ,2.23568 ,21.93647 
171 ,35.1786 ,0.99586 ,2.20488 ,21.63427 
172 ,35.3709 ,0.99784 ,2.18092 ,21.39922 
173 ,35.5785 ,0.99987 ,2.17750 ,21.36564 
174 ,35.7870 ,1.00197 ,2.15355 ,21.13059 
175 ,35.9951 ,1.00412 ,2.15355 ,21.13059 
176 ,36.1871 ,1.00601 ,2.11590 ,20.76123 
177 ,36.3792 ,1.00803 ,2.11590 ,20.76123 
178 ,36.5712 ,1.00988 ,2.09537 ,20.55976 
179 ,36.7794 ,1.01189 ,2.07141 ,20.32472 
180 ,36.9715 ,1.01389 ,2.06799 ,20.29114 
181 ,37.1957 ,1.01611 ,2.04746 ,20.08967 
182 ,37.4037 ,1.01810 ,2.02693 ,19.88820 
183 ,37.6438 ,1.02045 ,2.03035 ,19.92178 
184 ,37.8674 ,1.02274 ,2.00639 ,19.68673 
185 ,38.0600 ,1.02476 ,1.99270 ,19.55241 
186 ,38.2678 ,1.02679 ,1.96190 ,19.25021 
187 ,38.4760 ,1.02892 ,1.96190 ,19.25021 
188 ,38.6681 ,1.03081 ,1.93111 ,18.94801 
189 ,38.8764 ,1.03288 ,1.93795 ,19.01516 
190 ,39.0845 ,1.03495 ,1.90031 ,18.64580 
191 ,39.2924 ,1.03707 ,1.89346 ,18.57864 
192 ,39.4847 ,1.03899 ,1.86951 ,18.34360 
193 ,39.6926 ,1.04103 ,1.86608 ,18.31002 
194 ,39.9167 ,1.04332 ,1.84213 ,18.07497 
195 ,40.1088 ,1.04530 ,1.82160 ,17.87350 
196 ,40.3007 ,1.04715 ,1.80449 ,17.70561 
197 ,40.5088 ,1.04922 ,1.79764 ,17.63845 
198 ,40.7171 ,1.05125 ,1.79764 ,17.63845 
199 ,40.9251 ,1.05336 ,1.76342 ,17.30267 
200 ,41.1328 ,1.05549 ,1.77369 ,17.40340 
201 ,41.3411 ,1.05753 ,1.73604 ,17.03404 
202 ,41.5494 ,1.05961 ,1.72235 ,16.89973 
203 ,41.7574 ,1.06167 ,1.70866 ,16.76542 
204 ,41.9656 ,1.06375 ,1.69840 ,16.66468 
205 ,42.1737 ,1.06581 ,1.69155 ,16.59752 
206 ,42.4294 ,1.06845 ,1.67444 ,16.42963 
207 ,42.6374 ,1.07046 ,1.65391 ,16.22816 
208 ,42.8298 ,1.07241 ,1.65049 ,16.19458 
209 ,43.0379 ,1.07452 ,1.63338 ,16.02669 
210 ,43.2620 ,1.07671 ,1.58547 ,15.55660 
211 ,43.4863 ,1.07891 ,1.58204 ,15.52302 
212 ,43.6943 ,1.08105 ,1.58547 ,15.55660 
213 ,43.9024 ,1.08307 ,1.55124 ,15.22081 
214 ,44.1107 ,1.08525 ,1.54440 ,15.15366 
215 ,44.3186 ,1.08732 ,1.52729 ,14.98577 
216 ,44.5262 ,1.08948 ,1.49307 ,14.64998 
217 ,44.7026 ,1.09129 ,1.48622 ,14.58283 
218 ,44.9109 ,1.09323 ,1.48965 ,14.61640 
219 ,45.1190 ,1.09531 ,1.46227 ,14.34778 
220 ,45.3270 ,1.09741 ,1.45885 ,14.31420 
221 ,45.5350 ,1.09938 ,1.44858 ,14.21346 
222 ,45.7753 ,1.10174 ,1.41436 ,13.87768 
223 ,45.9990 ,1.10405 ,1.39383 ,13.67621 
224 ,46.1909 ,1.10604 ,1.39383 ,13.67621 
225 ,46.3991 ,1.10809 ,1.38356 ,13.57548 
226 ,46.6070 ,1.11018 ,1.36987 ,13.44116 
227 ,46.8155 ,1.11225 ,1.34591 ,13.20612 
228 ,47.0715 ,1.11478 ,1.33565 ,13.10538 
229 ,47.2636 ,1.11674 ,1.31512 ,12.90391 
230 ,47.4719 ,1.11878 ,1.30485 ,12.80318 
231 ,47.6801 ,1.12082 ,1.28774 ,12.63528 
232 ,47.8880 ,1.12302 ,1.27405 ,12.50097 
233 ,48.0802 ,1.12485 ,1.26720 ,12.43381 
234 ,48.2722 ,1.12684 ,1.26036 ,12.36666 
235 ,48.4803 ,1.12886 ,1.23641 ,12.13161 
236 ,48.6883 ,1.13090 ,1.23298 ,12.09803 
237 ,48.8962 ,1.13306 ,1.21245 ,11.89656 
238 ,49.1045 ,1.13517 ,1.20561 ,11.82941 
239 ,49.3127 ,1.13720 ,1.19876 ,11.76225 
240 ,49.5208 ,1.13927 ,1.15770 ,11.35931 
241 ,49.7289 ,1.14137 ,1.16796 ,11.46004 
242 ,49.9369 ,1.14348 ,1.14058 ,11.19142 
243 ,50.1290 ,1.14541 ,1.14743 ,11.25857 
