Data stamp = , 05-05-2022 02:37:00 904

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4801 ,3.29996 ,0.72308 ,7.09486 
2 ,6.8212 ,3.09993 ,0.73335 ,7.19560 
3 ,10.1370 ,2.89989 ,0.71624 ,7.02771 
4 ,13.4663 ,2.69986 ,0.72992 ,7.16202 
5 ,16.8172 ,2.49983 ,0.71624 ,7.02771 
6 ,20.1371 ,2.29982 ,0.71281 ,6.99413 
7 ,23.4638 ,2.09981 ,0.73677 ,7.22918 
8 ,26.8048 ,1.89978 ,0.70939 ,6.96055 
9 ,30.1118 ,1.69974 ,0.71966 ,7.06129 
10 ,33.4280 ,1.49971 ,0.91814 ,9.00883 
11 ,35.7577 ,1.39969 ,1.20561 ,11.82941 
12 ,37.5022 ,1.34967 ,1.33565 ,13.10538 
13 ,39.2488 ,1.29964 ,1.42805 ,14.01199 
14 ,40.9748 ,1.24962 ,1.50676 ,14.78430 
15 ,42.7106 ,1.19960 ,1.60258 ,15.72449 
16 ,44.4674 ,1.14957 ,1.76000 ,17.26909 
17 ,46.2183 ,1.09955 ,1.99270 ,19.55241 
18 ,47.9561 ,1.04953 ,2.28701 ,22.44015 
19 ,49.6641 ,0.99950 ,2.63949 ,25.89871 
20 ,51.4014 ,0.94948 ,2.97487 ,29.18939 
21 ,53.1237 ,0.89946 ,3.32735 ,32.64795 
22 ,54.8566 ,0.84943 ,3.71748 ,36.47588 
23 ,56.5873 ,0.79938 ,4.10076 ,40.23665 
24 ,58.3267 ,0.74942 ,4.48746 ,44.03100 
25 ,60.0425 ,0.69936 ,4.87417 ,47.82534 
26 ,61.7763 ,0.64934 ,5.36012 ,52.59346 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.6493 ,5.326 ,52.3 
2 ,0.42 ,0.6494 ,5.346 ,52.5 
3 ,0.80 ,0.6494 ,5.336 ,52.4 
4 ,1.19 ,0.6494 ,5.322 ,52.2 
5 ,1.56 ,0.6494 ,5.329 ,52.3 
6 ,1.95 ,0.6494 ,5.322 ,52.2 
7 ,2.32 ,0.6494 ,5.319 ,52.2 
8 ,2.69 ,0.6494 ,5.329 ,52.3 
9 ,3.08 ,0.6494 ,5.319 ,52.2 
10 ,3.50 ,0.6494 ,5.302 ,52.0 
11 ,3.87 ,0.6494 ,5.305 ,52.1 
12 ,4.26 ,0.6494 ,5.299 ,52.0 
13 ,4.63 ,0.6494 ,5.299 ,52.0 
14 ,4.99 ,0.6494 ,5.305 ,52.1 
15 ,5.38 ,0.6494 ,5.316 ,52.2 
16 ,5.76 ,0.6494 ,5.302 ,52.0 
17 ,6.13 ,0.6494 ,5.288 ,51.9 
18 ,6.51 ,0.6494 ,5.305 ,52.1 
19 ,6.92 ,0.6494 ,5.295 ,52.0 
20 ,7.30 ,0.6494 ,5.295 ,52.0 
21 ,7.67 ,0.6494 ,5.281 ,51.8 
22 ,8.05 ,0.6494 ,5.302 ,52.0 
23 ,8.46 ,0.6494 ,5.305 ,52.1 
24 ,8.82 ,0.6494 ,5.292 ,51.9 
25 ,9.19 ,0.6494 ,5.292 ,51.9 
26 ,9.57 ,0.6494 ,5.309 ,52.1 
27 ,9.95 ,0.6494 ,5.285 ,51.9 
28 ,10.31 ,0.6494 ,5.292 ,51.9 
29 ,10.69 ,0.6494 ,5.309 ,52.1 
30 ,11.08 ,0.6494 ,5.299 ,52.0 
31 ,11.44 ,0.6494 ,5.288 ,51.9 
32 ,11.81 ,0.6494 ,5.288 ,51.9 
33 ,12.22 ,0.6494 ,5.292 ,51.9 
34 ,12.58 ,0.6494 ,5.285 ,51.9 
35 ,12.95 ,0.6494 ,5.285 ,51.9 
36 ,13.34 ,0.6494 ,5.295 ,52.0 
37 ,13.70 ,0.6494 ,5.292 ,51.9 
38 ,14.10 ,0.6494 ,5.281 ,51.8 
39 ,14.48 ,0.6494 ,5.302 ,52.0 
40 ,14.87 ,0.6494 ,5.281 ,51.8 
41 ,15.27 ,0.6494 ,5.281 ,51.8 
42 ,15.64 ,0.6494 ,5.275 ,51.8 
43 ,16.01 ,0.6494 ,5.275 ,51.8 
44 ,16.39 ,0.6494 ,5.275 ,51.8 
45 ,16.81 ,0.6494 ,5.281 ,51.8 
46 ,17.17 ,0.6494 ,5.288 ,51.9 
47 ,17.56 ,0.6494 ,5.275 ,51.8 
48 ,17.94 ,0.6494 ,5.292 ,51.9 
49 ,18.34 ,0.6494 ,5.275 ,51.8 
50 ,18.71 ,0.6494 ,5.281 ,51.8 
51 ,19.09 ,0.6494 ,5.292 ,51.9 
52 ,19.48 ,0.6494 ,5.275 ,51.8 
53 ,19.87 ,0.6494 ,5.281 ,51.8 
54 ,20.28 ,0.6494 ,5.281 ,51.8 
55 ,20.68 ,0.6494 ,5.278 ,51.8 
56 ,21.08 ,0.6494 ,5.281 ,51.8 
57 ,21.46 ,0.6494 ,5.264 ,51.7 
58 ,21.85 ,0.6494 ,5.281 ,51.8 
59 ,22.23 ,0.6494 ,5.264 ,51.7 
60 ,22.61 ,0.6494 ,5.278 ,51.8 
61 ,22.99 ,0.6494 ,5.264 ,51.7 
62 ,23.36 ,0.6494 ,5.271 ,51.7 
63 ,23.74 ,0.6494 ,5.281 ,51.8 
64 ,24.13 ,0.6494 ,5.275 ,51.8 
65 ,24.48 ,0.6494 ,5.285 ,51.9 
66 ,24.86 ,0.6494 ,5.275 ,51.8 
67 ,25.24 ,0.6494 ,5.275 ,51.8 
68 ,25.62 ,0.6494 ,5.278 ,51.8 
69 ,25.98 ,0.6494 ,5.281 ,51.8 
70 ,26.36 ,0.6494 ,5.268 ,51.7 
71 ,26.74 ,0.6494 ,5.275 ,51.8 
72 ,27.10 ,0.6494 ,5.264 ,51.7 
73 ,27.47 ,0.6494 ,5.261 ,51.6 
74 ,27.83 ,0.6494 ,5.281 ,51.8 
75 ,28.22 ,0.6494 ,5.281 ,51.8 
76 ,28.60 ,0.6494 ,5.275 ,51.8 
77 ,28.99 ,0.6494 ,5.251 ,51.5 
78 ,29.36 ,0.6494 ,5.285 ,51.9 
79 ,29.72 ,0.6494 ,5.254 ,51.6 
80 ,30.09 ,0.6494 ,5.264 ,51.7 
81 ,30.49 ,0.6494 ,5.261 ,51.6 
82 ,30.89 ,0.6494 ,5.251 ,51.5 
83 ,31.30 ,0.6494 ,5.257 ,51.6 
84 ,31.68 ,0.6494 ,5.281 ,51.8 
85 ,32.06 ,0.6494 ,5.257 ,51.6 
86 ,32.41 ,0.6494 ,5.254 ,51.6 
87 ,32.80 ,0.6494 ,5.268 ,51.7 
88 ,33.17 ,0.6494 ,5.254 ,51.6 
89 ,33.55 ,0.6494 ,5.247 ,51.5 
90 ,33.94 ,0.6494 ,5.254 ,51.6 
91 ,34.34 ,0.6494 ,5.261 ,51.6 
92 ,34.71 ,0.6494 ,5.275 ,51.8 
93 ,35.10 ,0.6494 ,5.275 ,51.8 
94 ,35.48 ,0.6494 ,5.257 ,51.6 
95 ,35.84 ,0.6494 ,5.257 ,51.6 
96 ,36.22 ,0.6494 ,5.264 ,51.7 
97 ,36.61 ,0.6494 ,5.254 ,51.6 
98 ,36.99 ,0.6494 ,5.254 ,51.6 
99 ,37.37 ,0.6494 ,5.268 ,51.7 
100 ,37.74 ,0.6494 ,5.247 ,51.5 
