Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.619053,10.9059,1.764E+04
2.0,4.618801,10.9059,1.764E+04
3.0,4.617253,10.9059,1.764E+04
4.0,4.611943,10.9065,1.764E+04
5.0,4.585773,10.9083,1.764E+04
6.0,4.555249,10.9114,1.764E+04
7.0,4.472836,10.9158,1.764E+04
8.0,4.387593,10.9213,1.764E+04
9.0,4.315278,10.9257,1.764E+04
10.0,4.253075,10.9313,1.764E+04
11.0,4.198389,10.9362,1.764E+04
12.0,4.140250,10.9412,1.764E+04
13.0,4.079539,10.9455,1.764E+04
14.0,4.030170,10.9511,1.764E+04
15.0,3.990034,10.9555,1.764E+04
16.0,3.951382,10.9605,1.764E+04
17.0,3.897428,10.9654,1.764E+04
18.0,3.840526,10.9710,1.764E+04
19.0,3.788459,10.9754,1.764E+04
20.0,3.751663,10.9803,1.764E+04
21.0,3.705941,10.9853,1.764E+04
22.0,3.657316,10.9909,1.764E+04
23.0,3.609942,10.9953,1.764E+04
24.0,3.568541,11.0002,1.764E+04
25.0,3.524982,11.0052,1.764E+04
26.0,3.480101,11.0108,1.764E+04
27.0,3.437267,11.0158,1.764E+04
28.0,3.402527,11.0201,1.764E+04
29.0,3.359898,11.0251,1.764E+04
30.0,3.317000,11.0301,1.764E+04
31.0,3.276591,11.0351,1.764E+04
32.0,3.246671,11.0400,1.764E+04
33.0,3.203393,11.0450,1.764E+04
34.0,3.157686,11.0500,1.764E+04
35.0,3.125144,11.0550,1.764E+04
36.0,3.095507,11.0600,1.764E+04
37.0,3.062900,11.0649,1.764E+04
38.0,3.020082,11.0699,1.764E+04
39.0,2.983697,11.0749,1.764E+04
40.0,2.961870,11.0799,1.764E+04
41.0,2.922020,11.0848,1.764E+04
42.0,2.878186,11.0898,1.764E+04
43.0,2.854894,11.0948,1.764E+04
44.0,2.829156,11.0998,1.764E+04
45.0,2.793790,11.1048,1.764E+04
46.0,2.757248,11.1104,1.764E+04
47.0,2.722016,11.1147,1.764E+04
48.0,2.699128,11.1197,1.764E+04
49.0,2.672385,11.1247,1.764E+04
50.0,2.639867,11.1297,1.764E+04
51.0,2.605572,11.1347,1.764E+04
52.0,2.577877,11.1396,1.764E+04
53.0,2.558167,11.1446,1.764E+04
54.0,2.522766,11.1502,1.764E+04
55.0,2.490606,11.1546,1.764E+04
56.0,2.468576,11.1596,1.764E+04
57.0,2.442537,11.1646,1.764E+04
58.0,2.416667,11.1696,1.764E+04
59.0,2.383855,11.1745,1.764E+04
60.0,2.364110,11.1795,1.764E+04
61.0,2.338183,11.1845,1.764E+04
62.0,2.305593,11.1895,1.764E+04
63.0,2.284040,11.1945,1.764E+04
64.0,2.262740,11.1995,1.764E+04
65.0,2.245230,11.2045,1.764E+04
66.0,2.219776,11.2094,1.764E+04
67.0,2.199642,11.2144,1.764E+04
68.0,2.182011,11.2194,1.764E+04
69.0,2.154948,11.2244,1.764E+04
70.0,2.128616,11.2294,1.764E+04
71.0,2.100391,11.2344,1.764E+04
72.0,2.078382,11.2394,1.764E+04
73.0,2.050919,11.2443,1.764E+04
74.0,2.021828,11.2493,1.764E+04
75.0,1.994410,11.2543,1.764E+04
76.0,1.968784,11.2593,1.764E+04
77.0,1.941104,11.2636,1.764E+04
78.0,1.911424,11.2693,1.764E+04
79.0,1.884510,11.2742,1.764E+04
80.0,1.858424,11.2792,1.764E+04
81.0,1.832469,11.2836,1.764E+04
82.0,1.799184,11.2898,1.764E+04
83.0,1.768497,11.2942,1.764E+04
84.0,1.748307,11.2992,1.764E+04
85.0,1.720056,11.3041,1.764E+04
86.0,1.688532,11.3091,1.764E+04
87.0,1.653451,11.3141,1.764E+04
88.0,1.629133,11.3191,1.764E+04
89.0,1.600119,11.3241,1.764E+04
90.0,1.568408,11.3290,1.764E+04
91.0,1.533732,11.3340,1.764E+04
92.0,1.507580,11.3390,1.764E+04
93.0,1.475607,11.3440,1.764E+04
94.0,1.446516,11.3490,1.764E+04
95.0,1.416189,11.3540,1.764E+04
96.0,1.384302,11.3589,1.764E+04
97.0,1.353519,11.3639,1.764E+04
98.0,1.321864,11.3689,1.764E+04
99.0,1.294300,11.3739,1.764E+04
100.0,1.263554,11.3764,1.764E+04
101.0,1.232766,11.3839,1.764E+04
102.0,1.199350,11.3888,1.764E+04
103.0,1.165654,11.3938,1.764E+04
104.0,1.136839,11.3988,1.764E+04
105.0,1.109011,11.4038,1.764E+04
106.0,1.075934,11.4088,1.764E+04
107.0,1.045041,11.4137,1.764E+04
108.0,1.010912,11.4187,1.764E+04
109.0,0.984508,11.4212,1.764E+04
110.0,0.948721,11.4265,1.764E+04
111.0,0.918618,11.4337,1.764E+04
112.0,0.888352,11.4386,1.764E+04
113.0,0.860612,11.4436,1.764E+04
114.0,0.824059,11.4486,1.764E+04
115.0,0.795050,11.4536,1.764E+04
116.0,0.764978,11.4586,1.764E+04
117.0,0.736177,11.4636,1.764E+04
118.0,0.703729,11.4660,1.764E+04
119.0,0.672132,11.4710,1.764E+04
120.0,0.637727,11.4760,1.764E+04
121.0,0.610005,11.4835,1.764E+04
122.0,0.576208,11.4885,1.764E+04
123.0,0.542247,11.4934,1.764E+04
124.0,0.499144,11.4984,1.764E+04
125.0,0.474648,11.5034,1.764E+04
126.0,0.445787,11.5084,1.764E+04
127.0,0.414398,11.5134,1.764E+04
128.0,0.387318,11.5184,1.764E+04
129.0,0.366607,11.5208,1.764E+04
130.0,0.340659,11.5261,1.764E+04
131.0,0.314173,11.5311,1.764E+04
132.0,0.286876,11.5358,1.764E+04
133.0,0.265261,11.5433,1.764E+04
134.0,0.234735,11.5483,1.764E+04
135.0,0.213077,11.5533,1.764E+04
136.0,0.182146,11.5582,1.764E+04
137.0,0.164288,11.5632,1.764E+04
138.0,0.133098,11.5682,1.764E+04
139.0,0.108777,11.5707,1.764E+04
140.0,0.078071,11.5757,1.764E+04
141.0,0.059967,11.5807,1.764E+04
142.0,0.033343,11.5856,1.764E+04
143.0,0.007512,11.5931,1.764E+04
144.0,-0.017830,11.5981,1.764E+04
145.0,-0.039612,11.6031,1.764E+04
146.0,-0.064412,11.6081,1.764E+04
147.0,-0.086970,11.6131,1.764E+04
148.0,-0.116727,11.6156,1.764E+04
149.0,-0.133418,11.6205,1.764E+04
150.0,-0.161389,11.6255,1.764E+04
151.0,-0.183231,11.6305,1.764E+04
152.0,-0.211272,11.6355,1.764E+04
153.0,-0.230126,11.6424,1.764E+04
154.0,-0.258099,11.6480,1.764E+04
155.0,-0.276523,11.6530,1.764E+04
156.0,-0.308714,11.6554,1.764E+04
157.0,-0.322408,11.6601,1.764E+04
158.0,-0.348001,11.6654,1.764E+04
159.0,-0.373096,11.6707,1.764E+04
160.0,-0.397276,11.6754,1.764E+04
161.0,-0.416727,11.6804,1.764E+04
162.0,-0.436044,11.6854,1.764E+04
163.0,-0.451903,11.6904,1.764E+04
164.0,-0.472679,11.6953,1.764E+04
165.0,-0.476296,11.7000,1.764E+04
166.0,-0.498172,11.7050,1.764E+04
167.0,-0.523566,11.7103,1.764E+04
168.0,-0.552319,11.7153,1.764E+04
169.0,-0.564854,11.7203,1.764E+04
170.0,-0.594080,11.7253,1.764E+04
171.0,-0.613771,11.7303,1.764E+04
172.0,-0.650103,11.7352,1.764E+04
173.0,-0.660437,11.7399,1.764E+04
174.0,-0.689932,11.7449,1.764E+04
175.0,-0.705074,11.7502,1.764E+04
176.0,-0.730316,11.7552,1.764E+04
177.0,-0.742371,11.7602,1.764E+04
178.0,-0.770636,11.7652,1.764E+04
179.0,-0.782647,11.7702,1.764E+04
180.0,-0.814641,11.7751,1.764E+04
181.0,-0.821136,11.7798,1.764E+04
182.0,-0.845272,11.7848,1.764E+04
183.0,-0.862441,11.7901,1.764E+04
184.0,-0.891744,11.7951,1.764E+04
185.0,-0.902011,11.7998,1.764E+04
186.0,-0.921309,11.8048,1.764E+04
187.0,-0.938106,11.8101,1.764E+04
188.0,-0.964407,11.8151,1.764E+04
189.0,-0.973566,11.8197,1.764E+04
190.0,-0.997954,11.8247,1.764E+04
191.0,-1.012501,11.8300,1.764E+04
192.0,-1.040526,11.8347,1.764E+04
193.0,-1.042782,11.8394,1.764E+04
194.0,-1.067676,11.8447,1.764E+04
195.0,-1.080299,11.8500,1.764E+04
196.0,-1.102591,11.8550,1.764E+04
197.0,-1.110536,11.8597,1.764E+04
198.0,-1.131134,11.8646,1.764E+04
199.0,-1.138347,11.8696,1.764E+04
200.0,-1.163598,11.8743,1.764E+04
201.0,-1.166942,11.8793,1.764E+04
202.0,-1.182661,11.8843,1.764E+04
203.0,-1.193526,11.8893,1.764E+04
204.0,-1.213103,11.8943,1.764E+04
205.0,-1.216890,11.8993,1.764E+04
206.0,-1.229511,11.9046,1.764E+04
207.0,-1.239514,11.9096,1.764E+04
208.0,-1.267999,11.9143,1.764E+04
209.0,-1.272486,11.9193,1.764E+04
210.0,-1.294414,11.9242,1.764E+04
211.0,-1.303652,11.9292,1.764E+04
212.0,-1.326736,11.9342,1.764E+04
213.0,-1.331588,11.9392,1.764E+04
214.0,-1.354660,11.9445,1.764E+04
215.0,-1.365885,11.9495,1.764E+04
216.0,-1.392490,11.9542,1.764E+04
217.0,-1.390991,11.9592,1.764E+04
218.0,-1.411781,11.9642,1.764E+04
219.0,-1.416729,11.9692,1.764E+04
220.0,-1.442958,11.9741,1.764E+04
221.0,-1.444272,11.9791,1.764E+04
222.0,-1.463554,11.9841,1.764E+04
223.0,-1.472586,11.9894,1.764E+04
224.0,-1.502177,11.9944,1.764E+04
225.0,-1.502224,11.9991,1.764E+04
226.0,-1.523065,12.0041,1.764E+04
227.0,-1.529734,12.0091,1.764E+04
228.0,-1.554721,12.0141,1.764E+04
229.0,-1.561171,12.0191,1.764E+04
230.0,-1.586044,12.0241,1.764E+04
231.0,-1.582327,12.0291,1.764E+04
232.0,-1.611602,12.0340,1.764E+04
233.0,-1.620299,12.0390,1.764E+04
234.0,-1.635827,12.0440,1.764E+04
235.0,-1.643065,12.0490,1.764E+04
236.0,-1.671401,12.0540,1.764E+04
237.0,-1.672567,12.0587,1.764E+04
238.0,-1.692570,12.0637,1.764E+04
239.0,-1.694342,12.0690,1.764E+04
240.0,-1.727253,12.0740,1.764E+04
241.0,-1.726890,12.0787,1.764E+04
242.0,-1.743956,12.0837,1.764E+04
243.0,-1.748932,12.0890,1.764E+04
244.0,-1.780905,12.0939,1.764E+04
245.0,-1.783958,12.0989,1.764E+04
246.0,-1.790096,12.1039,1.764E+04
247.0,-1.778497,12.1090,1.764E+04
248.0,-1.808777,12.1139,1.764E+04
249.0,-1.811263,12.1186,1.764E+04
250.0,-1.827522,12.1236,1.764E+04
251.0,-1.831305,12.1289,1.764E+04
252.0,-1.858123,12.1339,1.764E+04
253.0,-1.859886,12.1389,1.764E+04
254.0,-1.884344,12.1439,1.764E+04
255.0,-1.883128,12.1489,1.764E+04
256.0,-1.909163,12.1539,1.764E+04
257.0,-1.911414,12.1586,1.764E+04
258.0,-1.925427,12.1636,1.764E+04
259.0,-1.926009,12.1689,1.764E+04
260.0,-1.949430,12.1735,1.764E+04
261.0,-1.935027,12.1785,1.764E+04
