Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.010288,14.9401,1.513E+04
2.0,0.010457,14.8399,1.513E+04
3.0,0.010689,14.7396,1.513E+04
4.0,0.010235,14.6393,1.513E+04
5.0,0.010554,14.5388,1.513E+04
6.0,0.010100,14.4385,1.513E+04
7.0,0.010274,14.3379,1.513E+04
8.0,0.010328,14.2377,1.513E+04
9.0,0.010165,14.1372,1.513E+04
10.0,0.009944,14.0371,1.513E+04
11.0,0.010387,13.9367,1.514E+04
12.0,0.011098,13.8366,1.514E+04
13.0,0.010587,13.7362,1.514E+04
14.0,0.010254,13.6359,1.514E+04
15.0,0.010296,13.5354,1.514E+04
16.0,0.010552,13.4349,1.514E+04
17.0,0.010662,13.3346,1.514E+04
18.0,0.010768,13.2341,1.514E+04
19.0,0.010252,13.1338,1.514E+04
20.0,0.010549,13.0334,1.514E+04
21.0,0.009883,12.9333,1.515E+04
22.0,0.009110,12.8330,1.515E+04
23.0,0.009343,12.7328,1.515E+04
24.0,0.009304,12.6324,1.515E+04
25.0,0.009941,12.5321,1.515E+04
26.0,0.008726,12.4315,1.515E+04
27.0,0.009677,12.3311,1.515E+04
28.0,0.009117,12.2307,1.515E+04
29.0,0.008787,12.1305,1.515E+04
30.0,0.009431,12.0302,1.515E+04
31.0,0.064204,11.9300,1.516E+04
32.0,0.290375,11.8298,1.516E+04
33.0,0.530806,11.7298,1.516E+04
34.0,0.788274,11.6294,1.516E+04
35.0,1.078984,11.5292,1.516E+04
36.0,1.525940,11.4290,1.516E+04
37.0,2.087884,11.3289,1.516E+04
38.0,2.661278,11.2289,1.516E+04
39.0,3.221857,11.1288,1.516E+04
40.0,3.835807,11.0290,1.516E+04
