Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.373441,11.4195,605.0820
2.0,4.348885,11.4194,605.5820
3.0,4.337047,11.4194,606.0820
4.0,4.325544,11.4194,606.5820
5.0,4.316452,11.4194,607.0820
6.0,4.309566,11.4194,607.5820
7.0,4.302146,11.4194,608.0820
8.0,4.298088,11.4194,608.5820
9.0,4.295050,11.4194,609.0820
10.0,4.292017,11.4194,609.5820
11.0,4.288764,11.4194,610.0820
12.0,4.286120,11.4194,610.5820
13.0,4.284511,11.4194,611.0820
14.0,4.282133,11.4194,611.5820
15.0,4.279569,11.4194,612.0820
16.0,4.278345,11.4194,612.5820
17.0,4.276287,11.4194,613.0820
18.0,4.273658,11.4194,613.5820
19.0,4.272871,11.4194,614.0820
20.0,4.270926,11.4194,614.5820
21.0,4.268509,11.4194,615.0820
22.0,4.266986,11.4194,615.5820
23.0,4.264760,11.4194,616.0820
24.0,4.263278,11.4194,616.5820
25.0,4.261209,11.4194,617.0820
26.0,4.260932,11.4194,617.5820
27.0,4.259552,11.4194,618.0820
28.0,4.258922,11.4194,618.5820
29.0,4.257011,11.4194,619.0820
30.0,4.255772,11.4194,619.5820
31.0,4.254840,11.4194,620.0820
32.0,4.254352,11.4194,620.5820
33.0,4.252778,11.4194,621.0820
34.0,4.251064,11.4194,621.5820
35.0,4.250352,11.4194,622.0820
36.0,4.249676,11.4194,622.5820
37.0,4.249705,11.4194,623.0820
38.0,4.248353,11.4194,623.5820
39.0,4.246928,11.4194,624.0820
40.0,4.246154,11.4194,624.5820
