Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.155582,11.0362,3309
2.0,4.135286,11.0362,3309
3.0,4.123981,11.0362,3310
4.0,4.113722,11.0362,3310
5.0,4.105537,11.0362,3311
6.0,4.099385,11.0362,3311
7.0,4.094495,11.0362,3312
8.0,4.089086,11.0362,3312
9.0,4.086164,11.0362,3313
10.0,4.083176,11.0362,3313
11.0,4.080533,11.0362,3314
12.0,4.078629,11.0362,3314
13.0,4.077087,11.0362,3315
14.0,4.075247,11.0362,3315
15.0,4.074129,11.0362,3316
16.0,4.072505,11.0362,3316
17.0,4.070691,11.0362,3317
18.0,4.069407,11.0362,3317
19.0,4.067735,11.0362,3318
20.0,4.065802,11.0362,3318
21.0,4.065516,11.0362,3319
22.0,4.064523,11.0362,3319
23.0,4.062973,11.0362,3320
24.0,4.061535,11.0362,3320
25.0,4.060444,11.0362,3321
26.0,4.058978,11.0362,3321
27.0,4.057855,11.0362,3322
28.0,4.057082,11.0362,3322
29.0,4.056334,11.0362,3323
30.0,4.055896,11.0362,3323
31.0,4.054567,11.0362,3324
32.0,4.053280,11.0361,3324
33.0,4.052606,11.0361,3325
34.0,4.053601,11.0361,3325
35.0,4.050295,11.0361,3326
36.0,4.050387,11.0361,3326
37.0,4.048431,11.0361,3327
38.0,4.048841,11.0361,3327
39.0,4.047191,11.0361,3328
40.0,4.046103,11.0361,3328
