Data stamp = , 20-04-2022 18:44:31 895

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4817 ,3.29996 ,0.59646 ,5.85247 
2 ,6.8169 ,3.09993 ,0.61357 ,6.02036 
3 ,10.0975 ,2.89989 ,0.60330 ,5.91962 
4 ,13.3758 ,2.69986 ,0.59304 ,5.81889 
5 ,16.6577 ,2.49983 ,0.60330 ,5.91962 
6 ,19.9332 ,2.29982 ,0.60330 ,5.91962 
7 ,23.2343 ,2.09978 ,0.61015 ,5.98678 
8 ,26.5144 ,1.89975 ,0.60330 ,5.91962 
9 ,29.7994 ,1.69971 ,0.61015 ,5.98678 
10 ,33.1087 ,1.49968 ,0.81206 ,7.96790 
11 ,35.4403 ,1.39966 ,1.19876 ,11.76225 
12 ,37.1661 ,1.34964 ,1.33907 ,13.13896 
13 ,38.8735 ,1.29962 ,1.44516 ,14.17989 
14 ,40.5680 ,1.24959 ,1.51360 ,14.85145 
15 ,42.2899 ,1.19957 ,1.60600 ,15.75807 
16 ,44.0065 ,1.14955 ,1.79080 ,17.57129 
17 ,45.7045 ,1.09952 ,2.05430 ,20.15682 
18 ,47.4288 ,1.04950 ,2.30070 ,22.57446 
19 ,49.1333 ,0.99948 ,2.69083 ,26.40239 
20 ,50.8820 ,0.94945 ,3.03647 ,29.79380 
21 ,52.5777 ,0.89943 ,3.33762 ,32.74869 
22 ,54.2817 ,0.84941 ,3.72774 ,36.57661 
23 ,55.9858 ,0.79938 ,4.11787 ,40.40454 
24 ,57.6808 ,0.74936 ,4.52511 ,44.40036 
25 ,59.4261 ,0.69934 ,4.92208 ,48.29544 
26 ,61.1298 ,0.64931 ,5.38407 ,52.82851 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.6493 ,5.387 ,52.9 
2 ,0.39 ,0.6493 ,5.367 ,52.7 
3 ,0.73 ,0.6493 ,5.384 ,52.8 
4 ,1.10 ,0.6493 ,5.353 ,52.5 
5 ,1.46 ,0.6493 ,5.357 ,52.6 
6 ,1.85 ,0.6493 ,5.370 ,52.7 
7 ,2.25 ,0.6493 ,5.364 ,52.6 
8 ,2.62 ,0.6493 ,5.357 ,52.6 
9 ,3.00 ,0.6493 ,5.357 ,52.6 
10 ,3.37 ,0.6493 ,5.343 ,52.4 
11 ,3.72 ,0.6493 ,5.364 ,52.6 
12 ,4.07 ,0.6493 ,5.357 ,52.6 
13 ,4.42 ,0.6493 ,5.353 ,52.5 
14 ,4.80 ,0.6493 ,5.340 ,52.4 
15 ,5.16 ,0.6493 ,5.340 ,52.4 
16 ,5.54 ,0.6493 ,5.343 ,52.4 
17 ,5.90 ,0.6493 ,5.360 ,52.6 
18 ,6.27 ,0.6493 ,5.343 ,52.4 
19 ,6.63 ,0.6493 ,5.336 ,52.4 
20 ,6.99 ,0.6493 ,5.346 ,52.5 
21 ,7.35 ,0.6493 ,5.346 ,52.5 
22 ,7.73 ,0.6493 ,5.343 ,52.4 
23 ,8.10 ,0.6493 ,5.333 ,52.3 
24 ,8.47 ,0.6493 ,5.350 ,52.5 
25 ,8.82 ,0.6493 ,5.333 ,52.3 
26 ,9.18 ,0.6493 ,5.346 ,52.5 
27 ,9.53 ,0.6493 ,5.322 ,52.2 
28 ,9.90 ,0.6493 ,5.326 ,52.3 
29 ,10.28 ,0.6493 ,5.319 ,52.2 
30 ,10.65 ,0.6493 ,5.316 ,52.2 
31 ,11.01 ,0.6493 ,5.326 ,52.3 
32 ,11.37 ,0.6493 ,5.329 ,52.3 
33 ,11.75 ,0.6493 ,5.326 ,52.3 
34 ,12.10 ,0.6493 ,5.319 ,52.2 
35 ,12.45 ,0.6493 ,5.312 ,52.1 
36 ,12.81 ,0.6493 ,5.333 ,52.3 
37 ,13.22 ,0.6493 ,5.329 ,52.3 
38 ,13.58 ,0.6493 ,5.316 ,52.2 
39 ,13.93 ,0.6493 ,5.309 ,52.1 
40 ,14.29 ,0.6493 ,5.336 ,52.4 
41 ,14.65 ,0.6493 ,5.329 ,52.3 
42 ,14.99 ,0.6493 ,5.312 ,52.1 
43 ,15.36 ,0.6493 ,5.312 ,52.1 
44 ,15.73 ,0.6493 ,5.305 ,52.1 
45 ,16.09 ,0.6493 ,5.309 ,52.1 
46 ,16.46 ,0.6493 ,5.322 ,52.2 
47 ,16.80 ,0.6493 ,5.322 ,52.2 
48 ,17.17 ,0.6493 ,5.319 ,52.2 
49 ,17.55 ,0.6493 ,5.309 ,52.1 
50 ,17.90 ,0.6493 ,5.322 ,52.2 
51 ,18.26 ,0.6493 ,5.312 ,52.1 
52 ,18.62 ,0.6493 ,5.326 ,52.3 
53 ,18.97 ,0.6493 ,5.316 ,52.2 
54 ,19.34 ,0.6493 ,5.316 ,52.2 
55 ,19.70 ,0.6493 ,5.302 ,52.0 
56 ,20.05 ,0.6493 ,5.322 ,52.2 
57 ,20.40 ,0.6493 ,5.316 ,52.2 
58 ,20.79 ,0.6493 ,5.309 ,52.1 
59 ,21.15 ,0.6493 ,5.312 ,52.1 
60 ,21.53 ,0.6493 ,5.312 ,52.1 
61 ,21.90 ,0.6493 ,5.309 ,52.1 
62 ,22.27 ,0.6493 ,5.299 ,52.0 
63 ,22.62 ,0.6493 ,5.312 ,52.1 
64 ,22.97 ,0.6493 ,5.299 ,52.0 
65 ,23.31 ,0.6493 ,5.305 ,52.1 
66 ,23.68 ,0.6493 ,5.322 ,52.2 
67 ,24.05 ,0.6493 ,5.316 ,52.2 
68 ,24.40 ,0.6493 ,5.309 ,52.1 
69 ,24.75 ,0.6493 ,5.295 ,52.0 
70 ,25.20 ,0.6493 ,5.322 ,52.2 
71 ,25.57 ,0.6493 ,5.295 ,52.0 
72 ,25.93 ,0.6493 ,5.305 ,52.1 
73 ,26.29 ,0.6493 ,5.316 ,52.2 
74 ,26.63 ,0.6493 ,5.305 ,52.1 
75 ,26.99 ,0.6493 ,5.299 ,52.0 
76 ,27.34 ,0.6493 ,5.316 ,52.2 
77 ,27.69 ,0.6493 ,5.288 ,51.9 
78 ,28.08 ,0.6493 ,5.292 ,51.9 
79 ,28.45 ,0.6493 ,5.299 ,52.0 
80 ,28.80 ,0.6493 ,5.305 ,52.1 
81 ,29.15 ,0.6493 ,5.305 ,52.1 
82 ,29.52 ,0.6493 ,5.309 ,52.1 
83 ,29.88 ,0.6493 ,5.295 ,52.0 
84 ,30.24 ,0.6493 ,5.309 ,52.1 
85 ,30.58 ,0.6493 ,5.299 ,52.0 
86 ,30.96 ,0.6493 ,5.285 ,51.9 
87 ,31.33 ,0.6493 ,5.292 ,51.9 
88 ,31.68 ,0.6493 ,5.302 ,52.0 
89 ,32.05 ,0.6493 ,5.292 ,51.9 
90 ,32.42 ,0.6493 ,5.292 ,51.9 
91 ,32.79 ,0.6493 ,5.305 ,52.1 
92 ,33.13 ,0.6493 ,5.292 ,51.9 
93 ,33.49 ,0.6493 ,5.309 ,52.1 
94 ,33.85 ,0.6493 ,5.292 ,51.9 
95 ,34.22 ,0.6493 ,5.305 ,52.1 
96 ,34.58 ,0.6493 ,5.309 ,52.1 
97 ,34.93 ,0.6493 ,5.316 ,52.2 
98 ,35.30 ,0.6493 ,5.288 ,51.9 
99 ,35.69 ,0.6493 ,5.299 ,52.0 
100 ,36.07 ,0.6493 ,5.302 ,52.0 
