Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.45,14.511,9186
2.0,4.43,14.511,9186
3.0,4.41,14.511,9187
4.0,4.40,14.511,9187
5.0,4.40,14.511,9188
6.0,4.39,14.511,9188
7.0,4.39,14.511,9189
8.0,4.38,14.511,9189
9.0,4.38,14.511,9190
10.0,4.37,14.511,9190
11.0,4.37,14.511,9191
12.0,4.36,14.511,9191
13.0,4.36,14.511,9192
14.0,4.36,14.511,9192
15.0,4.35,14.511,9193
16.0,4.35,14.511,9193
17.0,4.35,14.511,9194
18.0,4.35,14.511,9194
19.0,4.34,14.511,9195
20.0,4.34,14.511,9195
21.0,4.34,14.511,9196
22.0,4.34,14.511,9196
23.0,4.34,14.511,9197
24.0,4.34,14.511,9197
25.0,4.34,14.511,9198
26.0,4.34,14.511,9198
27.0,4.34,14.511,9199
28.0,4.33,14.511,9199
29.0,4.33,14.511,9200
30.0,4.33,14.511,9200
31.0,4.33,14.511,9201
32.0,4.33,14.511,9201
33.0,4.33,14.511,9202
34.0,4.33,14.511,9202
35.0,4.33,14.511,9203
36.0,4.33,14.511,9203
37.0,4.33,14.511,9204
38.0,4.33,14.511,9204
39.0,4.33,14.511,9205
40.0,4.33,14.511,9205
