Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.46,14.510,2899
2.0,4.44,14.510,2899
3.0,4.43,14.510,2900
4.0,4.42,14.510,2900
5.0,4.41,14.510,2901
6.0,4.40,14.510,2901
7.0,4.40,14.510,2902
8.0,4.39,14.510,2902
9.0,4.39,14.510,2903
10.0,4.38,14.510,2903
11.0,4.38,14.510,2904
12.0,4.38,14.510,2904
13.0,4.38,14.510,2905
14.0,4.37,14.510,2905
15.0,4.37,14.510,2906
16.0,4.37,14.510,2906
17.0,4.36,14.510,2907
18.0,4.36,14.510,2907
19.0,4.36,14.510,2908
20.0,4.36,14.510,2908
21.0,4.36,14.510,2909
22.0,4.35,14.510,2909
23.0,4.35,14.510,2910
24.0,4.35,14.510,2910
25.0,4.35,14.510,2911
26.0,4.35,14.510,2911
27.0,4.35,14.510,2912
28.0,4.35,14.510,2912
29.0,4.34,14.510,2913
30.0,4.34,14.510,2913
31.0,4.34,14.510,2914
32.0,4.34,14.510,2914
33.0,4.34,14.510,2915
34.0,4.34,14.510,2915
35.0,4.34,14.510,2916
36.0,4.34,14.510,2916
37.0,4.34,14.510,2917
38.0,4.34,14.510,2917
39.0,4.34,14.510,2918
40.0,4.34,14.510,2918
