Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,15.020224,4.2832,505.8
2.0,14.858358,4.2831,506.3
3.0,14.768433,4.2831,506.8
4.0,14.706358,4.2830,507.3
5.0,14.664381,4.2830,507.8
6.0,14.634031,4.2830,508.3
7.0,14.603392,4.2830,508.8
8.0,14.583358,4.2830,509.3
9.0,14.559166,4.2830,509.8
10.0,14.542843,4.2830,510.3
11.0,14.524813,4.2829,510.8
12.0,14.505734,4.2829,511.3
13.0,14.494123,4.2829,511.8
14.0,14.485195,4.2829,512.3
15.0,14.476463,4.2829,512.8
16.0,14.464908,4.2829,513.3
17.0,14.451047,4.2829,513.8
18.0,14.442425,4.2829,514.3
19.0,14.435957,4.2829,514.8
20.0,14.428558,4.2829,515.3
21.0,14.420085,4.2829,515.8
22.0,14.409337,4.2829,516.3
23.0,14.399620,4.2829,516.8
24.0,14.392326,4.2829,517.3
25.0,14.386040,4.2829,517.8
26.0,14.381505,4.2829,518.3
27.0,14.376276,4.2829,518.8
28.0,14.370685,4.2829,519.3
29.0,14.365859,4.2829,519.8
30.0,14.359418,4.2828,520.3
31.0,14.352840,4.2828,520.8
32.0,14.346106,4.2828,521.3
33.0,14.341077,4.2828,521.8
34.0,14.336778,4.2828,522.3
35.0,14.332546,4.2828,522.8
36.0,14.328568,4.2828,523.3
37.0,14.323367,4.2828,523.8
38.0,14.320634,4.2828,524.3
39.0,14.315119,4.2828,524.8
40.0,14.307330,4.2828,525.3
