Point No.,Normal Force [N],Gap [mm],Time [s]
7,-0.012986,14.9056,4167.8950
8,-0.013315,14.9106,4167.9052
9,-0.014029,14.9156,4167.9140
10,-0.012390,14.9206,4167.9243
11,-0.012913,14.9256,4167.9340
12,-0.013365,14.9300,4167.9443
13,-0.014164,14.9356,4167.9541
14,-0.013603,14.9406,4167.9643
15,-0.013806,14.9456,4167.9741
16,-0.013402,14.9506,4167.9853
17,-0.015731,14.9556,4167.9951
18,-0.014449,14.9606,4168.0053
19,-0.013820,14.9656,4168.0151
20,-0.014223,14.9700,4168.0253
21,-0.015319,14.9750,4168.0351
22,-0.014316,14.9806,4168.0454
23,-0.014520,14.9856,4168.0551
24,-0.013238,14.9900,4168.0654
25,-0.013231,14.9956,4168.0751
26,-0.013839,15.0006,4168.0849
27,-0.014159,15.0056,4168.0952
28,-0.014335,15.0100,4168.1049
29,-0.014382,15.0150,4168.1152
30,-0.012672,15.0206,4168.1240
31,-0.010835,15.0250,4168.1342
32,-0.011524,15.0300,4168.1440
33,-0.013063,15.0350,4168.1542
34,-0.012160,15.0400,4168.1640
35,-0.011597,15.0456,4168.1743
36,-0.012852,15.0506,4168.1840
43,-0.013051,15.0850,4168.2543
44,-0.013813,15.0906,4168.2641
45,-0.013619,15.0956,4168.2744
46,-0.013343,15.1006,4168.2841
47,-0.011735,15.1050,4168.2944
48,-0.012284,15.1100,4168.3041
49,-0.014241,15.1150,4168.3139
50,-0.014487,15.1200,4168.3242
51,-0.012778,15.1250,4168.3339
52,-0.013428,15.1300,4168.3442
53,-0.014868,15.1356,4168.3540
54,-0.014599,15.1406,4168.3642
55,-0.011983,15.1456,4168.3740
56,-0.011889,15.1500,4168.3842
57,-0.011997,15.1550,4168.3940
58,-0.012322,15.1600,4168.4042
59,-0.012114,15.1650,4168.4140
60,-0.011552,15.1700,4168.4243
61,-0.012149,15.1750,4168.4340
62,-0.013930,15.1800,4168.4443
63,-0.012193,15.1856,4168.4541
64,-0.012567,15.1906,4168.4643
65,-0.014272,15.1956,4168.4741
66,-0.014064,15.2006,4168.4843
67,-0.012434,15.2050,4168.4941
68,-0.012927,15.2100,4168.5043
69,-0.012151,15.2150,4168.5141
70,-0.011863,15.2200,4168.5244
71,-0.012843,15.2256,4168.5341
79,-0.011265,15.2656,4168.6142
80,-0.013105,15.2706,4168.6240
81,-0.014823,15.2756,4168.6342
82,-0.014447,15.2781,4168.6440
83,-0.011681,15.2862,4168.6542
84,-0.013603,15.2912,4168.6640
85,-0.013465,15.2956,4168.6743
86,-0.013222,15.3006,4168.6840
87,-0.012172,15.3056,4168.6943
88,-0.012118,15.3106,4168.7041
89,-0.013949,15.3156,4168.7143
90,-0.015597,15.3206,4168.7241
91,-0.012986,15.3231,4168.7343
