Point No.,Normal Force [N],Gap [mm],Time [s]
1,-0.009296,14.8750,904.5840
2,-0.009046,14.8806,904.5941
3,-0.008218,14.8850,904.6041
4,-0.008873,14.8900,904.6140
5,-0.010049,14.8950,904.6240
6,-0.010589,14.9000,904.6340
7,-0.008838,14.9050,904.6440
8,-0.008850,14.9100,904.6541
9,-0.009785,14.9150,904.6630
10,-0.010236,14.9206,904.6730
11,-0.009567,14.9250,904.6830
12,-0.009610,14.9300,904.6931
13,-0.009535,14.9350,904.7031
14,-0.010774,14.9400,904.7130
15,-0.009247,14.9450,904.7230
16,-0.009245,14.9500,904.7341
17,-0.009306,14.9550,904.7440
31,-0.008013,15.0250,904.8831
32,-0.008436,15.0300,904.8931
33,-0.008660,15.0344,904.9030
34,-0.010178,15.0400,904.9130
35,-0.008829,15.0450,904.9230
36,-0.010119,15.0500,904.9330
37,-0.009932,15.0544,904.9431
38,-0.010110,15.0600,904.9531
39,-0.009083,15.0650,904.9630
40,-0.009617,15.0700,904.9730
41,-0.009874,15.0750,904.9830
42,-0.011127,15.0800,904.9930
43,-0.009123,15.0844,905.0031
44,-0.009537,15.0894,905.0131
45,-0.009813,15.0944,905.0231
46,-0.009474,15.1000,905.0330
47,-0.008644,15.1050,905.0430
48,-0.009647,15.1100,905.0530
49,-0.008941,15.1150,905.0630
50,-0.010381,15.1200,905.0731
51,-0.009399,15.1244,905.0831
52,-0.008574,15.1294,905.0930
53,-0.009313,15.1344,905.1030
54,-0.010823,15.1400,905.1130
55,-0.009266,15.1450,905.1230
56,-0.009694,15.1500,905.1331
57,-0.010421,15.1550,905.1431
58,-0.010554,15.1600,905.1530
59,-0.008338,15.1650,905.1630
60,-0.008728,15.1700,905.1730
67,-0.009334,15.2050,905.2430
68,-0.008974,15.2100,905.2531
69,-0.007837,15.2144,905.2631
70,-0.008948,15.2200,905.2731
71,-0.007945,15.2244,905.2830
72,-0.008700,15.2300,905.2930
73,-0.008730,15.2344,905.3030
74,-0.008373,15.2400,905.3130
75,-0.007061,15.2444,905.3231
76,-0.009292,15.2500,905.3331
77,-0.010863,15.2550,905.3430
78,-0.010821,15.2600,905.3530
79,-0.009292,15.2650,905.3630
80,-0.010870,15.2700,905.3730
81,-0.010379,15.2744,905.3831
82,-0.011363,15.2800,905.3931
83,-0.008777,15.2844,905.4030
84,-0.008628,15.2894,905.4130
85,-0.009046,15.2944,905.4230
86,-0.010556,15.3000,905.4330
87,-0.008085,15.3050,905.4431
88,-0.009923,15.3100,905.4531
89,-0.011010,15.3150,905.4630
90,-0.011838,15.3200,905.4730
91,-0.010168,15.3244,905.4830
92,-0.011349,15.3294,905.4930
