Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.003127,14.9918,402.1990
2.0,0.005001,14.9416,402.6990
3.0,0.004927,14.8915,403.1990
4.0,0.005116,14.8413,403.6990
5.0,0.003444,14.7913,404.1990
6.0,0.004127,14.7411,404.6990
7.0,0.002921,14.6910,405.1990
8.0,0.004217,14.6409,405.6990
9.0,0.004255,14.5906,406.1990
10.0,0.003846,14.5404,406.6990
11.0,0.004136,14.4902,407.1990
12.0,0.003508,14.4399,407.6990
13.0,0.003879,14.3898,408.1990
14.0,0.004444,14.3395,408.6990
15.0,0.004473,14.2893,409.1990
16.0,0.003881,14.2390,409.6990
17.0,0.004257,14.1889,410.1990
18.0,0.004088,14.1388,410.6990
19.0,0.004157,14.0886,411.1990
20.0,0.003951,14.0384,411.6990
21.0,0.004198,13.9883,412.1990
22.0,0.004013,13.9383,412.6990
23.0,0.003894,13.8882,413.1990
24.0,0.004127,13.8379,413.6990
25.0,0.003549,13.7879,414.1990
26.0,0.004075,13.7378,414.6990
27.0,0.003399,13.6877,415.1990
28.0,0.004283,13.6374,415.6990
29.0,0.003964,13.5872,416.1990
30.0,0.003714,13.5369,416.6990
31.0,0.003357,13.4869,417.1990
32.0,0.003852,13.4365,417.6990
33.0,0.003979,13.3862,418.1990
34.0,0.003364,13.3360,418.6990
35.0,0.004357,13.2860,419.1990
36.0,0.003422,13.2357,419.6990
37.0,0.004139,13.1854,420.1990
38.0,0.003443,13.1352,420.6990
39.0,0.003854,13.0853,421.1990
40.0,0.003914,13.0351,421.6990
41.0,0.003964,12.9849,422.1990
42.0,0.002866,12.9346,422.6990
43.0,0.003634,12.8848,423.1990
44.0,0.004107,12.8346,423.6990
45.0,0.002828,12.7844,424.1990
46.0,0.003668,12.7343,424.6990
47.0,0.002512,12.6841,425.1990
48.0,0.003324,12.6340,425.6990
49.0,0.003348,12.5838,426.1990
50.0,0.003636,12.5335,426.6990
51.0,0.003446,12.4832,427.1990
52.0,0.002568,12.4332,427.6990
53.0,0.003441,12.3829,428.1990
54.0,0.003560,12.3326,428.6990
55.0,0.005210,12.2823,429.1990
56.0,0.009386,12.2323,429.6990
57.0,0.018580,12.1821,430.1990
58.0,0.055009,12.1320,430.6990
59.0,0.094697,12.0818,431.1990
60.0,0.163063,12.0317,431.6990
61.0,0.251530,11.9816,432.1990
62.0,0.360368,11.9315,432.6990
63.0,0.502917,11.8814,433.1990
64.0,0.673825,11.8316,433.6990
65.0,0.832949,11.7815,434.1990
66.0,0.997192,11.7315,434.6990
67.0,1.172185,11.6814,435.1990
68.0,1.357169,11.6313,435.6990
69.0,1.578547,11.5814,436.1990
70.0,1.837769,11.5312,436.6990
71.0,2.149631,11.4811,437.1990
72.0,2.468111,11.4310,437.6990
73.0,2.833932,11.3811,438.1990
74.0,3.213267,11.3310,438.6990
75.0,3.609245,11.2811,439.1990
76.0,4.014505,11.2311,439.6990
77.0,4.453137,11.1813,440.1990
78.0,4.929189,11.1313,440.6990
79.0,5.437040,11.0814,441.1990
80.0,5.965021,11.0316,441.6990
81.0,6.561132,10.9819,442.1990
82.0,7.215163,10.9322,442.6990
83.0,7.920929,10.8824,443.1990
