Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.000980,15.0337,1242
2.0,0.001128,14.9838,1242
3.0,0.001776,14.9337,1243
4.0,0.001718,14.8835,1243
5.0,0.001731,14.8333,1244
6.0,0.001030,14.7833,1244
7.0,0.000737,14.7331,1245
8.0,0.001214,14.6829,1245
9.0,0.000994,14.6327,1246
10.0,0.001799,14.5825,1246
11.0,0.001401,14.5323,1247
12.0,0.001272,14.4821,1247
13.0,0.001527,14.4318,1248
14.0,0.001539,14.3815,1248
15.0,0.001280,14.3314,1249
16.0,0.002200,14.2812,1249
17.0,0.001492,14.2310,1250
18.0,0.002203,14.1808,1250
19.0,0.002302,14.1307,1251
20.0,0.002422,14.0806,1251
21.0,0.001363,14.0304,1252
22.0,0.002329,13.9803,1252
23.0,0.001413,13.9303,1253
24.0,0.002360,13.8801,1253
25.0,0.001773,13.8300,1254
26.0,0.002297,13.7797,1254
27.0,0.001877,13.7298,1255
28.0,0.001499,13.6795,1255
29.0,0.001636,13.6293,1256
30.0,0.001305,13.5790,1256
31.0,0.001511,13.5289,1257
32.0,0.001533,13.4787,1257
33.0,0.000673,13.4283,1258
34.0,0.001105,13.3781,1258
35.0,0.000776,13.3279,1259
36.0,0.000815,13.2778,1259
37.0,0.001307,13.2277,1260
38.0,0.000930,13.1774,1260
39.0,0.000746,13.1272,1261
40.0,0.000729,13.0772,1261
41.0,0.001081,13.0271,1262
42.0,0.001291,12.9768,1262
43.0,0.001385,12.9267,1263
44.0,0.000453,12.8767,1263
45.0,0.000658,12.8267,1264
46.0,0.001411,12.7764,1264
47.0,0.000852,12.7262,1265
48.0,0.000351,12.6760,1265
49.0,0.000623,12.6260,1266
50.0,0.000576,12.5757,1266
51.0,0.000178,12.5255,1267
52.0,-0.000203,12.4751,1267
53.0,-0.000128,12.4250,1268
54.0,-0.000300,12.3748,1268
55.0,-0.001002,12.3245,1269
56.0,-0.000332,12.2742,1269
57.0,-0.000406,12.2243,1270
58.0,-0.001295,12.1741,1270
59.0,-0.001150,12.1239,1271
60.0,-0.001129,12.0736,1271
61.0,-0.001985,12.0236,1272
62.0,0.004714,11.9734,1272
63.0,0.051140,11.9234,1273
64.0,0.177625,11.8732,1273
65.0,0.337358,11.8235,1274
66.0,0.523285,11.7733,1274
67.0,0.731586,11.7232,1275
68.0,0.923028,11.6732,1275
69.0,1.095489,11.6230,1276
70.0,1.235605,11.5730,1276
71.0,1.351685,11.5228,1277
72.0,1.469446,11.4725,1277
73.0,1.623630,11.4224,1278
74.0,1.848049,11.3724,1278
75.0,2.129053,11.3223,1279
76.0,2.408834,11.2722,1279
77.0,2.725331,11.2222,1280
78.0,3.034324,11.1724,1280
79.0,3.329141,11.1223,1281
80.0,3.627442,11.0723,1281
81.0,3.961228,11.0224,1282
