Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.005013,27.0398,312.7
2.0,0.001674,27.0443,312.8
3.0,0.000069,27.0401,312.8
4.0,0.000777,27.0349,312.9
5.0,0.001880,27.0296,312.9
6.0,0.001269,27.0246,313
7.0,0.000584,27.0196,313
8.0,0.002744,27.0149,313.1
9.0,0.002565,27.0096,313.1
10.0,0.002584,27.0046,313.2
11.0,0.000664,26.9996,313.2
12.0,0.003008,26.9949,313.3
13.0,0.001349,26.9894,313.3
14.0,0.001197,26.9844,313.4
15.0,0.002105,26.9796,313.4
16.0,0.002199,26.9747,313.5
17.0,0.000629,26.9693,313.5
18.0,0.002008,26.9643,313.6
19.0,0.000405,26.9595,313.6
20.0,0.000098,26.9545,313.7
21.0,-0.000716,26.9494,313.7
22.0,0.002096,26.9445,313.8
23.0,0.003899,26.9396,313.8
24.0,0.004664,26.9345,313.9
25.0,0.002768,26.9297,313.9
26.0,0.002514,26.9245,314
27.0,0.003439,26.9197,314
28.0,0.002058,26.9145,314.1
29.0,0.001490,26.9094,314.1
30.0,0.000132,26.9045,314.2
31.0,-0.000388,26.8997,314.2
32.0,-0.001531,26.8947,314.3
33.0,-0.001278,26.8894,314.3
34.0,0.000224,26.8847,314.4
35.0,-0.002390,26.8797,314.4
36.0,-0.002997,26.8747,314.5
37.0,-0.000635,26.8694,314.5
38.0,-0.000880,26.8644,314.6
39.0,0.000448,26.8597,314.6
40.0,-0.000736,26.8547,314.7
41.0,-0.002761,26.8492,314.7
42.0,-0.002568,26.8444,314.8
43.0,-0.001436,26.8397,314.8
44.0,-0.000263,26.8341,314.9
45.0,-0.001831,26.8292,314.9
46.0,0.001503,26.8241,315
47.0,-0.000122,26.8194,315
48.0,0.000615,26.8141,315.1
49.0,0.000650,26.8092,315.1
50.0,0.001966,26.8041,315.2
51.0,0.000497,26.7994,315.2
52.0,0.001046,26.7941,315.3
53.0,0.000632,26.7888,315.3
54.0,0.001053,26.7838,315.4
55.0,0.001120,26.7792,315.4
56.0,0.001785,26.7741,315.5
57.0,0.000429,26.7689,315.5
58.0,-0.000839,26.7638,315.6
59.0,0.001303,26.7589,315.6
60.0,0.001104,26.7541,315.7
61.0,0.001778,26.7485,315.7
62.0,0.000146,26.7435,315.8
63.0,0.000176,26.7388,315.8
64.0,0.000440,26.7338,315.9
65.0,0.000579,26.7285,315.9
66.0,0.002214,26.7236,316
67.0,0.000087,26.7185,316
68.0,0.000449,26.7136,316.1
69.0,-0.000115,26.7085,316.1
70.0,-0.000673,26.7035,316.2
71.0,-0.001153,26.6986,316.2
72.0,-0.001006,26.6935,316.3
73.0,0.000485,26.6885,316.3
74.0,-0.000042,26.6836,316.4
75.0,-0.001733,26.6788,316.4
76.0,-0.000340,26.6737,316.5
77.0,-0.000198,26.6684,316.5
78.0,-0.001452,26.6635,316.6
79.0,0.000081,26.6585,316.6
80.0,-0.001604,26.6535,316.7
81.0,0.000026,26.6484,316.7
82.0,-0.000838,26.6435,316.8
83.0,-0.000034,26.6385,316.8
84.0,0.000361,26.6335,316.9
85.0,-0.000336,26.6285,316.9
86.0,0.002338,26.6232,317
87.0,0.001063,26.6185,317
88.0,-0.000002,26.6132,317.1
89.0,0.001617,26.6082,317.1
90.0,0.001002,26.6032,317.2
91.0,0.000615,26.5982,317.2
92.0,0.000508,26.5932,317.3
93.0,0.002147,26.5881,317.3
94.0,0.002174,26.5832,317.4
95.0,0.001069,26.5782,317.4
96.0,0.000213,26.5732,317.5
97.0,0.000354,26.5679,317.5
98.0,-0.000399,26.5629,317.6
99.0,0.000228,26.5579,317.6
100.0,-0.000717,26.5528,317.7
101.0,-0.001119,26.5478,317.7
102.0,0.001448,26.5428,317.8
103.0,0.000835,26.5377,317.8
104.0,0.000743,26.5326,317.9
105.0,-0.000399,26.5275,317.9
106.0,0.001158,26.5226,318
107.0,0.002149,26.5177,318
108.0,0.000659,26.5127,318.1
109.0,0.000334,26.5076,318.1
110.0,0.001778,26.5027,318.2
111.0,0.000705,26.4977,318.2
112.0,0.001839,26.4925,318.3
113.0,0.001683,26.4876,318.3
114.0,0.002140,26.4826,318.4
115.0,0.002426,26.4777,318.4
116.0,0.002435,26.4726,318.5
117.0,0.001084,26.4674,318.5
118.0,0.001299,26.4626,318.6
119.0,0.003482,26.4576,318.6
120.0,0.002029,26.4525,318.7
121.0,0.002352,26.4475,318.7
122.0,0.002019,26.4425,318.8
123.0,0.001507,26.4375,318.8
124.0,0.000605,26.4322,318.9
125.0,0.002897,26.4275,318.9
126.0,0.000433,26.4222,319
127.0,0.001773,26.4175,319
128.0,-0.000039,26.4122,319.1
129.0,-0.000640,26.4072,319.1
130.0,-0.000765,26.4022,319.2
131.0,0.001365,26.3975,319.2
132.0,-0.001301,26.3922,319.3
133.0,0.000694,26.3872,319.3
134.0,-0.000539,26.3822,319.4
135.0,-0.000548,26.3772,319.4
136.0,0.000029,26.3722,319.5
137.0,-0.000762,26.3672,319.5
138.0,-0.000672,26.3622,319.6
139.0,-0.000264,26.3572,319.6
140.0,-0.000625,26.3522,319.7
141.0,-0.000777,26.3472,319.7
142.0,-0.001911,26.3420,319.8
143.0,-0.000863,26.3372,319.8
144.0,-0.001609,26.3319,319.9
145.0,0.000207,26.3269,319.9
146.0,-0.000940,26.3219,320
147.0,0.000542,26.3172,320
148.0,-0.000042,26.3120,320.1
149.0,-0.000259,26.3069,320.1
150.0,-0.001743,26.3020,320.2
151.0,0.000323,26.2969,320.2
152.0,0.000175,26.2921,320.3
153.0,0.002199,26.2869,320.3
154.0,0.000526,26.2821,320.4
155.0,0.000707,26.2771,320.4
156.0,-0.000966,26.2718,320.5
157.0,0.000071,26.2669,320.5
158.0,-0.001194,26.2618,320.6
159.0,0.000560,26.2573,320.6
160.0,-0.001122,26.2518,320.7
161.0,-0.000804,26.2468,320.7
162.0,0.001966,26.2418,320.8
163.0,0.000902,26.2371,320.8
164.0,-0.001359,26.2318,320.9
165.0,-0.001424,26.2268,320.9
166.0,0.001319,26.2218,321
167.0,-0.002204,26.2168,321
168.0,-0.001926,26.2118,321.1
169.0,-0.001800,26.2068,321.1
170.0,-0.000507,26.2018,321.2
171.0,-0.000618,26.1971,321.2
172.0,-0.000440,26.1917,321.3
173.0,-0.000092,26.1868,321.3
174.0,0.000062,26.1817,321.4
175.0,0.000424,26.1771,321.4
176.0,-0.000280,26.1717,321.5
177.0,0.000708,26.1667,321.5
178.0,0.001622,26.1617,321.6
179.0,0.000161,26.1571,321.6
180.0,0.003487,26.1517,321.7
181.0,0.002335,26.1467,321.7
182.0,0.000378,26.1417,321.8
183.0,0.000438,26.1368,321.8
184.0,0.002179,26.1317,321.9
185.0,0.001843,26.1267,321.9
186.0,0.001291,26.1217,322
187.0,0.004126,26.1168,322
188.0,0.001411,26.1117,322.1
189.0,0.001772,26.1067,322.1
190.0,0.001600,26.1017,322.2
191.0,0.001708,26.0968,322.2
192.0,0.000359,26.0915,322.3
193.0,0.000182,26.0868,322.3
194.0,0.000300,26.0815,322.4
195.0,-0.001307,26.0768,322.4
196.0,0.000561,26.0713,322.5
197.0,0.000972,26.0665,322.5
198.0,-0.000122,26.0613,322.6
199.0,-0.002193,26.0568,322.6
200.0,0.000321,26.0514,322.7
201.0,-0.001427,26.0466,322.7
202.0,-0.001188,26.0416,322.8
203.0,-0.001870,26.0366,322.8
204.0,-0.001954,26.0313,322.9
205.0,-0.002497,26.0266,322.9
206.0,-0.001099,26.0216,323
207.0,-0.001997,26.0166,323
208.0,-0.001317,26.0115,323.1
209.0,-0.000336,26.0066,323.1
210.0,0.000655,26.0015,323.2
211.0,-0.001060,25.9966,323.2
212.0,-0.001653,25.9912,323.3
213.0,0.000239,25.9866,323.3
214.0,-0.000480,25.9812,323.4
215.0,0.000162,25.9766,323.4
216.0,0.001727,25.9712,323.5
217.0,0.002127,25.9664,323.5
218.0,0.000927,25.9612,323.6
219.0,0.001141,25.9564,323.6
220.0,0.002076,25.9510,323.7
221.0,0.000814,25.9464,323.7
222.0,0.003884,25.9414,323.8
223.0,0.001796,25.9364,323.8
224.0,0.001237,25.9311,323.9
225.0,0.002282,25.9264,323.9
226.0,0.003229,25.9210,324
227.0,0.002062,25.9164,324
228.0,0.001146,25.9110,324.1
229.0,0.001040,25.9061,324.1
230.0,0.000473,25.9010,324.2
231.0,0.001489,25.8963,324.2
232.0,-0.000499,25.8908,324.3
233.0,0.000624,25.8861,324.3
234.0,-0.000647,25.8810,324.4
235.0,-0.000878,25.8761,324.4
236.0,-0.000456,25.8708,324.5
237.0,-0.000654,25.8660,324.5
238.0,-0.000804,25.8610,324.6
239.0,-0.000933,25.8561,324.6
240.0,-0.001753,25.8508,324.7
241.0,-0.000317,25.8460,324.7
242.0,-0.002011,25.8411,324.8
243.0,-0.001387,25.8361,324.8
244.0,-0.001572,25.8307,324.9
245.0,-0.002171,25.8257,324.9
246.0,-0.002797,25.8209,325
247.0,-0.001085,25.8159,325
248.0,-0.001719,25.8107,325.1
249.0,-0.000556,25.8057,325.1
250.0,-0.000679,25.8009,325.2
251.0,-0.000738,25.7957,325.2
252.0,-0.000252,25.7907,325.3
253.0,0.000165,25.7857,325.3
254.0,-0.000153,25.7807,325.4
255.0,0.001123,25.7757,325.4
256.0,0.000097,25.7706,325.5
257.0,0.001709,25.7657,325.5
258.0,0.001467,25.7607,325.6
259.0,0.001847,25.7557,325.6
260.0,-0.000347,25.7504,325.7
261.0,0.001087,25.7454,325.7
262.0,0.001909,25.7405,325.8
263.0,0.001746,25.7356,325.8
264.0,0.000771,25.7304,325.9
265.0,0.000795,25.7254,325.9
266.0,-0.000762,25.7204,326
267.0,-0.000168,25.7154,326
268.0,-0.000721,25.7101,326.1
269.0,-0.000558,25.7054,326.1
270.0,-0.003475,25.7001,326.2
271.0,-0.000028,25.6954,326.2
272.0,0.001164,25.6901,326.3
273.0,-0.001833,25.6851,326.3
274.0,-0.001460,25.6803,326.4
275.0,-0.000509,25.6751,326.4
276.0,-0.001992,25.6698,326.5
277.0,-0.001992,25.6651,326.5
278.0,-0.001960,25.6601,326.6
279.0,-0.001662,25.6551,326.6
280.0,-0.001591,25.6498,326.7
