Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.000820,26.9762,2972
2.0,0.000036,26.8761,2973
3.0,0.000223,26.7755,2974
4.0,-0.000347,26.6752,2975
5.0,0.000070,26.5746,2976
6.0,0.000494,26.4743,2977
7.0,0.000383,26.3739,2978
8.0,0.000503,26.2736,2979
9.0,-0.000879,26.1733,2980
10.0,-0.000277,26.0731,2981
11.0,-0.000413,25.9728,2982
12.0,-0.000130,25.8725,2983
13.0,-0.000351,25.7722,2984
14.0,-0.000274,25.6717,2985
15.0,0.000481,25.5713,2986
16.0,0.000054,25.4708,2987
17.0,-0.000177,25.3704,2988
18.0,-0.000085,25.2701,2989
19.0,0.000614,25.1699,2990
20.0,-0.000649,25.0696,2991
21.0,-0.000169,24.9694,2992
22.0,-0.000667,24.8690,2993
23.0,-0.000921,24.7688,2994
24.0,-0.001543,24.6682,2995
25.0,-0.000801,24.5679,2996
26.0,-0.000793,24.4674,2997
27.0,-0.001128,24.3671,2998
28.0,-0.000875,24.2666,2999
29.0,-0.001318,24.1665,3000
30.0,-0.001777,24.0661,3001
31.0,-0.001880,23.9660,3002
32.0,-0.001971,23.8657,3003
33.0,-0.002561,23.7653,3004
34.0,0.003316,23.6648,3005
35.0,0.026586,23.5644,3006
36.0,0.061371,23.4640,3007
37.0,0.115530,23.3636,3008
38.0,0.193375,23.2635,3009
39.0,0.308035,23.1631,3010
40.0,0.451699,23.0630,3011
41.0,0.624207,22.9628,3012
42.0,0.797931,22.8627,3013
43.0,0.973580,22.7624,3014
44.0,1.194328,22.6622,3015
45.0,1.454901,22.5618,3016
46.0,1.774687,22.4616,3017
47.0,2.160542,22.3614,3018
48.0,2.601337,22.2615,3019
49.0,3.164471,22.1614,3020
50.0,3.903054,22.0617,3021
