Data stamp = , 01-05-2022 09:25:27 372

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4248 ,3.29999 ,0.63753 ,6.25541 
2 ,6.7293 ,3.09993 ,0.64779 ,6.35614 
3 ,10.0268 ,2.89992 ,0.62726 ,6.15467 
4 ,13.3263 ,2.69989 ,0.63753 ,6.25541 
5 ,16.6435 ,2.49985 ,0.65464 ,6.42330 
6 ,19.9572 ,2.29982 ,0.63410 ,6.22183 
7 ,23.2649 ,2.09981 ,0.63410 ,6.22183 
8 ,26.5527 ,1.89978 ,0.67517 ,6.62477 
9 ,29.8787 ,1.69974 ,1.33565 ,13.10538 
10 ,32.1955 ,1.59973 ,1.59916 ,15.69091 
11 ,33.9487 ,1.54970 ,1.75315 ,17.20193 
12 ,35.6623 ,1.49968 ,2.03035 ,19.92178 
13 ,37.3884 ,1.44966 ,2.35203 ,23.07814 
14 ,39.1144 ,1.39960 ,2.65318 ,26.03303 
15 ,40.8134 ,1.34961 ,2.98171 ,29.25654 
16 ,42.5413 ,1.29959 ,3.14597 ,30.86830 
17 ,44.2733 ,1.24956 ,3.51899 ,34.52834 
18 ,45.9788 ,1.19954 ,3.80303 ,37.31534 
19 ,47.6905 ,1.14952 ,4.20342 ,41.24400 
20 ,49.4082 ,1.09952 ,4.57986 ,44.93761 
21 ,51.1193 ,1.04950 ,5.03501 ,49.40352 
22 ,52.8523 ,0.99948 ,5.48331 ,53.80228 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.9995 ,5.470 ,53.7 
2 ,0.38 ,0.9995 ,5.466 ,53.6 
3 ,0.74 ,0.9995 ,5.463 ,53.6 
4 ,1.13 ,0.9995 ,5.463 ,53.6 
5 ,1.48 ,0.9995 ,5.463 ,53.6 
6 ,1.84 ,0.9995 ,5.449 ,53.5 
7 ,2.20 ,0.9995 ,5.459 ,53.6 
8 ,2.57 ,0.9995 ,5.442 ,53.4 
9 ,2.92 ,0.9995 ,5.466 ,53.6 
10 ,3.30 ,0.9995 ,5.446 ,53.4 
11 ,3.66 ,0.9995 ,5.435 ,53.3 
12 ,4.05 ,0.9995 ,5.446 ,53.4 
13 ,4.39 ,0.9995 ,5.453 ,53.5 
14 ,4.77 ,0.9995 ,5.439 ,53.4 
15 ,5.14 ,0.9995 ,5.442 ,53.4 
16 ,5.52 ,0.9995 ,5.453 ,53.5 
17 ,5.87 ,0.9995 ,5.439 ,53.4 
18 ,6.23 ,0.9995 ,5.446 ,53.4 
19 ,6.61 ,0.9995 ,5.432 ,53.3 
20 ,6.98 ,0.9995 ,5.435 ,53.3 
21 ,7.37 ,0.9995 ,5.432 ,53.3 
22 ,7.74 ,0.9995 ,5.422 ,53.2 
23 ,8.14 ,0.9995 ,5.429 ,53.3 
24 ,8.51 ,0.9995 ,5.422 ,53.2 
25 ,8.88 ,0.9995 ,5.429 ,53.3 
26 ,9.25 ,0.9995 ,5.418 ,53.2 
27 ,9.59 ,0.9995 ,5.439 ,53.4 
28 ,9.96 ,0.9995 ,5.425 ,53.2 
29 ,10.31 ,0.9995 ,5.425 ,53.2 
30 ,10.68 ,0.9995 ,5.418 ,53.2 
31 ,11.04 ,0.9995 ,5.446 ,53.4 
32 ,11.42 ,0.9995 ,5.432 ,53.3 
33 ,11.79 ,0.9995 ,5.422 ,53.2 
34 ,12.14 ,0.9995 ,5.422 ,53.2 
35 ,12.51 ,0.9995 ,5.415 ,53.1 
36 ,12.89 ,0.9995 ,5.398 ,53.0 
37 ,13.29 ,0.9995 ,5.415 ,53.1 
38 ,13.65 ,0.9995 ,5.415 ,53.1 
39 ,14.01 ,0.9995 ,5.429 ,53.3 
40 ,14.42 ,0.9995 ,5.422 ,53.2 
41 ,14.82 ,0.9995 ,5.415 ,53.1 
42 ,15.16 ,0.9995 ,5.405 ,53.0 
43 ,15.53 ,0.9995 ,5.422 ,53.2 
44 ,15.90 ,0.9995 ,5.418 ,53.2 
45 ,16.26 ,0.9995 ,5.411 ,53.1 
46 ,16.64 ,0.9995 ,5.435 ,53.3 
47 ,16.99 ,0.9995 ,5.398 ,53.0 
48 ,17.34 ,0.9995 ,5.418 ,53.2 
49 ,17.71 ,0.9995 ,5.422 ,53.2 
50 ,18.07 ,0.9995 ,5.411 ,53.1 
51 ,18.46 ,0.9995 ,5.401 ,53.0 
52 ,18.84 ,0.9995 ,5.411 ,53.1 
53 ,19.21 ,0.9995 ,5.425 ,53.2 
54 ,19.56 ,0.9995 ,5.408 ,53.1 
55 ,19.92 ,0.9995 ,5.418 ,53.2 
56 ,20.27 ,0.9995 ,5.394 ,52.9 
57 ,20.65 ,0.9995 ,5.418 ,53.2 
58 ,21.03 ,0.9995 ,5.415 ,53.1 
59 ,21.39 ,0.9995 ,5.429 ,53.3 
60 ,21.75 ,0.9995 ,5.418 ,53.2 
61 ,22.12 ,0.9995 ,5.387 ,52.9 
62 ,22.49 ,0.9995 ,5.398 ,53.0 
63 ,22.87 ,0.9995 ,5.415 ,53.1 
64 ,23.23 ,0.9995 ,5.398 ,53.0 
65 ,23.60 ,0.9995 ,5.415 ,53.1 
66 ,23.96 ,0.9995 ,5.411 ,53.1 
67 ,24.34 ,0.9995 ,5.408 ,53.1 
68 ,24.72 ,0.9995 ,5.408 ,53.1 
69 ,25.07 ,0.9995 ,5.398 ,53.0 
70 ,25.43 ,0.9995 ,5.408 ,53.1 
71 ,25.79 ,0.9995 ,5.391 ,52.9 
72 ,26.14 ,0.9995 ,5.418 ,53.2 
73 ,26.55 ,0.9995 ,5.405 ,53.0 
74 ,26.91 ,0.9995 ,5.398 ,53.0 
75 ,27.27 ,0.9995 ,5.401 ,53.0 
76 ,27.67 ,0.9995 ,5.394 ,52.9 
77 ,28.06 ,0.9995 ,5.398 ,53.0 
78 ,28.40 ,0.9995 ,5.394 ,52.9 
79 ,28.79 ,0.9995 ,5.411 ,53.1 
80 ,29.16 ,0.9995 ,5.394 ,52.9 
81 ,29.55 ,0.9995 ,5.401 ,53.0 
82 ,29.90 ,0.9995 ,5.401 ,53.0 
83 ,30.28 ,0.9995 ,5.381 ,52.8 
84 ,30.66 ,0.9995 ,5.394 ,52.9 
85 ,31.02 ,0.9995 ,5.405 ,53.0 
86 ,31.42 ,0.9995 ,5.391 ,52.9 
87 ,31.81 ,0.9995 ,5.391 ,52.9 
88 ,32.18 ,0.9995 ,5.398 ,53.0 
89 ,32.56 ,0.9995 ,5.398 ,53.0 
90 ,32.92 ,0.9995 ,5.377 ,52.8 
91 ,33.29 ,0.9995 ,5.384 ,52.8 
92 ,33.67 ,0.9995 ,5.411 ,53.1 
93 ,34.03 ,0.9995 ,5.398 ,53.0 
94 ,34.40 ,0.9995 ,5.408 ,53.1 
95 ,34.78 ,0.9995 ,5.387 ,52.9 
96 ,35.16 ,0.9995 ,5.391 ,52.9 
97 ,35.53 ,0.9995 ,5.401 ,53.0 
98 ,35.89 ,0.9995 ,5.377 ,52.8 
99 ,36.28 ,0.9995 ,5.387 ,52.9 
100 ,36.65 ,0.9995 ,5.398 ,53.0 
