Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.001534,16.9934,476.7450
2.0,-0.001369,16.9433,477.2450
3.0,-0.001154,16.8932,477.7450
4.0,-0.001093,16.8431,478.2450
5.0,-0.000738,16.7929,478.7450
6.0,-0.001661,16.7428,479.2450
7.0,-0.001271,16.6928,479.7450
8.0,-0.001508,16.6426,480.2450
9.0,-0.001506,16.5926,480.7450
10.0,-0.001104,16.5422,481.2450
11.0,-0.001082,16.4921,481.7450
12.0,-0.002078,16.4421,482.2450
13.0,-0.002039,16.3918,482.7450
14.0,-0.001659,16.3414,483.2450
15.0,-0.001277,16.2912,483.7450
16.0,-0.001385,16.2411,484.2450
17.0,-0.001496,16.1909,484.7450
18.0,-0.000967,16.1405,485.2450
19.0,-0.001279,16.0904,485.7450
20.0,-0.001629,16.0402,486.2450
21.0,-0.001471,15.9901,486.7450
22.0,-0.001657,15.9400,487.2450
23.0,-0.001340,15.8897,487.7450
24.0,-0.002120,15.8395,488.2450
25.0,-0.001549,15.7896,488.7450
26.0,-0.001111,15.7394,489.2450
27.0,-0.000812,15.6893,489.7450
28.0,-0.001066,15.6391,490.2450
29.0,-0.000997,15.5892,490.7450
30.0,-0.001057,15.5389,491.2450
31.0,-0.000904,15.4887,491.7450
32.0,-0.000997,15.4384,492.2450
33.0,-0.001562,15.3884,492.7450
34.0,-0.001763,15.3381,493.2450
35.0,-0.001850,15.2879,493.7450
36.0,-0.001910,15.2376,494.2450
37.0,-0.001652,15.1875,494.7450
38.0,-0.001607,15.1372,495.2450
39.0,-0.002065,15.0869,495.7450
40.0,-0.001724,15.0368,496.2450
41.0,-0.001420,14.9866,496.7450
42.0,-0.001336,14.9365,497.2450
43.0,-0.002085,14.8864,497.7450
44.0,-0.001586,14.8362,498.2450
45.0,-0.001759,14.7861,498.7450
46.0,-0.001801,14.7360,499.2450
47.0,-0.001861,14.6859,499.7450
48.0,-0.002219,14.6357,500.2450
49.0,-0.001970,14.5856,500.7450
50.0,-0.002031,14.5356,501.2450
51.0,-0.002320,14.4852,501.7450
52.0,-0.002317,14.4350,502.2450
53.0,-0.002061,14.3848,502.7450
54.0,-0.002465,14.3347,503.2450
55.0,-0.002534,14.2844,503.7450
56.0,-0.002311,14.2341,504.2450
57.0,-0.002450,14.1839,504.7450
58.0,-0.002616,14.1338,505.2450
59.0,-0.002460,14.0835,505.7450
60.0,-0.002350,14.0333,506.2450
61.0,-0.002536,13.9831,506.7450
62.0,-0.002752,13.9331,507.2450
63.0,-0.002132,13.8830,507.7450
64.0,-0.002405,13.8327,508.2450
65.0,-0.002323,13.7826,508.7450
66.0,-0.002409,13.7325,509.2450
67.0,-0.002565,13.6825,509.7450
68.0,-0.002745,13.6324,510.2450
69.0,-0.002557,13.5821,510.7450
70.0,-0.002699,13.5319,511.2450
71.0,-0.002942,13.4819,511.7450
72.0,-0.002964,13.4316,512.2450
73.0,-0.003230,13.3814,512.7450
74.0,-0.002943,13.3311,513.2450
75.0,-0.003068,13.2810,513.7450
76.0,-0.002599,13.2308,514.2450
77.0,-0.003615,13.1805,514.7450
78.0,-0.003336,13.1302,515.2450
79.0,-0.003274,13.0801,515.7450
80.0,-0.002991,13.0301,516.2450
81.0,-0.002964,12.9798,516.7450
82.0,-0.002994,12.9295,517.2450
83.0,-0.003308,12.8794,517.7450
84.0,-0.003801,12.8294,518.2450
85.0,-0.003491,12.7792,518.7450
86.0,-0.003556,12.7291,519.2450
