Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.011242,14.9875,292.6940
2.0,0.010582,14.9374,293.1940
3.0,0.011277,14.8874,293.6940
4.0,0.010558,14.8371,294.1940
5.0,0.010199,14.7870,294.6940
6.0,0.010679,14.7369,295.1940
7.0,0.011054,14.6868,295.6940
8.0,0.010804,14.6366,296.1940
9.0,0.010169,14.5863,296.6940
10.0,0.011019,14.5362,297.1940
11.0,0.010902,14.4860,297.6940
12.0,0.011103,14.4357,298.1940
13.0,0.010570,14.3854,298.6940
14.0,0.010633,14.3353,299.1940
15.0,0.010416,14.2852,299.6940
16.0,0.010805,14.2349,300.1940
17.0,0.010237,14.1846,300.6940
18.0,0.010422,14.1345,301.1940
19.0,0.010439,14.0844,301.6940
20.0,0.010611,14.0343,302.1940
21.0,0.009877,13.9841,302.6940
22.0,0.009730,13.9338,303.1940
23.0,0.010659,13.8839,303.6940
24.0,0.010567,13.8338,304.1940
25.0,0.010654,13.7837,304.6940
26.0,0.010673,13.7335,305.1940
27.0,0.010646,13.6832,305.6940
28.0,0.010913,13.6332,306.1940
29.0,0.010501,13.5830,306.6940
30.0,0.010437,13.5327,307.1940
31.0,0.010467,13.4824,307.6940
32.0,0.010383,13.4323,308.1940
33.0,0.010925,13.3821,308.6940
34.0,0.010551,13.3318,309.1940
35.0,0.010332,13.2815,309.6940
36.0,0.011334,13.2315,310.1940
37.0,0.011047,13.1812,310.6940
38.0,0.010304,13.1311,311.1940
39.0,0.011719,13.0808,311.6940
40.0,0.010445,13.0307,312.1940
41.0,0.010304,12.9806,312.6940
42.0,0.010562,12.9305,313.1940
43.0,0.010933,12.8803,313.6940
44.0,0.010573,12.8303,314.1940
45.0,0.010210,12.7802,314.6940
46.0,0.011338,12.7301,315.1940
47.0,0.010824,12.6798,315.6940
48.0,0.011292,12.6296,316.1940
49.0,0.010451,12.5796,316.6940
50.0,0.011053,12.5293,317.1940
51.0,0.011064,12.4790,317.6940
52.0,0.010458,12.4287,318.1940
53.0,0.011441,12.3787,318.6940
54.0,0.011727,12.3284,319.1940
55.0,0.012854,12.2782,319.6940
56.0,0.016725,12.2279,320.1940
57.0,0.025777,12.1779,320.6940
58.0,0.047717,12.1276,321.1940
59.0,0.095924,12.0775,321.6940
60.0,0.165488,12.0274,322.1940
61.0,0.255923,11.9774,322.6940
62.0,0.366123,11.9274,323.1940
