Point No.,Normal Force [N],Gap [mm],Time [s]
1,6.526761,11.6126,299.4990
2,6.526870,11.6126,299.5040
3,6.526309,11.6126,299.5090
4,6.525850,11.6126,299.5140
5,6.524901,11.6126,299.5190
6,6.524854,11.6126,299.5240
7,6.526084,11.6126,299.5290
8,6.525621,11.6126,299.5340
9,6.525242,11.6126,299.5380
10,6.521740,11.6126,299.5430
11,6.515712,11.6145,299.5480
12,6.500749,11.6145,299.5530
13,6.484831,11.6176,299.5580
14,6.457383,11.6176,299.5630
15,6.431526,11.6225,299.5680
16,6.387861,11.6225,299.5740
17,6.335899,11.6275,299.5790
18,6.300412,11.6275,299.5840
19,6.243620,11.6324,299.5890
20,6.205448,11.6324,299.5940
21,6.146271,11.6374,299.5990
22,6.110405,11.6374,299.6040
23,6.052116,11.6423,299.6090
24,6.018130,11.6423,299.6140
25,5.960393,11.6473,299.6190
26,5.927369,11.6472,299.6240
27,5.870414,11.6528,299.6290
28,5.836504,11.6528,299.6340
29,5.786089,11.6572,299.6390
30,5.756180,11.6571,299.6430
31,5.725836,11.6621,299.6480
32,5.679556,11.6621,299.6530
33,5.648809,11.6671,299.6580
34,5.603839,11.6671,299.6630
35,5.573407,11.6720,299.6680
36,5.527445,11.6720,299.6730
37,5.497760,11.6770,299.6780
38,5.452940,11.6770,299.6830
39,5.422642,11.6819,299.6880
40,5.376942,11.6819,299.6930
41,5.347861,11.6863,299.6980
42,5.302628,11.6863,299.7030
43,5.272921,11.6919,299.7080
44,5.228324,11.6918,299.7130
45,5.200440,11.6968,299.7180
46,5.156965,11.6968,299.7230
47,5.128665,11.7018,299.7280
48,5.086263,11.7018,299.7330
49,5.058696,11.7067,299.7380
50,5.016447,11.7067,299.7430
51,4.988965,11.7117,299.7480
52,4.944489,11.7117,299.7530
53,4.917891,11.7167,299.7580
54,4.876432,11.7166,299.7630
55,4.850536,11.7216,299.7680
56,4.809955,11.7216,299.7730
57,4.784022,11.7259,299.7780
58,4.743765,11.7259,299.7830
59,4.716887,11.7315,299.7880
60,4.675211,11.7315,299.7930
61,4.649993,11.7365,299.7980
62,4.610578,11.7365,299.8030
63,4.585340,11.7408,299.8080
64,4.545330,11.7408,299.8130
65,4.520168,11.7458,299.8180
66,4.479734,11.7458,299.8230
67,4.453698,11.7514,299.8280
68,4.413766,11.7514,299.8330
69,4.389488,11.7563,299.8380
70,4.351031,11.7563,299.8430
71,4.326154,11.7613,299.8480
72,4.287323,11.7613,299.8530
73,4.263208,11.7656,299.8580
74,4.226047,11.7656,299.8630
75,4.202834,11.7706,299.8680
76,4.164864,11.7706,299.8730
77,4.140978,11.7756,299.8780
78,4.101974,11.7755,299.8830
79,4.078243,11.7805,299.8880
80,4.043100,11.7805,299.8930
81,4.022594,11.7855,299.8980
82,3.990727,11.7855,299.9030
83,3.969484,11.7905,299.9080
84,3.936170,11.7904,299.9130
85,3.915871,11.7954,299.9180
86,3.882231,11.7954,299.9230
87,3.860758,11.8010,299.9280
88,3.826346,11.8010,299.9330
89,3.804228,11.8054,299.9380
90,3.768974,11.8053,299.9430
91,3.746743,11.8110,299.9480
92,3.711466,11.8109,299.9530
93,3.690147,11.8153,299.9580
94,3.654548,11.8153,299.9630
95,3.631971,11.8203,299.9680
96,3.596437,11.8202,299.9730
97,3.575174,11.8252,299.9780
98,3.540720,11.8252,299.9830
99,3.518565,11.8302,299.9880
100,3.482446,11.8302,299.9930
101,3.461450,11.8352,299.9980
102,3.427679,11.8351,300.0030
103,3.406655,11.8401,300.0080
104,3.372991,11.8401,300.0130
105,3.353225,11.8451,300.0180
106,3.319865,11.8451,300.0230
107,3.298859,11.8507,300.0280
108,3.262904,11.8507,300.0330
109,3.242371,11.8550,300.0380
110,3.207870,11.8550,300.0430
111,3.187459,11.8600,300.0480
112,3.153663,11.8600,300.0530
113,3.133009,11.8650,300.0580
114,3.099458,11.8650,300.0630
115,3.078985,11.8699,300.0680
116,3.044508,11.8699,300.0730
117,3.025280,11.8749,300.0780
118,2.992794,11.8749,300.0830
119,2.972687,11.8799,300.0880
120,2.938845,11.8799,300.0930
121,2.919191,11.8848,300.0980
122,2.886598,11.8848,300.1030
123,2.866925,11.8904,300.1080
124,2.833238,11.8904,300.1130
125,2.814155,11.8948,300.1180
126,2.781936,11.8948,300.1230
127,2.762352,11.8998,300.1280
128,2.728904,11.8997,300.1330
129,2.709727,11.9047,300.1380
130,2.677723,11.9047,300.1430
131,2.658639,11.9097,300.1480
132,2.625981,11.9097,300.1530
133,2.607374,11.9147,300.1580
134,2.574290,11.9146,300.1630
135,2.554502,11.9196,300.1680
136,2.521791,11.9196,300.1730
137,2.503596,11.9246,300.1780
138,2.472967,11.9246,300.1830
139,2.454556,11.9296,300.1880
140,2.421324,11.9296,300.1930
141,2.402249,11.9345,300.1980
142,2.369268,11.9345,300.2030
143,2.350596,11.9395,300.2080
144,2.319041,11.9395,300.2130
145,2.301043,11.9445,300.2180
146,2.271910,11.9445,300.2230
147,2.254646,11.9495,300.2280
148,2.226897,11.9494,300.2330
149,2.212069,11.9544,300.2380
150,2.185733,11.9544,300.2430
151,2.170012,11.9594,300.2480
152,2.141323,11.9594,300.2530
153,2.124513,11.9644,300.2580
154,2.093935,11.9644,300.2630
155,2.076629,11.9694,300.2680
156,2.045191,11.9693,300.2730
157,2.028342,11.9743,300.2780
158,1.996792,11.9743,300.2830
159,1.978513,11.9793,300.2880
160,1.946322,11.9793,300.2930
161,1.928894,11.9843,300.2980
162,1.898331,11.9842,300.3030
163,1.880117,11.9892,300.3080
164,1.846364,11.9892,300.3130
165,1.828927,11.9942,300.3180
166,1.797508,11.9942,300.3230
167,1.779935,11.9992,300.3280
168,1.749292,11.9992,300.3330
169,1.733014,12.0041,300.3380
170,1.703063,12.0041,300.3430
171,1.685686,12.0091,300.3480
172,1.653519,12.0091,300.3530
173,1.636511,12.0141,300.3580
174,1.605027,12.0141,300.3630
175,1.587884,12.0191,300.3680
176,1.558027,12.0190,300.3730
177,1.541431,12.0234,300.3780
178,1.509829,12.0234,300.3830
179,1.491737,12.0290,300.3880
180,1.458883,12.0290,300.3930
181,1.442614,12.0340,300.3980
182,1.411845,12.0340,300.4030
183,1.393327,12.0389,300.4080
184,1.359869,12.0389,300.4130
185,1.343297,12.0433,300.4180
186,1.314206,12.0433,300.4230
187,1.299575,12.0489,300.4280
188,1.270989,12.0489,300.4330
189,1.256086,12.0539,300.4380
190,1.228300,12.0538,300.4430
191,1.214052,12.0588,300.4480
192,1.185359,12.0588,300.4530
193,1.170180,12.0632,300.4580
194,1.140603,12.0632,300.4630
195,1.123966,12.0688,300.4680
196,1.093640,12.0688,300.4730
197,1.079453,12.0738,300.4780
198,1.051120,12.0737,300.4830
199,1.035726,12.0787,300.4880
200,1.006121,12.0787,300.4930
201,0.990348,12.0837,300.4980
202,0.961211,12.0837,300.5030
203,0.946696,12.0887,300.5080
204,0.918494,12.0887,300.5130
205,0.904447,12.0937,300.5180
206,0.875277,12.0936,300.5230
207,0.860126,12.0986,300.5280
208,0.831368,12.0986,300.5330
209,0.816614,12.1030,300.5380
210,0.788749,12.1030,300.5430
211,0.774262,12.1086,300.5480
212,0.746533,12.1086,300.5530
213,0.732916,12.1136,300.5580
214,0.705046,12.1135,300.5630
215,0.690213,12.1185,300.5680
216,0.662245,12.1185,300.5730
217,0.648492,12.1235,300.5780
218,0.620571,12.1235,300.5830
219,0.605798,12.1285,300.5880
220,0.576708,12.1285,300.5930
221,0.562852,12.1335,300.5980
222,0.532266,12.1334,300.6030
223,0.516357,12.1384,300.6080
224,0.486780,12.1384,300.6130
225,0.472715,12.1428,300.6180
226,0.446313,12.1428,300.6230
227,0.431994,12.1484,300.6280
228,0.406537,12.1484,300.6330
229,0.394697,12.1534,300.6380
230,0.369684,12.1533,300.6430
231,0.357040,12.1583,300.6480
232,0.330292,12.1583,300.6530
233,0.319995,12.1627,300.6580
234,0.297905,12.1627,300.6630
235,0.287501,12.1683,300.6680
236,0.265438,12.1683,300.6730
237,0.254973,12.1733,300.6780
238,0.231344,12.1733,300.6830
239,0.219420,12.1783,300.6880
240,0.195791,12.1782,300.6930
241,0.185069,12.1832,300.6980
242,0.162904,12.1832,300.7030
243,0.152107,12.1882,300.7080
244,0.129058,12.1882,300.7130
245,0.118569,12.1932,300.7180
246,0.095230,12.1932,300.7230
247,0.083166,12.1982,300.7280
248,0.058228,12.1982,300.7330
249,0.047159,12.2025,300.7380
250,0.025625,12.2025,300.7430
251,0.014688,12.2081,300.7480
252,-0.008300,12.2081,300.7530
253,-0.018602,12.2131,300.7580
254,-0.040454,12.2131,300.7630
255,-0.051008,12.2181,300.7680
256,-0.073191,12.2181,300.7730
257,-0.083633,12.2231,300.7780
258,-0.105948,12.2231,300.7830
259,-0.117208,12.2281,300.7880
260,-0.141019,12.2280,300.7930
261,-0.150727,12.2330,300.7980
262,-0.172364,12.2330,300.8030
263,-0.183367,12.2380,300.8080
264,-0.206636,12.2380,300.8130
265,-0.217367,12.2424,300.8180
266,-0.240243,12.2424,300.8230
267,-0.250166,12.2480,300.8280
268,-0.271302,12.2480,300.8330
269,-0.280477,12.2530,300.8380
270,-0.301955,12.2529,300.8430
271,-0.312373,12.2579,300.8480
272,-0.335146,12.2579,300.8530
273,-0.344583,12.2623,300.8580
274,-0.365443,12.2623,300.8630
275,-0.375207,12.2679,300.8680
276,-0.396820,12.2679,300.8730
277,-0.405990,12.2729,300.8780
278,-0.427861,12.2729,300.8830
279,-0.438195,12.2779,300.8880
280,-0.458967,12.2779,300.8930
281,-0.467618,12.2822,300.8980
