Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,2.297270,11.2895,3178
2.0,2.297749,11.2897,3178
3.0,2.273427,11.2945,3178
4.0,2.182822,11.3119,3178
5.0,2.083573,11.3239,3178
6.0,2.029242,11.3322,3178
7.0,1.891855,11.3491,3178
8.0,1.834087,11.3571,3178
9.0,1.698536,11.3737,3178
10.0,1.650255,11.3820,3178
11.0,1.518465,11.3994,3178
12.0,1.469683,11.4060,3178
13.0,1.342114,11.4235,3178
14.0,1.294640,11.4305,3178
15.0,1.175302,11.4484,3178
16.0,1.131018,11.4559,3178
17.0,1.012551,11.4731,3178
18.0,0.970155,11.4808,3178
19.0,0.852637,11.4982,3178
20.0,0.810102,11.5056,3179
21.0,0.696759,11.5231,3179
22.0,0.654043,11.5301,3179
23.0,0.577231,11.5422,3179
24.0,0.463990,11.5605,3179
25.0,0.423025,11.5668,3179
26.0,0.330171,11.5853,3179
27.0,0.297779,11.5917,3179
28.0,0.208202,11.6098,3179
29.0,0.174033,11.6170,3179
30.0,0.083444,11.6353,3179
31.0,0.050924,11.6419,3179
32.0,-0.036318,11.6602,3179
33.0,-0.069602,11.6668,3179
34.0,-0.145901,11.6850,3179
35.0,-0.177649,11.6915,3179
36.0,-0.243226,11.7095,3179
37.0,-0.281063,11.7167,3179
38.0,-0.358680,11.7350,3179
39.0,-0.386614,11.7416,3179
40.0,-0.466157,11.7598,3179
41.0,-0.495352,11.7660,3179
42.0,-0.570125,11.7844,3179
43.0,-0.599554,11.7915,3179
44.0,-0.672188,11.8092,3179
45.0,-0.701348,11.8158,3179
46.0,-0.766745,11.8341,3179
47.0,-0.789055,11.8408,3179
48.0,-0.852291,11.8596,3179
49.0,-0.872820,11.8657,3179
50.0,-0.931166,11.8840,3179
51.0,-0.955548,11.8907,3179
52.0,-1.009956,11.9091,3179
53.0,-1.033524,11.9160,3179
54.0,-1.090670,11.9339,3179
55.0,-1.109553,11.9406,3179
56.0,-1.157353,11.9589,3179
57.0,-1.173522,11.9656,3179
58.0,-1.214486,11.9839,3179
59.0,-1.229755,11.9905,3179
60.0,-1.261787,12.0083,3180
61.0,-1.274996,12.0155,3180
62.0,-1.317509,12.0338,3180
63.0,-1.331759,12.0405,3180
64.0,-1.362190,12.0588,3180
65.0,-1.375510,12.0651,3180
66.0,-1.412983,12.0831,3180
67.0,-1.425062,12.0898,3180
68.0,-1.451729,12.1082,3180
69.0,-1.467502,12.1154,3180
70.0,-1.492041,12.1331,3180
71.0,-1.503125,12.1397,3180
72.0,-1.538151,12.1580,3180
73.0,-1.546279,12.1650,3180
74.0,-1.577026,12.1830,3180
75.0,-1.586996,12.1897,3180
76.0,-1.571855,12.2077,3180
77.0,-1.580208,12.2150,3180
78.0,-1.588117,12.2330,3180
79.0,-1.595439,12.2397,3180
80.0,-1.628409,12.2580,3180
81.0,-1.640913,12.2647,3180
82.0,-1.673869,12.2821,3180
83.0,-1.684757,12.2896,3180
84.0,-1.714724,12.3079,3180
85.0,-1.727812,12.3146,3180
86.0,-1.760733,12.3318,3180
87.0,-1.767325,12.3396,3180
88.0,-1.778547,12.3572,3180
89.0,-1.789404,12.3646,3180
90.0,-1.817112,12.3829,3180
91.0,-1.828710,12.3889,3180
92.0,-1.851909,12.4079,3180
93.0,-1.859526,12.4139,3180
94.0,-1.865968,12.4329,3180
95.0,-1.859307,12.4387,3180
96.0,-1.848318,12.4568,3180
97.0,-1.869820,12.4695,3180
98.0,-1.878075,12.4762,3180
99.0,-1.903621,12.4945,3180
100.0,-1.913186,12.5012,3181
101.0,-1.905595,12.5195,3181
102.0,-1.906212,12.5262,3181
103.0,-1.927845,12.5448,3181
104.0,-1.937094,12.5511,3181
105.0,-1.960289,12.5695,3181
106.0,-1.958762,12.5761,3181
107.0,-1.959755,12.5945,3181
108.0,-1.968112,12.6011,3181
109.0,-1.967063,12.6195,3181
110.0,-1.969967,12.6261,3181
111.0,-1.992048,12.6445,3181
112.0,-1.990136,12.6511,3181
113.0,-1.994806,12.6694,3181
114.0,-2.002825,12.6766,3181
115.0,-2.025189,12.6944,3181
116.0,-2.031059,12.7011,3181
117.0,-2.007523,12.7194,3181
118.0,-1.971032,12.7261,3181
119.0,-1.968670,12.7445,3181
120.0,-1.978882,12.7511,3181
121.0,-1.967922,12.7695,3181
122.0,-1.969975,12.7761,3181
123.0,-1.989154,12.7945,3181
124.0,-1.996613,12.8011,3181
125.0,-1.973870,12.8195,3181
126.0,-1.970929,12.8261,3181
127.0,-1.948943,12.8439,3181
128.0,-1.956815,12.8505,3181
129.0,-1.970461,12.8688,3181
130.0,-1.975244,12.8760,3181
131.0,-1.975191,12.8938,3181
132.0,-1.966627,12.9005,3181
133.0,-1.979016,12.9188,3181
134.0,-1.986973,12.9255,3181
135.0,-1.971376,12.9438,3181
136.0,-1.963975,12.9505,3181
137.0,-1.974943,12.9688,3181
138.0,-1.960455,12.9755,3181
139.0,-1.945760,12.9939,3181
140.0,-1.947245,13.0005,3182
141.0,-1.952345,13.0192,3182
142.0,-1.957775,13.0256,3182
143.0,-1.952904,13.0438,3182
144.0,-1.915374,13.0505,3182
145.0,-1.898437,13.0689,3182
146.0,-1.897661,13.0755,3182
147.0,-1.837901,13.0939,3182
148.0,-1.819759,13.1006,3182
149.0,-1.790015,13.1189,3182
150.0,-1.791609,13.1256,3182
151.0,-1.796573,13.1433,3182
152.0,-1.799331,13.1500,3182
153.0,-1.789290,13.1683,3182
154.0,-1.765552,13.1755,3182
155.0,-1.734475,13.1940,3182
156.0,-1.694152,13.2001,3182
157.0,-1.629646,13.2184,3182
158.0,-1.602953,13.2251,3182
159.0,-1.600469,13.2437,3182
160.0,-1.603943,13.2507,3182
161.0,-1.607227,13.2687,3182
162.0,-1.609599,13.2757,3182
163.0,-1.568163,13.2935,3182
164.0,-1.547169,13.3001,3182
165.0,-1.508807,13.3179,3182
166.0,-1.492680,13.3253,3182
167.0,-1.448934,13.3435,3182
168.0,-1.433887,13.3502,3182
169.0,-1.357603,13.3684,3182
170.0,-1.328454,13.3759,3182
171.0,-1.249009,13.3936,3182
172.0,-1.200096,13.4003,3182
173.0,-1.129331,13.4187,3182
174.0,-1.121380,13.4254,3182
175.0,-1.039574,13.4433,3182
176.0,-1.007572,13.4504,3182
177.0,-0.889260,13.4689,3182
178.0,-0.879154,13.4747,3182
179.0,-0.787512,13.4937,3182
180.0,-0.684504,13.5000,3183
181.0,-0.576687,13.5182,3183
182.0,-0.542118,13.5249,3183
183.0,-0.439112,13.5435,3183
184.0,-0.403973,13.5506,3183
185.0,-0.263735,13.5684,3183
186.0,-0.262017,13.5751,3183
187.0,-0.220662,13.5940,3183
188.0,-0.207869,13.6007,3183
189.0,-0.184306,13.6184,3183
190.0,-0.163729,13.6251,3183
191.0,-0.159367,13.6439,3183
192.0,-0.159510,13.6501,3183
193.0,-0.142704,13.6685,3183
194.0,-0.117487,13.6751,3183
195.0,-0.067942,13.6941,3183
196.0,-0.060476,13.7004,3183
197.0,-0.008526,13.7185,3183
198.0,-0.005029,13.7252,3183
199.0,-0.006094,13.7435,3183
200.0,-0.007945,13.7502,3183
201.0,-0.006007,13.7685,3183
202.0,-0.007716,13.7752,3183
203.0,-0.007514,13.7935,3183
204.0,-0.005993,13.8002,3183
205.0,-0.007351,13.8190,3183
206.0,-0.005187,13.8252,3183
207.0,-0.006038,13.8435,3183
208.0,-0.006262,13.8502,3183
209.0,-0.006093,13.8685,3183
210.0,-0.007300,13.8752,3183
211.0,-0.008995,13.8935,3183
212.0,-0.005678,13.8998,3183
213.0,-0.004460,13.9183,3183
214.0,-0.004771,13.9250,3183
215.0,-0.005265,13.9429,3183
216.0,-0.008094,13.9496,3183
217.0,-0.006309,13.9681,3183
218.0,-0.007264,13.9752,3183
219.0,-0.007968,13.9929,3183
220.0,-0.006084,13.9996,3184
221.0,-0.005529,14.0181,3184
222.0,-0.005593,14.0248,3184
223.0,-0.007762,14.0429,3184
224.0,-0.006934,14.0496,3184
225.0,-0.003797,14.0679,3184
226.0,-0.004954,14.0746,3184
227.0,-0.008757,14.0929,3184
228.0,-0.006991,14.0996,3184
229.0,-0.006650,14.1179,3184
230.0,-0.005732,14.1246,3184
231.0,-0.006332,14.1429,3184
232.0,-0.005075,14.1496,3184
233.0,-0.005540,14.1679,3184
234.0,-0.006398,14.1746,3184
