Data stamp = , 06-04-2022 09:46:29 920

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4797 ,3.29999 ,0.53144 ,5.21448 
2 ,6.8321 ,3.09993 ,0.54171 ,5.31522 
3 ,10.1278 ,2.89992 ,0.54171 ,5.31522 
4 ,13.4393 ,2.69989 ,0.53828 ,5.28164 
5 ,16.7516 ,2.49985 ,0.52117 ,5.11375 
6 ,20.0565 ,2.29982 ,0.53144 ,5.21448 
7 ,23.3409 ,2.09978 ,0.53486 ,5.24806 
8 ,26.6484 ,1.89975 ,0.52802 ,5.18090 
9 ,29.9522 ,1.69971 ,0.51091 ,5.01301 
10 ,33.2585 ,1.49971 ,0.51433 ,5.04659 
11 ,36.5956 ,1.29967 ,0.82917 ,8.13579 
12 ,38.8982 ,1.19966 ,1.31512 ,12.90391 
13 ,40.6148 ,1.14963 ,1.48280 ,14.54925 
14 ,42.3295 ,1.09964 ,1.67786 ,16.46321 
15 ,44.0571 ,1.04962 ,1.85240 ,18.17570 
16 ,45.7538 ,0.99959 ,1.99613 ,19.58599 
17 ,47.4632 ,0.94957 ,2.06799 ,20.29114 
18 ,49.1622 ,0.89955 ,2.08168 ,20.42545 
19 ,50.8666 ,0.84952 ,2.43416 ,23.88402 
20 ,52.5979 ,0.79950 ,2.75243 ,27.00680 
21 ,54.3204 ,0.74948 ,3.07411 ,30.16316 
22 ,56.0464 ,0.69945 ,3.39921 ,33.35310 
23 ,57.7577 ,0.64943 ,3.68325 ,36.14010 
24 ,59.4866 ,0.59941 ,4.05969 ,39.83371 
25 ,61.1874 ,0.54938 ,4.43955 ,43.56090 
26 ,62.8826 ,0.49936 ,4.88444 ,47.92608 
27 ,64.5978 ,0.44934 ,5.30536 ,52.05621 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.02 ,0.4493 ,5.295 ,52.0 
2 ,0.40 ,0.4494 ,5.305 ,52.1 
3 ,0.79 ,0.4494 ,5.288 ,51.9 
4 ,1.18 ,0.4494 ,5.281 ,51.8 
5 ,1.55 ,0.4494 ,5.295 ,52.0 
6 ,1.93 ,0.4494 ,5.292 ,51.9 
7 ,2.29 ,0.4494 ,5.278 ,51.8 
8 ,2.66 ,0.4494 ,5.288 ,51.9 
9 ,3.04 ,0.4494 ,5.268 ,51.7 
10 ,3.40 ,0.4494 ,5.261 ,51.6 
11 ,3.76 ,0.4494 ,5.275 ,51.8 
12 ,4.14 ,0.4494 ,5.261 ,51.6 
13 ,4.50 ,0.4494 ,5.268 ,51.7 
14 ,4.89 ,0.4494 ,5.261 ,51.6 
15 ,5.25 ,0.4494 ,5.251 ,51.5 
16 ,5.62 ,0.4494 ,5.257 ,51.6 
17 ,5.99 ,0.4494 ,5.247 ,51.5 
18 ,6.36 ,0.4494 ,5.254 ,51.6 
19 ,6.74 ,0.4494 ,5.264 ,51.7 
20 ,7.13 ,0.4494 ,5.261 ,51.6 
21 ,7.52 ,0.4494 ,5.268 ,51.7 
22 ,7.90 ,0.4494 ,5.261 ,51.6 
23 ,8.27 ,0.4494 ,5.257 ,51.6 
24 ,8.64 ,0.4494 ,5.247 ,51.5 
25 ,9.01 ,0.4494 ,5.237 ,51.4 
26 ,9.38 ,0.4494 ,5.240 ,51.4 
27 ,9.76 ,0.4494 ,5.247 ,51.5 
28 ,10.12 ,0.4494 ,5.254 ,51.6 
29 ,10.49 ,0.4494 ,5.237 ,51.4 
30 ,10.87 ,0.4494 ,5.251 ,51.5 
31 ,11.23 ,0.4494 ,5.237 ,51.4 
32 ,11.61 ,0.4494 ,5.237 ,51.4 
33 ,11.99 ,0.4494 ,5.244 ,51.5 
34 ,12.37 ,0.4494 ,5.264 ,51.7 
35 ,12.76 ,0.4494 ,5.223 ,51.3 
36 ,13.13 ,0.4494 ,5.251 ,51.5 
37 ,13.49 ,0.4494 ,5.233 ,51.4 
38 ,13.86 ,0.4494 ,5.247 ,51.5 
39 ,14.24 ,0.4494 ,5.251 ,51.5 
40 ,14.60 ,0.4494 ,5.251 ,51.5 
41 ,14.99 ,0.4494 ,5.237 ,51.4 
42 ,15.34 ,0.4494 ,5.230 ,51.3 
43 ,15.70 ,0.4494 ,5.227 ,51.3 
44 ,16.08 ,0.4494 ,5.244 ,51.5 
45 ,16.46 ,0.4494 ,5.223 ,51.3 
46 ,16.83 ,0.4494 ,5.247 ,51.5 
47 ,17.22 ,0.4494 ,5.233 ,51.4 
48 ,17.59 ,0.4494 ,5.233 ,51.4 
49 ,17.96 ,0.4494 ,5.237 ,51.4 
50 ,18.32 ,0.4494 ,5.237 ,51.4 
51 ,18.70 ,0.4494 ,5.227 ,51.3 
52 ,19.09 ,0.4494 ,5.244 ,51.5 
53 ,19.45 ,0.4494 ,5.240 ,51.4 
54 ,19.84 ,0.4494 ,5.220 ,51.2 
55 ,20.20 ,0.4494 ,5.223 ,51.3 
56 ,20.57 ,0.4494 ,5.227 ,51.3 
57 ,20.94 ,0.4494 ,5.230 ,51.3 
58 ,21.30 ,0.4494 ,5.233 ,51.4 
59 ,21.65 ,0.4494 ,5.240 ,51.4 
60 ,22.02 ,0.4494 ,5.233 ,51.4 
61 ,22.39 ,0.4494 ,5.233 ,51.4 
62 ,22.74 ,0.4494 ,5.237 ,51.4 
63 ,23.13 ,0.4494 ,5.227 ,51.3 
64 ,23.51 ,0.4494 ,5.237 ,51.4 
65 ,23.87 ,0.4494 ,5.220 ,51.2 
66 ,24.26 ,0.4494 ,5.210 ,51.1 
67 ,24.64 ,0.4494 ,5.216 ,51.2 
68 ,25.02 ,0.4494 ,5.233 ,51.4 
69 ,25.38 ,0.4494 ,5.206 ,51.1 
70 ,25.73 ,0.4494 ,5.223 ,51.3 
71 ,26.11 ,0.4494 ,5.220 ,51.2 
72 ,26.49 ,0.4494 ,5.223 ,51.3 
73 ,26.87 ,0.4494 ,5.230 ,51.3 
74 ,27.25 ,0.4494 ,5.210 ,51.1 
75 ,27.63 ,0.4494 ,5.213 ,51.1 
76 ,28.00 ,0.4494 ,5.216 ,51.2 
77 ,28.36 ,0.4494 ,5.210 ,51.1 
78 ,28.74 ,0.4494 ,5.233 ,51.4 
79 ,29.11 ,0.4494 ,5.213 ,51.1 
80 ,29.46 ,0.4494 ,5.223 ,51.3 
81 ,29.85 ,0.4494 ,5.233 ,51.4 
82 ,30.20 ,0.4494 ,5.210 ,51.1 
83 ,30.57 ,0.4494 ,5.223 ,51.3 
84 ,30.96 ,0.4494 ,5.220 ,51.2 
85 ,31.34 ,0.4494 ,5.206 ,51.1 
86 ,31.91 ,0.4494 ,5.199 ,51.0 
87 ,32.27 ,0.4494 ,5.220 ,51.2 
88 ,32.65 ,0.4494 ,5.213 ,51.1 
89 ,33.02 ,0.4494 ,5.213 ,51.1 
90 ,33.40 ,0.4494 ,5.227 ,51.3 
91 ,33.78 ,0.4494 ,5.210 ,51.1 
92 ,34.15 ,0.4494 ,5.210 ,51.1 
93 ,34.53 ,0.4494 ,5.203 ,51.0 
94 ,34.91 ,0.4494 ,5.220 ,51.2 
95 ,35.30 ,0.4494 ,5.213 ,51.1 
96 ,35.70 ,0.4494 ,5.216 ,51.2 
97 ,36.06 ,0.4494 ,5.196 ,51.0 
98 ,36.44 ,0.4494 ,5.206 ,51.1 
99 ,36.82 ,0.4494 ,5.216 ,51.2 
100 ,37.22 ,0.4494 ,5.203 ,51.0 
