Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.059544,15.9893,119.8310
2.0,-0.058881,15.9390,120.3310
3.0,-0.059577,15.8890,120.8310
4.0,-0.059198,15.8388,121.3310
5.0,-0.058742,15.7888,121.8310
6.0,-0.058049,15.7386,122.3310
7.0,-0.059125,15.6885,122.8310
8.0,-0.058258,15.6383,123.3310
9.0,-0.058683,15.5881,123.8310
10.0,-0.057253,15.5378,124.3310
11.0,-0.060139,15.4876,124.8310
12.0,-0.058614,15.4374,125.3310
13.0,-0.059960,15.3873,125.8310
14.0,-0.059950,15.3369,126.3310
15.0,-0.058857,15.2868,126.8310
16.0,-0.059368,15.2365,127.3310
17.0,-0.059867,15.1864,127.8310
18.0,-0.059440,15.1362,128.3310
19.0,-0.057867,15.0861,128.8310
20.0,-0.059685,15.0359,129.3310
21.0,-0.057454,14.9858,129.8310
22.0,-0.060150,14.9358,130.3310
23.0,-0.058118,14.8856,130.8310
24.0,-0.060094,14.8354,131.3310
25.0,-0.055886,14.7854,131.8310
26.0,-0.057082,14.7353,132.3310
27.0,-0.057135,14.6851,132.8310
28.0,-0.058121,14.6348,133.3310
29.0,-0.060431,14.5847,133.8310
30.0,-0.059398,14.5344,134.3310
31.0,-0.061473,14.4842,134.8310
32.0,-0.061702,14.4340,135.3310
33.0,-0.061958,14.3838,135.8310
34.0,-0.062707,14.3335,136.3310
35.0,-0.062614,14.2834,136.8310
36.0,-0.062881,14.2331,137.3310
37.0,-0.063745,14.1829,137.8310
38.0,-0.062611,14.1327,138.3310
39.0,-0.062963,14.0827,138.8310
40.0,-0.064597,14.0326,139.3310
41.0,-0.063625,13.9822,139.8310
42.0,-0.062841,13.9322,140.3310
43.0,-0.062764,13.8821,140.8310
44.0,-0.064165,13.8321,141.3310
45.0,-0.065479,13.7818,141.8310
46.0,-0.064962,13.7316,142.3310
47.0,-0.066334,13.6816,142.8310
48.0,-0.066830,13.6315,143.3310
49.0,-0.069139,13.5811,143.8310
50.0,-0.068858,13.5309,144.3310
51.0,-0.066088,13.4806,144.8310
52.0,-0.041790,13.4306,145.3310
53.0,0.006288,13.3803,145.8310
54.0,0.069516,13.3302,146.3310
55.0,0.140562,13.2799,146.8310
56.0,0.217711,13.2299,147.3310
57.0,0.291840,13.1798,147.8310
58.0,0.350311,13.1296,148.3310
59.0,0.411977,13.0793,148.8310
60.0,0.461101,13.0294,149.3310
61.0,0.516850,12.9792,149.8310
62.0,0.594434,12.9292,150.3310
63.0,0.694090,12.8790,150.8310
64.0,0.820696,12.8291,151.3310
65.0,0.971814,12.7791,151.8310
66.0,1.139085,12.7290,152.3310
67.0,1.310825,12.6789,152.8310
68.0,1.493567,12.6289,153.3310
69.0,1.682828,12.5788,153.8310
70.0,1.879986,12.5287,154.3310
71.0,2.086955,12.4786,154.8310
72.0,2.277954,12.4284,155.3310
73.0,2.503709,12.3784,155.8310
74.0,2.749655,12.3283,156.3310
75.0,3.012155,12.2783,156.8310
76.0,3.294143,12.2282,157.3310
77.0,3.595164,12.1783,157.8310
78.0,3.915113,12.1283,158.3310
79.0,4.259670,12.0783,158.8310
80.0,4.674325,12.0284,159.3310
81.0,5.186471,11.9787,159.8310
82.0,6.462121,11.9293,160.3310
