Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,1.295406,4.9958,832.8
2.0,1.119862,5.0453,832.9
3.0,0.960229,5.0952,833
4.0,0.810579,5.1451,833.1
5.0,0.679389,5.1948,833.2
6.0,0.571010,5.2445,833.3
7.0,0.460904,5.2942,833.4
8.0,0.349247,5.3440,833.5
9.0,0.242782,5.3939,833.6
10.0,0.139954,5.4439,833.7
11.0,0.026694,5.4930,833.8
12.0,-0.082372,5.5430,833.9
13.0,-0.181706,5.5926,834
14.0,-0.266519,5.6425,834.1
15.0,-0.351713,5.6927,834.2
16.0,-0.457270,5.7427,834.3
17.0,-0.529443,5.7927,834.4
18.0,-0.609563,5.8426,834.5
19.0,-0.687968,5.8926,834.6
20.0,-0.761585,5.9426,834.7
21.0,-0.830883,5.9925,834.8
22.0,-0.887619,6.0425,834.9
23.0,-0.911295,6.0925,835
24.0,-0.959421,6.1424,835.1
25.0,-1.010521,6.1924,835.2
26.0,-1.062601,6.2422,835.3
27.0,-1.114815,6.2921,835.4
28.0,-1.126774,6.3416,835.5
29.0,-1.167107,6.3919,835.6
30.0,-1.184400,6.4418,835.7
31.0,-1.201247,6.4919,835.8
32.0,-1.238531,6.5408,835.9
33.0,-1.273293,6.5908,836
34.0,-1.298861,6.6407,836.1
35.0,-1.287430,6.6908,836.2
36.0,-1.320498,6.7407,836.3
37.0,-1.354459,6.7907,836.4
38.0,-1.383035,6.8407,836.5
39.0,-1.369436,6.8909,836.6
40.0,-1.375481,6.9409,836.7
41.0,-1.328545,6.9909,836.8
42.0,-1.246413,7.0409,836.9
43.0,-1.270392,7.0909,837
44.0,-1.285872,7.1409,837.1
45.0,-1.309636,7.1909,837.2
46.0,-1.243632,7.2409,837.3
47.0,-1.093503,7.2909,837.4
48.0,-1.048184,7.3409,837.5
49.0,-1.059123,7.3907,837.6
50.0,-0.938762,7.4406,837.7
51.0,-0.846284,7.4905,837.8
52.0,-0.691440,7.5404,837.9
53.0,-0.580311,7.5900,838
54.0,-0.509450,7.6402,838.1
55.0,-0.337930,7.6903,838.2
56.0,-0.283690,7.7403,838.3
57.0,-0.251782,7.7904,838.4
58.0,-0.245768,7.8404,838.5
59.0,-0.249932,7.8904,838.6
60.0,-0.249672,7.9404,838.7
61.0,-0.207944,7.9904,838.8
62.0,-0.194858,8.0405,838.9
63.0,-0.199286,8.0905,839
64.0,-0.129778,8.1405,839.1
65.0,-0.129952,8.1904,839.2
66.0,-0.062200,8.2405,839.3
67.0,-0.062577,8.2905,839.4
