Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.051574,4.5474,768.2
2.0,4.023962,4.5474,768.7
3.0,4.007424,4.5474,769.2
4.0,3.993397,4.5474,769.7
5.0,3.983389,4.5474,770.2
6.0,3.975213,4.5473,770.7
7.0,3.970238,4.5473,771.2
8.0,3.964540,4.5473,771.7
9.0,3.959814,4.5473,772.2
10.0,3.955182,4.5473,772.7
11.0,3.950231,4.5473,773.2
12.0,3.944715,4.5473,773.7
13.0,3.940018,4.5473,774.2
14.0,3.936841,4.5473,774.7
15.0,3.933708,4.5473,775.2
16.0,3.929213,4.5473,775.7
17.0,3.926437,4.5473,776.2
18.0,3.923337,4.5473,776.7
19.0,3.921573,4.5473,777.2
20.0,3.919542,4.5473,777.7
21.0,3.917692,4.5473,778.2
22.0,3.916331,4.5473,778.7
23.0,3.914774,4.5473,779.2
24.0,3.913067,4.5473,779.7
25.0,3.911779,4.5473,780.2
26.0,3.910457,4.5473,780.7
27.0,3.908318,4.5473,781.2
28.0,3.907991,4.5473,781.7
29.0,3.906289,4.5473,782.2
30.0,3.904754,4.5473,782.7
31.0,3.903004,4.5473,783.2
32.0,3.901393,4.5473,783.7
33.0,3.900663,4.5473,784.2
34.0,3.900038,4.5473,784.7
35.0,3.898311,4.5473,785.2
36.0,3.896960,4.5473,785.7
37.0,3.896292,4.5473,786.2
38.0,3.895066,4.5473,786.7
39.0,3.893303,4.5473,787.2
40.0,3.892437,4.5473,787.7
