Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.001963,15.0638,245
2.0,-0.001898,14.9635,246
3.0,-0.002051,14.8633,247
4.0,-0.001740,14.7631,248
5.0,-0.002183,14.6626,249
6.0,-0.002425,14.5623,250
7.0,-0.002242,14.4617,251
8.0,-0.002209,14.3614,252
9.0,-0.002359,14.2609,253
10.0,-0.002205,14.1606,254
11.0,-0.002810,14.0603,255
12.0,-0.002473,13.9602,256
13.0,-0.002616,13.8599,257
14.0,-0.002193,13.7597,258
15.0,-0.003314,13.6593,259
16.0,-0.003597,13.5589,260
17.0,-0.002630,13.4583,261
18.0,-0.003002,13.3580,262
19.0,-0.002548,13.2575,263
20.0,-0.002203,13.1572,264
21.0,-0.002341,13.0569,265
22.0,-0.002934,12.9567,266
23.0,-0.002895,12.8564,267
24.0,-0.002878,12.7561,268
25.0,-0.002940,12.6559,269
26.0,-0.002557,12.5553,270
27.0,-0.002465,12.4550,271
28.0,-0.002519,12.3544,272
29.0,-0.002495,12.2542,273
30.0,-0.002391,12.1537,274
31.0,-0.003179,12.0535,275
32.0,-0.002847,11.9532,276
33.0,-0.002446,11.8530,277
34.0,-0.001792,11.7527,278
35.0,-0.002048,11.6524,279
36.0,-0.002242,11.5519,280
37.0,-0.001351,11.4515,281
38.0,-0.001543,11.3510,282
39.0,-0.001395,11.2506,283
40.0,-0.001233,11.1504,284
41.0,0.004991,11.0500,285
42.0,0.027705,10.9498,286
43.0,0.167054,10.8496,287
44.0,0.445888,10.7495,288
45.0,0.770981,10.6493,289
46.0,1.029269,10.5491,290
47.0,1.353206,10.4488,291
48.0,1.850497,10.3487,292
49.0,2.433961,10.2486,293
50.0,2.962227,10.1486,294
51.0,3.342610,10.0485,295
52.0,3.953840,9.9487,296
