Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.319459,11.8457,1428
2.0,4.284470,11.8457,1429
3.0,4.264831,11.8456,1429
4.0,4.247095,11.8456,1430
5.0,4.233723,11.8456,1430
6.0,4.226643,11.8456,1431
7.0,4.219822,11.8456,1431
8.0,4.215076,11.8456,1432
9.0,4.210412,11.8456,1432
10.0,4.204712,11.8456,1433
11.0,4.199809,11.8456,1433
12.0,4.195056,11.8456,1434
13.0,4.189572,11.8456,1434
14.0,4.185086,11.8456,1435
15.0,4.182630,11.8456,1435
16.0,4.179626,11.8456,1436
17.0,4.176075,11.8456,1436
18.0,4.174329,11.8456,1437
19.0,4.172548,11.8456,1437
20.0,4.169678,11.8456,1438
21.0,4.168477,11.8456,1438
22.0,4.166455,11.8456,1439
23.0,4.165057,11.8456,1439
24.0,4.162977,11.8456,1440
25.0,4.160826,11.8456,1440
26.0,4.159688,11.8456,1441
27.0,4.158026,11.8456,1441
28.0,4.157308,11.8456,1442
29.0,4.154788,11.8456,1442
30.0,4.153467,11.8456,1443
31.0,4.152338,11.8456,1443
32.0,4.149571,11.8456,1444
33.0,4.148823,11.8456,1444
34.0,4.146983,11.8456,1445
35.0,4.145976,11.8456,1445
36.0,4.145625,11.8456,1446
37.0,4.143380,11.8456,1446
38.0,4.143109,11.8456,1447
39.0,4.141253,11.8456,1447
40.0,4.140744,11.8456,1448
