Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.949732,12.3437,237.7
2.0,0.605997,12.3931,237.8
3.0,0.275795,12.4430,237.9
4.0,0.003394,12.4926,238
5.0,-0.251404,12.5426,238.1
6.0,-0.482317,12.5927,238.2
7.0,-0.720417,12.6424,238.3
8.0,-0.940234,12.6924,238.4
9.0,-1.147895,12.7423,238.5
10.0,-1.331637,12.7922,238.6
11.0,-1.489087,12.8422,238.7
12.0,-1.661654,12.8921,238.8
13.0,-1.824364,12.9412,238.9
14.0,-1.979543,12.9910,239
15.0,-2.122895,13.0409,239.1
16.0,-2.241826,13.0905,239.2
17.0,-2.362565,13.1404,239.3
18.0,-2.442122,13.1902,239.4
19.0,-2.560484,13.2401,239.5
20.0,-2.673041,13.2901,239.6
21.0,-2.781776,13.3400,239.7
22.0,-2.884367,13.3899,239.8
23.0,-2.986230,13.4399,239.9
24.0,-3.056635,13.4898,240
25.0,-3.132112,13.5398,240.1
26.0,-3.196901,13.5898,240.2
27.0,-3.231243,13.6397,240.3
28.0,-3.311233,13.6897,240.4
29.0,-3.274427,13.7397,240.5
30.0,-3.252447,13.7897,240.6
31.0,-2.987488,13.8398,240.7
32.0,-2.895849,13.8897,240.8
33.0,-2.771043,13.9396,240.9
34.0,-2.765667,13.9893,241
35.0,-2.718964,14.0392,241.1
36.0,-2.566656,14.0893,241.2
37.0,-2.487448,14.1392,241.3
38.0,-2.413480,14.1893,241.4
39.0,-2.425415,14.2392,241.5
40.0,-2.361726,14.2893,241.6
41.0,-2.210553,14.3392,241.7
42.0,-2.038175,14.3893,241.8
43.0,-1.783474,14.4394,241.9
44.0,-1.696321,14.4895,242
45.0,-1.593065,14.5396,242.1
46.0,-1.440881,14.5897,242.2
47.0,-1.278345,14.6399,242.3
48.0,-1.249874,14.6899,242.4
49.0,-1.108401,14.7398,242.5
50.0,-0.859291,14.7900,242.6
51.0,-0.748998,14.8398,242.7
52.0,-0.667074,14.8897,242.8
53.0,-0.457246,14.9398,242.9
54.0,-0.343388,14.9899,243
55.0,-0.289073,15.0395,243.1
56.0,-0.234474,15.0894,243.2
57.0,-0.184995,15.1394,243.3
58.0,-0.167384,15.1893,243.4
59.0,-0.168862,15.2392,243.5
60.0,-0.169027,15.2893,243.6
61.0,-0.166246,15.3390,243.7
62.0,-0.166682,15.3890,243.8
63.0,-0.166881,15.4390,243.9
64.0,-0.169008,15.4890,244
65.0,-0.169907,15.5389,244.1
66.0,-0.168497,15.5890,244.2
67.0,-0.167535,15.6390,244.3
68.0,-0.169619,15.6890,244.4
69.0,-0.168938,15.7392,244.5
70.0,-0.168589,15.7892,244.6
71.0,-0.168371,15.8388,244.7
72.0,-0.168432,15.8887,244.8
73.0,-0.167399,15.9386,244.9
74.0,-0.168595,15.9888,245
75.0,-0.167006,16.0386,245.1
76.0,-0.167615,16.0879,245.2
77.0,-0.168048,16.1378,245.3
78.0,-0.166042,16.1878,245.4
79.0,-0.166670,16.2378,245.5
80.0,-0.166863,16.2877,245.6
81.0,-0.168154,16.3372,245.7
82.0,-0.168875,16.3873,245.8
83.0,-0.167101,16.4372,245.9
84.0,-0.168026,16.4871,246
85.0,-0.166465,16.5372,246.1
86.0,-0.168535,16.5873,246.2
87.0,-0.167527,16.6373,246.3
88.0,-0.168713,16.6873,246.4
89.0,-0.167551,16.7375,246.5
90.0,-0.169209,16.7873,246.6
91.0,-0.167843,16.8373,246.7
92.0,-0.166558,16.8868,246.8
93.0,-0.169789,16.9369,246.9
94.0,-0.167158,16.9866,247
95.0,-0.168646,17.0365,247.1
96.0,-0.169405,17.0866,247.2
97.0,-0.168654,17.1360,247.3
98.0,-0.168543,17.1858,247.4
99.0,-0.169317,17.2355,247.5
100.0,-0.167712,17.2855,247.6
101.0,-0.169200,17.3355,247.7
102.0,-0.169291,17.3852,247.8
103.0,-0.168957,17.4350,247.9
104.0,-0.169207,17.4849,248
105.0,-0.168236,17.5349,248.1
106.0,-0.168530,17.5849,248.2
107.0,-0.167847,17.6350,248.3
108.0,-0.168206,17.6852,248.4
109.0,-0.168599,17.7352,248.5
110.0,-0.167452,17.7852,248.6
111.0,-0.167847,17.8352,248.7
112.0,-0.169702,17.8850,248.8
113.0,-0.168205,17.9349,248.9
114.0,-0.169518,17.9844,249
