Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.013865,15.0178,204.7
2.0,0.013078,14.9676,205.2
3.0,0.014345,14.9175,205.7
4.0,0.013397,14.8674,206.2
5.0,0.014315,14.8174,206.7
6.0,0.013945,14.7672,207.2
7.0,0.014129,14.7169,207.7
8.0,0.013574,14.6667,208.2
9.0,0.013564,14.6166,208.7
10.0,0.013958,14.5664,209.2
11.0,0.013355,14.5161,209.7
12.0,0.013535,14.4659,210.2
13.0,0.014045,14.4157,210.7
14.0,0.014275,14.3656,211.2
15.0,0.013283,14.3153,211.7
16.0,0.013019,14.2650,212.2
17.0,0.013743,14.2149,212.7
18.0,0.013355,14.1648,213.2
19.0,0.012288,14.1146,213.7
20.0,0.013314,14.0643,214.2
21.0,0.011978,14.0144,214.7
22.0,0.012865,13.9642,215.2
23.0,0.012678,13.9141,215.7
24.0,0.012829,13.8639,216.2
25.0,0.013017,13.8139,216.7
26.0,0.013031,13.7637,217.2
27.0,0.012796,13.7136,217.7
28.0,0.011779,13.6634,218.2
29.0,0.010560,13.6131,218.7
30.0,0.011300,13.5630,219.2
31.0,0.013251,13.5127,219.7
32.0,0.012077,13.4625,220.2
33.0,0.013045,13.4122,220.7
34.0,0.013962,13.3620,221.2
35.0,0.013519,13.3118,221.7
36.0,0.013387,13.2616,222.2
37.0,0.013652,13.2114,222.7
38.0,0.014006,13.1614,223.2
39.0,0.013072,13.1112,223.7
40.0,0.014047,13.0609,224.2
41.0,0.013178,13.0108,224.7
42.0,0.013377,12.9608,225.2
43.0,0.013611,12.9107,225.7
44.0,0.013324,12.8605,226.2
45.0,0.013787,12.8103,226.7
46.0,0.012568,12.7603,227.2
47.0,0.013896,12.7102,227.7
48.0,0.012983,12.6598,228.2
49.0,0.013610,12.6097,228.7
50.0,0.013622,12.5594,229.2
51.0,0.012593,12.5093,229.7
52.0,0.013795,12.4591,230.2
53.0,0.013453,12.4088,230.7
54.0,0.012856,12.3585,231.2
55.0,0.011413,12.3085,231.7
56.0,0.012128,12.2582,232.2
57.0,0.010808,12.2080,232.7
58.0,0.009139,12.1578,233.2
59.0,0.007642,12.1079,233.7
60.0,0.008221,12.0577,234.2
61.0,0.008290,12.0076,234.7
62.0,0.020768,11.9573,235.2
63.0,0.089983,11.9073,235.7
64.0,0.232498,11.8574,236.2
65.0,0.391104,11.8072,236.7
66.0,0.579836,11.7571,237.2
67.0,0.764110,11.7071,237.7
68.0,0.926959,11.6570,238.2
69.0,1.072789,11.6069,238.7
70.0,1.197309,11.5567,239.2
71.0,1.296729,11.5065,239.7
72.0,1.423333,11.4565,240.2
73.0,1.622123,11.4064,240.7
74.0,1.885180,11.3563,241.2
75.0,2.193466,11.3061,241.7
76.0,2.512158,11.2563,242.2
77.0,2.868032,11.2063,242.7
78.0,3.233006,11.1563,243.2
79.0,3.611064,11.1063,243.7
80.0,3.998489,11.0566,244.2
