Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.012778,15.0132,3283
2.0,0.012506,14.9632,3283
3.0,0.013341,14.9130,3284
4.0,0.012476,14.8629,3284
5.0,0.012874,14.8128,3285
6.0,0.012757,14.7627,3285
7.0,0.012468,14.7125,3286
8.0,0.012382,14.6623,3286
9.0,0.012905,14.6122,3287
10.0,0.012594,14.5619,3287
11.0,0.012674,14.5116,3288
12.0,0.012705,14.4613,3288
13.0,0.012080,14.4113,3289
14.0,0.012394,14.3611,3289
15.0,0.012984,14.3107,3290
16.0,0.012247,14.2605,3290
17.0,0.012643,14.2104,3291
18.0,0.012517,14.1603,3291
19.0,0.013062,14.1101,3292
20.0,0.012590,14.0599,3292
21.0,0.012243,14.0097,3293
22.0,0.013249,13.9598,3293
23.0,0.012194,13.9096,3294
24.0,0.012941,13.8594,3294
25.0,0.012674,13.8092,3295
26.0,0.011614,13.7593,3295
27.0,0.012315,13.7092,3296
28.0,0.012556,13.6588,3296
29.0,0.012331,13.6086,3297
30.0,0.012483,13.5585,3297
31.0,0.012124,13.5082,3298
32.0,0.012007,13.4580,3298
33.0,0.012438,13.4076,3299
34.0,0.012999,13.3576,3299
35.0,0.012087,13.3074,3300
36.0,0.012853,13.2571,3300
37.0,0.012606,13.2070,3301
38.0,0.012297,13.1568,3301
39.0,0.012439,13.1067,3302
40.0,0.012365,13.0566,3302
41.0,0.012446,13.0064,3303
42.0,0.012122,12.9562,3303
43.0,0.011983,12.9062,3304
44.0,0.012014,12.8561,3304
45.0,0.012310,12.8060,3305
46.0,0.011704,12.7557,3305
47.0,0.011843,12.7057,3306
48.0,0.011076,12.6554,3306
49.0,0.012019,12.6053,3307
50.0,0.011763,12.5549,3307
51.0,0.011546,12.5050,3308
52.0,0.011281,12.4546,3308
53.0,0.011485,12.4043,3309
54.0,0.011037,12.3541,3309
55.0,0.011523,12.3040,3310
56.0,0.010837,12.2537,3310
57.0,0.011100,12.2036,3311
58.0,0.010712,12.1534,3311
59.0,0.010064,12.1032,3312
60.0,0.009769,12.0531,3312
61.0,0.009654,12.0030,3313
62.0,0.020034,11.9528,3313
63.0,0.081963,11.9027,3314
64.0,0.210605,11.8527,3314
65.0,0.356207,11.8028,3315
66.0,0.517179,11.7526,3315
67.0,0.694204,11.7025,3316
68.0,0.840369,11.6526,3316
69.0,0.974092,11.6024,3317
70.0,1.093380,11.5521,3317
71.0,1.207781,11.5020,3318
72.0,1.364905,11.4520,3318
73.0,1.596428,11.4019,3319
74.0,1.884600,11.3517,3319
75.0,2.196645,11.3016,3320
76.0,2.510383,11.2517,3320
77.0,2.854534,11.2018,3321
78.0,3.207965,11.1518,3321
79.0,3.581857,11.1018,3322
80.0,3.971888,11.0519,3322
81.0,4.386422,11.0022,3323
82.0,4.847107,10.9523,3323
83.0,5.344971,10.9024,3324
84.0,5.863879,10.8526,3324
85.0,6.459340,10.8029,3325
86.0,7.117356,10.7532,3325
87.0,7.856180,10.7033,3326
88.0,8.718408,10.6536,3326
89.0,9.738738,10.6041,3327
