Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.007456,15.9895,134.8240
2.0,0.007244,15.9392,135.3240
3.0,0.007214,15.8892,135.8240
4.0,0.007217,15.8392,136.3240
5.0,0.006730,15.7890,136.8240
6.0,0.006976,15.7389,137.3240
7.0,0.007611,15.6886,137.8240
8.0,0.007731,15.6386,138.3240
9.0,0.006969,15.5884,138.8240
10.0,0.007645,15.5380,139.3240
11.0,0.006989,15.4878,139.8240
12.0,0.006552,15.4378,140.3240
13.0,0.007010,15.3874,140.8240
14.0,0.008193,15.3372,141.3240
15.0,0.007231,15.2869,141.8240
16.0,0.007845,15.2369,142.3240
17.0,0.007444,15.1866,142.8240
18.0,0.006548,15.1365,143.3240
19.0,0.006720,15.0863,143.8240
20.0,0.006899,15.0360,144.3240
21.0,0.006884,14.9860,144.8240
22.0,0.007555,14.9359,145.3240
23.0,0.007833,14.8857,145.8240
24.0,0.007822,14.8356,146.3240
25.0,0.007192,14.7856,146.8240
26.0,0.007873,14.7354,147.3240
27.0,0.007687,14.6853,147.8240
28.0,0.007725,14.6350,148.3240
29.0,0.007507,14.5850,148.8240
30.0,0.007034,14.5347,149.3240
31.0,0.007129,14.4844,149.8240
32.0,0.006657,14.4341,150.3240
33.0,0.006966,14.3841,150.8240
34.0,0.007030,14.3337,151.3240
35.0,0.007479,14.2835,151.8240
36.0,0.007424,14.2333,152.3240
37.0,0.007659,14.1832,152.8240
38.0,0.007620,14.1330,153.3240
39.0,0.007128,14.0828,153.8240
40.0,0.006232,14.0326,154.3240
41.0,0.006446,13.9826,154.8240
42.0,0.005956,13.9326,155.3240
43.0,0.006294,13.8823,155.8240
44.0,0.005785,13.8322,156.3240
45.0,0.006373,13.7821,156.8240
46.0,0.005896,13.7321,157.3240
47.0,0.005134,13.6819,157.8240
48.0,0.005328,13.6315,158.3240
49.0,0.004609,13.5814,158.8240
50.0,0.005387,13.5314,159.3240
51.0,0.003608,13.4811,159.8240
52.0,0.011008,13.4307,160.3240
53.0,0.051228,13.3805,160.8240
54.0,0.102544,13.3305,161.3240
55.0,0.173154,13.2803,161.8240
56.0,0.219411,13.2301,162.3240
57.0,0.272557,13.1799,162.8240
58.0,0.327213,13.1297,163.3240
59.0,0.373255,13.0797,163.8240
60.0,0.432565,13.0296,164.3240
61.0,0.509408,12.9793,164.8240
62.0,0.620097,12.9293,165.3240
63.0,0.739070,12.8794,165.8240
64.0,0.867031,12.8293,166.3240
65.0,1.015895,12.7792,166.8240
66.0,1.170462,12.7291,167.3240
67.0,1.337405,12.6792,167.8240
68.0,1.514417,12.6291,168.3240
69.0,1.700003,12.5790,168.8240
70.0,1.893447,12.5288,169.3240
71.0,2.099193,12.4789,169.8240
72.0,2.291014,12.4287,170.3240
73.0,2.508369,12.3786,170.8240
74.0,2.747726,12.3285,171.3240
75.0,3.004681,12.2785,171.8240
76.0,3.280968,12.2284,172.3240
77.0,3.575881,12.1784,172.8240
78.0,3.895700,12.1284,173.3240
