Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.000267,15.0395,1588
2.0,-0.000390,14.9896,1588
3.0,0.000546,14.9392,1589
4.0,-0.000503,14.8892,1589
5.0,0.000892,14.8390,1590
6.0,0.000718,14.7890,1590
7.0,0.000143,14.7389,1591
8.0,-0.000146,14.6886,1591
9.0,0.000321,14.6384,1592
10.0,-0.000238,14.5884,1592
11.0,-0.000019,14.5380,1593
12.0,0.000202,14.4877,1593
13.0,0.000072,14.4375,1594
14.0,0.000334,14.3874,1594
15.0,-0.000057,14.3372,1595
16.0,0.000331,14.2869,1595
17.0,0.000584,14.2367,1596
18.0,0.000282,14.1865,1596
19.0,-0.000411,14.1365,1597
20.0,-0.000162,14.0864,1597
21.0,-0.000142,14.0360,1598
22.0,0.000547,13.9860,1598
23.0,-0.000137,13.9359,1599
24.0,-0.000040,13.8858,1599
25.0,0.000550,13.8357,1600
26.0,0.000125,13.7855,1600
27.0,-0.000331,13.7355,1601
28.0,0.000453,13.6854,1601
29.0,0.000203,13.6350,1602
30.0,-0.000599,13.5848,1602
31.0,-0.000295,13.5347,1603
32.0,-0.000022,13.4844,1603
33.0,-0.000047,13.4341,1604
34.0,-0.000378,13.3839,1604
35.0,-0.000072,13.3337,1605
36.0,0.000150,13.2835,1605
37.0,0.000424,13.2333,1606
38.0,-0.000728,13.1831,1606
39.0,0.000945,13.1329,1607
40.0,-0.000095,13.0829,1607
41.0,0.000028,13.0327,1608
42.0,-0.000236,12.9825,1608
43.0,-0.000074,12.9324,1609
44.0,0.000117,12.8824,1609
45.0,-0.000645,12.8323,1610
46.0,-0.000307,12.7821,1610
47.0,0.000542,12.7319,1611
48.0,-0.000327,12.6819,1611
49.0,-0.000290,12.6316,1612
50.0,-0.000732,12.5813,1612
51.0,-0.000416,12.5311,1613
52.0,-0.001107,12.4810,1613
53.0,-0.001067,12.4307,1614
54.0,-0.000657,12.3804,1614
55.0,-0.000662,12.3303,1615
56.0,-0.000901,12.2801,1615
57.0,-0.001027,12.2299,1616
58.0,-0.001942,12.1797,1616
59.0,-0.002105,12.1295,1617
60.0,-0.002847,12.0793,1617
61.0,-0.002455,12.0294,1618
62.0,0.001642,11.9790,1618
63.0,0.039056,11.9291,1619
64.0,0.159361,11.8789,1619
65.0,0.317847,11.8291,1620
66.0,0.498793,11.7790,1620
67.0,0.708491,11.7289,1621
68.0,0.901353,11.6788,1621
69.0,1.073797,11.6289,1622
70.0,1.223118,11.5786,1622
71.0,1.343504,11.5285,1623
72.0,1.458421,11.4783,1623
73.0,1.601978,11.4282,1624
74.0,1.811849,11.3782,1624
75.0,2.087316,11.3281,1625
76.0,2.365026,11.2779,1625
77.0,2.679196,11.2280,1626
78.0,2.990135,11.1781,1626
79.0,3.280112,11.1281,1627
80.0,3.576685,11.0780,1627
81.0,3.910788,11.0281,1628
