Data stamp = , 05-04-2022 06:24:53 822

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.3603 ,3.29996 ,0.45273 ,4.44218 
2 ,6.6528 ,3.09993 ,0.46300 ,4.54291 
3 ,9.9381 ,2.89989 ,0.45273 ,4.44218 
4 ,13.2481 ,2.69986 ,0.46642 ,4.57649 
5 ,16.5464 ,2.49983 ,0.48353 ,4.74438 
6 ,19.8278 ,2.29982 ,0.47326 ,4.64365 
7 ,23.1201 ,2.09978 ,0.46300 ,4.54291 
8 ,26.4031 ,1.89975 ,0.45957 ,4.50934 
9 ,29.6923 ,1.69974 ,0.44931 ,4.40860 
10 ,32.9924 ,1.49974 ,0.45957 ,4.50934 
11 ,36.2724 ,1.29970 ,0.94894 ,9.31103 
12 ,38.5682 ,1.19971 ,1.29458 ,12.70244 
13 ,40.2653 ,1.14972 ,1.52729 ,14.98577 
14 ,41.9573 ,1.09973 ,1.77711 ,17.43698 
15 ,43.6554 ,1.04970 ,1.99613 ,19.58599 
16 ,45.3582 ,0.99968 ,2.18777 ,21.46638 
17 ,47.0853 ,0.94966 ,2.52314 ,24.75705 
18 ,48.7727 ,0.89963 ,2.78322 ,27.30900 
19 ,50.4753 ,0.84961 ,3.04673 ,29.89453 
20 ,52.1888 ,0.79959 ,3.42659 ,33.62172 
21 ,53.9068 ,0.74956 ,3.85436 ,37.81901 
22 ,55.6121 ,0.69954 ,4.28898 ,42.08345 
23 ,57.3129 ,0.64955 ,4.74413 ,46.54937 
24 ,59.0032 ,0.59952 ,5.13083 ,50.34372 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.5995 ,5.131 ,50.3 
2 ,0.37 ,0.5996 ,5.076 ,49.8 
3 ,0.74 ,0.5996 ,5.079 ,49.8 
4 ,1.11 ,0.5996 ,5.083 ,49.9 
5 ,1.47 ,0.5996 ,5.073 ,49.8 
6 ,1.84 ,0.5996 ,5.062 ,49.7 
7 ,2.21 ,0.5996 ,5.059 ,49.6 
8 ,2.56 ,0.5996 ,5.076 ,49.8 
9 ,2.93 ,0.5996 ,5.049 ,49.5 
10 ,3.32 ,0.5996 ,5.049 ,49.5 
11 ,3.69 ,0.5996 ,5.069 ,49.7 
12 ,4.07 ,0.5996 ,5.073 ,49.8 
13 ,4.42 ,0.5996 ,5.056 ,49.6 
14 ,4.78 ,0.5996 ,5.062 ,49.7 
15 ,5.17 ,0.5996 ,5.042 ,49.5 
16 ,5.52 ,0.5996 ,5.056 ,49.6 
17 ,5.89 ,0.5996 ,5.062 ,49.7 
18 ,6.27 ,0.5996 ,5.035 ,49.4 
19 ,6.63 ,0.5996 ,5.052 ,49.6 
20 ,7.01 ,0.5996 ,5.052 ,49.6 
21 ,7.35 ,0.5996 ,5.052 ,49.6 
22 ,7.73 ,0.5996 ,5.045 ,49.5 
23 ,8.11 ,0.5996 ,5.045 ,49.5 
24 ,8.48 ,0.5996 ,5.038 ,49.4 
25 ,8.84 ,0.5996 ,5.049 ,49.5 
26 ,9.22 ,0.5996 ,5.035 ,49.4 
27 ,9.58 ,0.5996 ,5.042 ,49.5 
28 ,9.94 ,0.5996 ,5.042 ,49.5 
29 ,10.29 ,0.5996 ,5.018 ,49.2 
30 ,10.64 ,0.5996 ,5.038 ,49.4 
31 ,10.99 ,0.5996 ,5.018 ,49.2 
32 ,11.40 ,0.5996 ,5.018 ,49.2 
33 ,11.76 ,0.5996 ,5.018 ,49.2 
34 ,12.13 ,0.5996 ,5.028 ,49.3 
35 ,12.51 ,0.5996 ,5.032 ,49.4 
36 ,12.89 ,0.5996 ,5.018 ,49.2 
37 ,13.27 ,0.5996 ,5.032 ,49.4 
38 ,13.63 ,0.5996 ,5.018 ,49.2 
39 ,14.03 ,0.5996 ,5.011 ,49.2 
40 ,14.40 ,0.5996 ,5.008 ,49.1 
41 ,14.79 ,0.5996 ,5.035 ,49.4 
42 ,15.13 ,0.5996 ,5.028 ,49.3 
43 ,15.52 ,0.5996 ,5.021 ,49.3 
44 ,15.90 ,0.5996 ,5.008 ,49.1 
45 ,16.28 ,0.5996 ,5.011 ,49.2 
46 ,16.66 ,0.5996 ,5.008 ,49.1 
47 ,17.02 ,0.5996 ,5.021 ,49.3 
48 ,17.40 ,0.5996 ,5.028 ,49.3 
49 ,17.76 ,0.5996 ,5.008 ,49.1 
50 ,18.14 ,0.5996 ,5.004 ,49.1 
51 ,18.53 ,0.5996 ,5.025 ,49.3 
52 ,18.90 ,0.5996 ,5.018 ,49.2 
53 ,19.27 ,0.5996 ,5.011 ,49.2 
54 ,19.64 ,0.5996 ,5.014 ,49.2 
55 ,19.99 ,0.5996 ,5.021 ,49.3 
56 ,20.34 ,0.5996 ,5.008 ,49.1 
57 ,20.72 ,0.5996 ,5.008 ,49.1 
58 ,21.10 ,0.5996 ,5.008 ,49.1 
59 ,21.45 ,0.5996 ,4.984 ,48.9 
60 ,21.80 ,0.5996 ,4.997 ,49.0 
61 ,22.15 ,0.5996 ,4.980 ,48.9 
62 ,22.52 ,0.5996 ,5.004 ,49.1 
63 ,22.88 ,0.5996 ,4.977 ,48.8 
64 ,23.24 ,0.5996 ,4.984 ,48.9 
65 ,23.63 ,0.5996 ,4.977 ,48.8 
66 ,24.03 ,0.5996 ,4.997 ,49.0 
67 ,24.40 ,0.5996 ,4.984 ,48.9 
68 ,24.76 ,0.5996 ,4.970 ,48.8 
69 ,25.12 ,0.5996 ,4.977 ,48.8 
70 ,25.50 ,0.5996 ,4.977 ,48.8 
71 ,25.86 ,0.5996 ,4.973 ,48.8 
72 ,26.24 ,0.5996 ,4.960 ,48.7 
73 ,26.59 ,0.5996 ,4.963 ,48.7 
74 ,26.97 ,0.5996 ,4.973 ,48.8 
75 ,27.34 ,0.5996 ,4.953 ,48.6 
76 ,27.71 ,0.5996 ,4.932 ,48.4 
77 ,28.06 ,0.5996 ,4.936 ,48.4 
78 ,28.42 ,0.5996 ,4.946 ,48.5 
79 ,28.78 ,0.5996 ,4.932 ,48.4 
80 ,29.14 ,0.5996 ,4.949 ,48.6 
81 ,29.50 ,0.5996 ,4.929 ,48.4 
82 ,29.88 ,0.5996 ,4.932 ,48.4 
83 ,30.24 ,0.5996 ,4.932 ,48.4 
84 ,30.62 ,0.5996 ,4.929 ,48.4 
85 ,30.98 ,0.5996 ,4.932 ,48.4 
86 ,31.33 ,0.5996 ,4.915 ,48.2 
87 ,31.70 ,0.5996 ,4.929 ,48.4 
88 ,32.09 ,0.5996 ,4.939 ,48.5 
89 ,32.43 ,0.5996 ,4.919 ,48.3 
90 ,32.80 ,0.5996 ,4.932 ,48.4 
91 ,33.17 ,0.5996 ,4.915 ,48.2 
92 ,33.52 ,0.5996 ,4.905 ,48.1 
93 ,33.88 ,0.5996 ,4.902 ,48.1 
94 ,34.26 ,0.5996 ,4.912 ,48.2 
95 ,34.63 ,0.5996 ,4.912 ,48.2 
96 ,34.99 ,0.5996 ,4.915 ,48.2 
97 ,35.36 ,0.5996 ,4.908 ,48.2 
98 ,35.73 ,0.5996 ,4.905 ,48.1 
99 ,36.10 ,0.5996 ,4.888 ,48.0 
100 ,36.48 ,0.5996 ,4.912 ,48.2 
