Data stamp = , 04-04-2022 16:13:27 311

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.3941 ,3.29999 ,0.49380 ,4.84512 
2 ,6.7145 ,3.09996 ,0.50064 ,4.91228 
3 ,10.0008 ,2.89992 ,0.50064 ,4.91228 
4 ,13.2874 ,2.69989 ,0.48011 ,4.71081 
5 ,16.5814 ,2.49985 ,0.49380 ,4.84512 
6 ,19.8731 ,2.29982 ,0.50406 ,4.94585 
7 ,23.1632 ,2.09978 ,0.49380 ,4.84512 
8 ,26.4658 ,1.89975 ,0.48353 ,4.74438 
9 ,29.7462 ,1.69971 ,0.49037 ,4.81154 
10 ,33.0273 ,1.49968 ,0.48695 ,4.77796 
11 ,36.3406 ,1.29967 ,1.11663 ,10.95637 
12 ,38.6499 ,1.19969 ,1.49307 ,14.64998 
13 ,40.4532 ,1.14966 ,1.77026 ,17.36983 
14 ,42.1695 ,1.09964 ,1.91742 ,18.81369 
15 ,43.8812 ,1.04962 ,2.12959 ,20.89555 
16 ,45.5747 ,0.99959 ,2.25279 ,22.10437 
17 ,47.3130 ,0.94960 ,2.49576 ,24.48842 
18 ,49.0183 ,0.89957 ,2.79007 ,27.37616 
19 ,50.7482 ,0.84955 ,3.18362 ,31.23766 
20 ,52.4488 ,0.79953 ,3.57375 ,35.06559 
21 ,54.1467 ,0.74950 ,3.94676 ,38.72562 
22 ,55.8502 ,0.69948 ,4.36769 ,42.85576 
23 ,57.5616 ,0.64946 ,4.81599 ,47.25451 
24 ,59.2655 ,0.59943 ,5.27114 ,51.72043 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.5994 ,5.257 ,51.6 
2 ,0.38 ,0.5995 ,5.268 ,51.7 
3 ,0.76 ,0.5995 ,5.251 ,51.5 
4 ,1.13 ,0.5995 ,5.244 ,51.5 
5 ,1.53 ,0.5995 ,5.244 ,51.5 
6 ,1.90 ,0.5995 ,5.237 ,51.4 
7 ,2.27 ,0.5995 ,5.244 ,51.5 
8 ,2.62 ,0.5995 ,5.247 ,51.5 
9 ,3.00 ,0.5995 ,5.240 ,51.4 
10 ,3.37 ,0.5995 ,5.244 ,51.5 
11 ,3.72 ,0.5995 ,5.223 ,51.3 
12 ,4.07 ,0.5995 ,5.233 ,51.4 
13 ,4.43 ,0.5995 ,5.230 ,51.3 
14 ,4.81 ,0.5995 ,5.230 ,51.3 
15 ,5.20 ,0.5995 ,5.216 ,51.2 
16 ,5.55 ,0.5995 ,5.223 ,51.3 
17 ,5.93 ,0.5995 ,5.213 ,51.1 
18 ,6.29 ,0.5995 ,5.233 ,51.4 
19 ,6.64 ,0.5995 ,5.213 ,51.1 
20 ,7.01 ,0.5995 ,5.220 ,51.2 
21 ,7.37 ,0.5995 ,5.206 ,51.1 
22 ,7.74 ,0.5995 ,5.213 ,51.1 
23 ,8.09 ,0.5995 ,5.206 ,51.1 
24 ,8.46 ,0.5995 ,5.223 ,51.3 
25 ,8.81 ,0.5995 ,5.203 ,51.0 
26 ,9.16 ,0.5995 ,5.210 ,51.1 
27 ,9.50 ,0.5995 ,5.210 ,51.1 
28 ,9.86 ,0.5995 ,5.213 ,51.1 
29 ,10.24 ,0.5995 ,5.199 ,51.0 
30 ,10.60 ,0.5995 ,5.199 ,51.0 
31 ,10.95 ,0.5995 ,5.206 ,51.1 
32 ,11.31 ,0.5995 ,5.196 ,51.0 
33 ,11.66 ,0.5995 ,5.199 ,51.0 
34 ,12.00 ,0.5995 ,5.199 ,51.0 
35 ,12.35 ,0.5995 ,5.196 ,51.0 
36 ,12.71 ,0.5995 ,5.206 ,51.1 
37 ,13.06 ,0.5995 ,5.182 ,50.8 
38 ,13.43 ,0.5995 ,5.182 ,50.8 
39 ,13.80 ,0.5995 ,5.192 ,50.9 
40 ,14.16 ,0.5995 ,5.186 ,50.9 
41 ,14.52 ,0.5995 ,5.203 ,51.0 
42 ,14.90 ,0.5995 ,5.206 ,51.1 
43 ,15.26 ,0.5995 ,5.192 ,50.9 
44 ,15.65 ,0.5995 ,5.203 ,51.0 
45 ,16.01 ,0.5995 ,5.186 ,50.9 
46 ,16.38 ,0.5995 ,5.206 ,51.1 
47 ,16.77 ,0.5995 ,5.186 ,50.9 
48 ,17.13 ,0.5995 ,5.182 ,50.8 
49 ,17.47 ,0.5995 ,5.199 ,51.0 
50 ,17.85 ,0.5995 ,5.175 ,50.8 
51 ,18.21 ,0.5995 ,5.186 ,50.9 
52 ,18.57 ,0.5995 ,5.189 ,50.9 
53 ,18.93 ,0.5995 ,5.179 ,50.8 
54 ,19.29 ,0.5995 ,5.179 ,50.8 
55 ,19.67 ,0.5995 ,5.186 ,50.9 
56 ,20.05 ,0.5995 ,5.182 ,50.8 
57 ,20.39 ,0.5995 ,5.186 ,50.9 
58 ,20.77 ,0.5995 ,5.189 ,50.9 
59 ,21.11 ,0.5995 ,5.189 ,50.9 
60 ,21.47 ,0.5995 ,5.189 ,50.9 
61 ,21.85 ,0.5995 ,5.196 ,51.0 
62 ,22.24 ,0.5995 ,5.186 ,50.9 
63 ,22.59 ,0.5995 ,5.186 ,50.9 
64 ,22.97 ,0.5995 ,5.179 ,50.8 
65 ,23.33 ,0.5995 ,5.192 ,50.9 
66 ,23.69 ,0.5995 ,5.182 ,50.8 
67 ,24.07 ,0.5995 ,5.192 ,50.9 
68 ,24.43 ,0.5995 ,5.182 ,50.8 
69 ,24.80 ,0.5995 ,5.182 ,50.8 
70 ,25.18 ,0.5995 ,5.175 ,50.8 
71 ,25.54 ,0.5995 ,5.179 ,50.8 
72 ,25.91 ,0.5995 ,5.179 ,50.8 
73 ,26.28 ,0.5995 ,5.192 ,50.9 
74 ,26.64 ,0.5995 ,5.186 ,50.9 
75 ,27.01 ,0.5995 ,5.172 ,50.7 
76 ,27.38 ,0.5995 ,5.175 ,50.8 
77 ,27.75 ,0.5995 ,5.186 ,50.9 
78 ,28.13 ,0.5995 ,5.175 ,50.8 
79 ,28.50 ,0.5995 ,5.175 ,50.8 
80 ,28.86 ,0.5995 ,5.175 ,50.8 
81 ,29.25 ,0.5995 ,5.172 ,50.7 
82 ,29.62 ,0.5995 ,5.189 ,50.9 
83 ,29.96 ,0.5995 ,5.155 ,50.6 
84 ,30.31 ,0.5995 ,5.179 ,50.8 
85 ,30.69 ,0.5995 ,5.168 ,50.7 
86 ,31.07 ,0.5995 ,5.162 ,50.6 
87 ,31.44 ,0.5995 ,5.186 ,50.9 
88 ,31.80 ,0.5995 ,5.175 ,50.8 
89 ,32.16 ,0.5995 ,5.168 ,50.7 
90 ,32.50 ,0.5995 ,5.172 ,50.7 
91 ,32.86 ,0.5995 ,5.186 ,50.9 
92 ,33.26 ,0.5995 ,5.165 ,50.7 
93 ,33.64 ,0.5995 ,5.168 ,50.7 
94 ,34.02 ,0.5995 ,5.172 ,50.7 
95 ,34.40 ,0.5995 ,5.172 ,50.7 
96 ,34.80 ,0.5995 ,5.162 ,50.6 
97 ,35.18 ,0.5995 ,5.151 ,50.5 
98 ,35.56 ,0.5995 ,5.165 ,50.7 
99 ,35.96 ,0.5995 ,5.155 ,50.6 
100 ,36.32 ,0.5995 ,5.162 ,50.6 
