Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,10.707151,10.8694,161.3260
2.0,10.540299,10.8693,161.8260
3.0,10.474384,10.8693,162.3260
4.0,10.433802,10.8693,162.8260
5.0,10.410330,10.8693,163.3260
6.0,10.387115,10.8693,163.8260
7.0,10.370701,10.8693,164.3260
8.0,10.354491,10.8692,164.8260
9.0,10.339138,10.8692,165.3260
10.0,10.327440,10.8692,165.8260
11.0,10.320333,10.8692,166.3260
12.0,10.313487,10.8692,166.8260
13.0,10.306236,10.8692,167.3260
14.0,10.300451,10.8692,167.8260
15.0,10.293577,10.8692,168.3260
16.0,10.286831,10.8692,168.8260
17.0,10.282587,10.8692,169.3260
18.0,10.277422,10.8692,169.8260
19.0,10.272843,10.8692,170.3260
20.0,10.268706,10.8692,170.8260
21.0,10.266036,10.8692,171.3260
22.0,10.262645,10.8692,171.8260
23.0,10.259840,10.8692,172.3260
24.0,10.256202,10.8692,172.8260
25.0,10.252052,10.8692,173.3260
26.0,10.249200,10.8692,173.8260
27.0,10.246789,10.8692,174.3260
28.0,10.243109,10.8692,174.8260
29.0,10.239496,10.8692,175.3260
30.0,10.235281,10.8692,175.8260
31.0,10.234025,10.8692,176.3260
32.0,10.229728,10.8692,176.8260
33.0,10.227321,10.8692,177.3260
34.0,10.224119,10.8692,177.8260
35.0,10.221788,10.8692,178.3260
36.0,10.220709,10.8692,178.8260
37.0,10.218856,10.8692,179.3260
38.0,10.216670,10.8691,179.8260
39.0,10.214522,10.8691,180.3260
40.0,10.213374,10.8691,180.8260
