Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,3.946612,10.9984,702.9
2.0,3.712188,11.0192,703
3.0,3.288936,11.0637,703
4.0,2.773481,11.1309,703.1
5.0,2.317236,11.2055,703.1
6.0,1.947546,11.2795,703.2
7.0,1.528292,11.3542,703.2
8.0,1.093235,11.4284,703.3
9.0,0.649653,11.5029,703.3
10.0,0.262176,11.5773,703.4
11.0,-0.079931,11.6517,703.4
12.0,-0.372162,11.7260,703.5
13.0,-0.681476,11.8005,703.5
14.0,-0.957278,11.8751,703.6
15.0,-1.177054,11.9492,703.6
16.0,-1.363330,12.0236,703.7
17.0,-1.506617,12.0981,703.7
18.0,-1.622107,12.1724,703.8
19.0,-1.721611,12.2470,703.8
20.0,-1.826020,12.3214,703.9
21.0,-1.926222,12.3939,703.9
22.0,-2.029384,12.4685,704
23.0,-2.039989,12.5429,704
24.0,-2.065072,12.6175,704.1
25.0,-1.999947,12.6925,704.1
26.0,-1.877359,12.7669,704.2
27.0,-1.757630,12.8415,704.2
28.0,-1.587188,12.9162,704.3
29.0,-1.496275,12.9906,704.3
30.0,-1.367906,13.0653,704.4
31.0,-1.281708,13.1396,704.4
32.0,-1.027019,13.2144,704.5
33.0,-0.676730,13.2892,704.5
34.0,-0.372266,13.3642,704.6
35.0,-0.223220,13.4386,704.6
36.0,-0.171514,13.5136,704.7
37.0,-0.053965,13.5884,704.7
38.0,-0.005942,13.6629,704.8
39.0,-0.002107,13.7378,704.8
40.0,-0.003425,13.8121,704.9
41.0,-0.002027,13.8868,704.9
42.0,-0.005413,13.9610,705
43.0,-0.003931,14.0357,705
44.0,-0.001523,14.1103,705.1
45.0,-0.004260,14.1844,705.1
46.0,-0.001937,14.2594,705.2
47.0,-0.004376,14.3337,705.2
48.0,0.000013,14.4086,705.3
49.0,-0.003336,14.4831,705.3
50.0,-0.004200,14.5579,705.4
51.0,-0.004853,14.6328,705.4
52.0,-0.003780,14.7069,705.5
53.0,-0.003478,14.7816,705.5
54.0,-0.004827,14.8562,705.6
55.0,0.000314,14.9306,705.6
