Point No.,Normal Force [N],Gap [mm],Time [s]
15,-0.195904,16.0705,691.9760
16,-0.193830,16.0761,691.9871
17,-0.188087,16.0805,691.9970
18,-0.181588,16.0855,692.0070
19,-0.187206,16.0905,692.0170
20,-0.188967,16.0961,692.0270
21,-0.186339,16.1005,692.0370
22,-0.180683,16.1055,692.0471
23,-0.190271,16.1105,692.0570
24,-0.187005,16.1155,692.0670
25,-0.184052,16.1205,692.0770
26,-0.183208,16.1255,692.0870
27,-0.187166,16.1305,692.0970
28,-0.186458,16.1361,692.1071
29,-0.188356,16.1405,692.1170
30,-0.183362,16.1455,692.1260
31,-0.186455,16.1505,692.1360
32,-0.191106,16.1555,692.1461
33,-0.195829,16.1605,692.1560
34,-0.191707,16.1655,692.1660
35,-0.183407,16.1705,692.1760
36,-0.183591,16.1755,692.1860
37,-0.188845,16.1805,692.1960
38,-0.186874,16.1855,692.2061
39,-0.183056,16.1905,692.2160
40,-0.188728,16.1955,692.2260
41,-0.194966,16.2005,692.2360
51,-0.190484,16.2505,692.3361
52,-0.191856,16.2555,692.3460
53,-0.192736,16.2605,692.3560
54,-0.189628,16.2655,692.3660
55,-0.186996,16.2705,692.3760
56,-0.184503,16.2761,692.3860
57,-0.187660,16.2805,692.3961
58,-0.188438,16.2855,692.4060
59,-0.188931,16.2905,692.4160
60,-0.189488,16.2961,692.4260
61,-0.185256,16.3005,692.4360
62,-0.181347,16.3055,692.4460
63,-0.188387,16.3105,692.4561
64,-0.194122,16.3161,692.4660
65,-0.192093,16.3205,692.4760
66,-0.186357,16.3255,692.4860
67,-0.186303,16.3305,692.4960
68,-0.187138,16.3361,692.5060
69,-0.189750,16.3405,692.5161
70,-0.191436,16.3455,692.5261
71,-0.185553,16.3505,692.5360
72,-0.187950,16.3561,692.5460
73,-0.186565,16.3605,692.5560
74,-0.186603,16.3655,692.5660
75,-0.191061,16.3705,692.5760
76,-0.192572,16.3761,692.5861
87,-0.180666,16.4305,692.6960
88,-0.180973,16.4361,692.7061
89,-0.179974,16.4405,692.7160
90,-0.180746,16.4455,692.7260
91,-0.184463,16.4505,692.7360
92,-0.185551,16.4561,692.7460
93,-0.188064,16.4605,692.7560
94,-0.187126,16.4655,692.7661
95,-0.181854,16.4705,692.7761
96,-0.185473,16.4761,692.7860
97,-0.187370,16.4805,692.7960
98,-0.186320,16.4855,692.8060
99,-0.184922,16.4905,692.8160
100,-0.187758,16.4961,692.8260
101,-0.189500,16.5005,692.8361
102,-0.186369,16.5055,692.8460
103,-0.183636,16.5105,692.8560
104,-0.187634,16.5161,692.8660
105,-0.185375,16.5205,692.8760
106,-0.183516,16.5255,692.8860
107,-0.189509,16.5305,692.8961
108,-0.198029,16.5361,692.9060
109,-0.194576,16.5405,692.9160
110,-0.187587,16.5455,692.9260
111,-0.183690,16.5505,692.9360
112,-0.190196,16.5561,692.9460
113,-0.192614,16.5605,692.9561
123,-0.184964,16.6105,693.0560
124,-0.189128,16.6161,693.0660
125,-0.196289,16.6205,693.0760
126,-0.191358,16.6255,693.0861
127,-0.187582,16.6305,693.0960
128,-0.190650,16.6361,693.1060
129,-0.191482,16.6405,693.1160
130,-0.190507,16.6455,693.1260
131,-0.185466,16.6505,693.1360
132,-0.187900,16.6561,693.1461
133,-0.188085,16.6605,693.1560
134,-0.189596,16.6661,693.1660
135,-0.187744,16.6705,693.1760
136,-0.184917,16.6761,693.1860
137,-0.186142,16.6805,693.1960
138,-0.190063,16.6861,693.2061
139,-0.185424,16.6905,693.2160
140,-0.183727,16.6961,693.2260
141,-0.184529,16.7005,693.2360
142,-0.185480,16.7061,693.2460
143,-0.181901,16.7105,693.2560
144,-0.183825,16.7161,693.2661
145,-0.188041,16.7205,693.2761
146,-0.187933,16.7261,693.2860
147,-0.185452,16.7305,693.2960
148,-0.189507,16.7361,693.3060
149,-0.188396,16.7405,693.3160
159,-0.186350,16.7905,693.4160
160,-0.186098,16.7961,693.4260
161,-0.184749,16.8005,693.4360
162,-0.186427,16.8055,693.4460
163,-0.183444,16.8105,693.4561
164,-0.186579,16.8161,693.4660
165,-0.190185,16.8205,693.4760
166,-0.189465,16.8255,693.4860
167,-0.183813,16.8305,693.4960
168,-0.188405,16.8361,693.5060
169,-0.195693,16.8405,693.5161
170,-0.191134,16.8455,693.5261
171,-0.184929,16.8505,693.5360
172,-0.189207,16.8561,693.5460
173,-0.195789,16.8605,693.5560
174,-0.192572,16.8655,693.5660
175,-0.187585,16.8705,693.5760
176,-0.190676,16.8761,693.5861
177,-0.187148,16.8805,693.5960
178,-0.185539,16.8855,693.6060
179,-0.185920,16.8905,693.6160
180,-0.187571,16.8961,693.6260
181,-0.188529,16.9005,693.6360
182,-0.192675,16.9055,693.6461
183,-0.187697,16.9105,693.6560
