Point No.,Normal Force [N],Gap [mm],Time [s]
9,0.013573,16.6744,1317.3610
10,0.013051,16.6794,1317.3710
11,0.012137,16.6844,1317.3811
12,0.012768,16.6900,1317.3911
13,0.013722,16.6944,1317.4011
14,0.013708,16.6994,1317.4110
15,0.012448,16.7044,1317.4210
16,0.012397,16.7100,1317.4320
17,0.011859,16.7144,1317.4420
18,0.012413,16.7194,1317.4520
19,0.012387,16.7244,1317.4620
20,0.012523,16.7300,1317.4720
21,0.012731,16.7344,1317.4820
22,0.011936,16.7394,1317.4920
23,0.011466,16.7444,1317.5020
24,0.012343,16.7500,1317.5120
25,0.012305,16.7544,1317.5220
26,0.013089,16.7594,1317.5321
27,0.011543,16.7644,1317.5421
28,0.010846,16.7700,1317.5520
29,0.011966,16.7744,1317.5620
30,0.012530,16.7794,1317.5710
31,0.011938,16.7844,1317.5810
32,0.013259,16.7900,1317.5910
33,0.013075,16.7944,1317.6010
34,0.011012,16.7994,1317.6110
45,0.013390,16.8544,1317.7210
46,0.012544,16.8594,1317.7310
47,0.011796,16.8644,1317.7410
48,0.012801,16.8700,1317.7510
49,0.013905,16.8744,1317.7611
50,0.012782,16.8794,1317.7711
51,0.012651,16.8844,1317.7810
52,0.012775,16.8900,1317.7910
53,0.013161,16.8944,1317.8010
54,0.013797,16.8994,1317.8110
55,0.013376,16.9044,1317.8210
56,0.013217,16.9100,1317.8310
57,0.013729,16.9144,1317.8410
58,0.013617,16.9194,1317.8510
59,0.011522,16.9244,1317.8610
60,0.011314,16.9294,1317.8710
61,0.014760,16.9344,1317.8811
62,0.013397,16.9394,1317.8911
63,0.012216,16.9444,1317.9011
64,0.011789,16.9494,1317.9110
65,0.011076,16.9544,1317.9210
66,0.011489,16.9594,1317.9310
67,0.012277,16.9644,1317.9410
68,0.012740,16.9694,1317.9510
69,0.012633,16.9744,1317.9610
70,0.013364,16.9794,1317.9710
71,0.012043,16.9844,1317.9810
