Point No.,Normal Force [N],Gap [mm],Time [s]
13,0.003325,16.6700,53.6290
14,0.002422,16.6750,53.6390
15,0.002946,16.6800,53.6490
16,0.003126,16.6850,53.6600
17,0.005060,16.6900,53.6700
18,0.005466,16.6950,53.6800
19,0.005039,16.7000,53.6900
20,0.004178,16.7050,53.7000
21,0.005670,16.7100,53.7100
22,0.003919,16.7150,53.7200
23,0.003701,16.7200,53.7300
24,0.003851,16.7250,53.7400
25,0.004036,16.7300,53.7500
26,0.004101,16.7350,53.7600
27,0.003058,16.7400,53.7700
28,0.001814,16.7450,53.7800
29,0.003591,16.7500,53.7900
30,0.004992,16.7550,53.7990
31,0.005113,16.7600,53.8090
32,0.002565,16.7650,53.8190
33,0.002731,16.7700,53.8290
34,0.004171,16.7744,53.8390
35,0.005109,16.7800,53.8490
47,0.003764,16.8400,53.9690
48,0.001812,16.8444,53.9790
49,0.003093,16.8500,53.9890
50,0.002717,16.8544,53.9990
51,0.003187,16.8594,54.0090
52,0.002836,16.8644,54.0190
53,0.003086,16.8700,54.0290
54,0.002347,16.8744,54.0390
55,0.001906,16.8800,54.0490
56,0.003304,16.8850,54.0590
57,0.003689,16.8900,54.0690
58,0.003023,16.8944,54.0790
59,0.002726,16.8994,54.0890
60,0.002822,16.9044,54.0990
61,0.005109,16.9100,54.1090
62,0.004802,16.9144,54.1190
63,0.004901,16.9194,54.1290
64,0.004323,16.9244,54.1390
65,0.002976,16.9300,54.1490
66,0.003958,16.9344,54.1590
67,0.004325,16.9394,54.1690
68,0.003142,16.9444,54.1790
69,0.005078,16.9500,54.1890
70,0.005796,16.9544,54.1990
71,0.004994,16.9594,54.2090
72,0.003201,16.9644,54.2190
73,0.003601,16.9700,54.2290
