Point No.,Normal Force [N],Gap [mm],Time [s]
1,8.470686,10.9681,178.6310
2,8.470298,10.9681,178.6360
3,8.469582,10.9681,178.6410
4,8.469568,10.9681,178.6460
5,8.468721,10.9687,178.6510
6,8.467459,10.9687,178.6560
7,8.465558,10.9694,178.6610
8,8.461662,10.9694,178.6660
9,8.456587,10.9694,178.6700
10,8.442088,10.9712,178.6750
11,8.427697,10.9712,178.6800
12,8.394251,10.9750,178.6850
13,8.369302,10.9749,178.6900
14,8.317616,10.9793,178.6950
15,8.281469,10.9793,178.7000
16,8.219884,10.9842,178.7060
17,8.160354,10.9892,178.7110
18,8.116080,10.9892,178.7160
19,8.056550,10.9941,178.7210
20,8.014894,10.9941,178.7260
21,7.957471,10.9991,178.7310
22,7.916017,10.9990,178.7360
23,7.860632,11.0040,178.7410
24,7.821872,11.0040,178.7460
25,7.770700,11.0090,178.7510
26,7.734988,11.0089,178.7560
27,7.685832,11.0133,178.7610
28,7.651163,11.0133,178.7660
29,7.603578,11.0189,178.7710
30,7.569783,11.0188,178.7750
31,7.538345,11.0188,178.7800
32,7.495656,11.0238,178.7850
33,7.467309,11.0238,178.7900
34,7.425322,11.0288,178.7950
35,7.394941,11.0287,178.8000
36,7.352523,11.0331,178.8050
37,7.321802,11.0331,178.8100
38,7.277349,11.0387,178.8150
39,7.245893,11.0387,178.8200
40,7.203325,11.0436,178.8250
41,7.172518,11.0436,178.8300
42,7.130250,11.0486,178.8350
43,7.100492,11.0486,178.8400
44,7.061394,11.0535,178.8450
45,7.031863,11.0535,178.8500
46,6.991930,11.0585,178.8550
47,6.962095,11.0585,178.8600
48,6.921978,11.0635,178.8650
49,6.891569,11.0634,178.8700
50,6.851359,11.0684,178.8750
51,6.823340,11.0684,178.8800
52,6.786374,11.0728,178.8850
53,6.758200,11.0727,178.8900
54,6.721011,11.0777,178.8950
55,6.692407,11.0777,178.9000
56,6.655179,11.0833,178.9050
57,6.627366,11.0833,178.9100
