Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.006522,15.9908,320.9400
2.0,-0.005583,15.9407,321.4400
3.0,-0.005092,15.8904,321.9400
4.0,-0.005224,15.8404,322.4400
5.0,-0.004789,15.7903,322.9400
6.0,-0.004818,15.7402,323.4400
7.0,-0.006085,15.6900,323.9400
8.0,-0.004481,15.6397,324.4400
9.0,-0.004605,15.5896,324.9400
10.0,-0.004711,15.5395,325.4400
11.0,-0.006050,15.4892,325.9400
12.0,-0.005027,15.4389,326.4400
13.0,-0.004427,15.3887,326.9400
14.0,-0.006341,15.3386,327.4400
15.0,-0.004998,15.2884,327.9400
16.0,-0.006256,15.2380,328.4400
17.0,-0.005668,15.1879,328.9400
18.0,-0.004555,15.1378,329.4400
19.0,-0.005512,15.0876,329.9400
20.0,-0.005513,15.0375,330.4400
21.0,-0.003666,14.9872,330.9400
22.0,-0.005683,14.9372,331.4400
23.0,-0.005789,14.8871,331.9400
24.0,-0.006851,14.8369,332.4400
25.0,-0.006215,14.7868,332.9400
26.0,-0.005230,14.7366,333.4400
27.0,-0.006563,14.6866,333.9400
28.0,-0.007367,14.6364,334.4400
29.0,-0.004767,14.5861,334.9400
30.0,-0.006248,14.5359,335.4400
31.0,-0.006895,14.4858,335.9400
32.0,-0.006237,14.4355,336.4400
33.0,-0.006666,14.3852,336.9400
34.0,-0.005564,14.3350,337.4400
35.0,-0.006508,14.2849,337.9400
36.0,-0.005919,14.2346,338.4400
37.0,-0.007177,14.1844,338.9400
38.0,-0.007326,14.1342,339.4400
39.0,-0.007420,14.0842,339.9400
40.0,-0.007704,14.0340,340.4400
41.0,-0.007593,13.9838,340.9400
42.0,-0.008276,13.9336,341.4400
43.0,-0.008694,13.8837,341.9400
44.0,-0.007908,13.8335,342.4400
45.0,-0.010095,13.7834,342.9400
46.0,-0.009999,13.7332,343.4400
47.0,-0.010815,13.6831,343.9400
48.0,-0.011794,13.6330,344.4400
49.0,-0.012956,13.5827,344.9400
50.0,-0.015020,13.5325,345.4400
51.0,-0.014600,13.4822,345.9400
52.0,0.001626,13.4321,346.4400
53.0,0.047658,13.3819,346.9400
54.0,0.114826,13.3316,347.4400
55.0,0.166129,13.2815,347.9400
56.0,0.228779,13.2315,348.4400
57.0,0.288034,13.1812,348.9400
58.0,0.342151,13.1310,349.4400
59.0,0.384649,13.0809,349.9400
60.0,0.430929,13.0309,350.4400
61.0,0.499875,12.9808,350.9400
62.0,0.595172,12.9306,351.4400
63.0,0.717282,12.8806,351.9400
64.0,0.851823,12.8306,352.4400
65.0,1.001387,12.7806,352.9400
66.0,1.164135,12.7306,353.4400
67.0,1.328271,12.6804,353.9400
68.0,1.506442,12.6303,354.4400
69.0,1.692224,12.5804,354.9400
70.0,1.884340,12.5302,355.4400
71.0,2.089415,12.4801,355.9400
72.0,2.287188,12.4299,356.4400
73.0,2.509894,12.3800,356.9400
74.0,2.752904,12.3299,357.4400
75.0,3.017714,12.2798,357.9400
76.0,3.302265,12.2296,358.4400
77.0,3.608006,12.1798,358.9400
78.0,3.939173,12.1298,359.4400
