Point No.,Normal Force [N],Gap [mm],Time [s]
2,-0.696587,12.7812,448.2
3,-0.903141,12.8311,448.3
4,-1.081935,12.8810,448.4
5,-1.230645,12.9310,448.5
6,-1.377179,12.9806,448.6
7,-1.532134,13.0307,448.7
8,-1.673777,13.0810,448.8
9,-1.807917,13.1306,448.9
10,-1.937724,13.1803,449
11,-2.056808,13.2300,449.1
12,-2.117627,13.2800,449.2
13,-2.211789,13.3300,449.3
14,-2.304665,13.3798,449.4
15,-2.381142,13.4296,449.5
16,-2.475926,13.4795,449.6
17,-2.566970,13.5295,449.7
18,-2.657428,13.5794,449.8
19,-2.716930,13.6294,449.9
20,-2.759994,13.6794,450
21,-2.819927,13.7293,450.1
22,-2.773445,13.7784,450.2
23,-2.841345,13.8284,450.3
24,-2.842181,13.8784,450.4
25,-2.847299,13.9284,450.5
26,-2.810144,13.9783,450.6
27,-2.796451,14.0281,450.7
28,-2.660020,14.0779,450.8
29,-2.595917,14.1281,450.9
30,-2.468449,14.1780,451
31,-2.343133,14.2277,451.1
32,-2.298300,14.2771,451.2
33,-2.225332,14.3271,451.3
34,-2.070693,14.3772,451.4
35,-1.846729,14.4272,451.5
36,-1.579652,14.4772,451.6
37,-1.313379,14.5275,451.7
38,-1.195492,14.5774,451.8
39,-1.066194,14.6276,451.9
40,-0.855079,14.6777,452
41,-0.649693,14.7280,452.1
42,-0.257597,14.7781,452.2
43,-0.176143,14.8283,452.3
44,-0.157893,14.8780,452.4
45,-0.053750,14.9282,452.5
46,0.000010,14.9780,452.6
