Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,2.132721,12.2438,4106
2.0,2.119223,12.2437,4107
3.0,2.111139,12.2437,4107
4.0,2.105222,12.2437,4108
5.0,2.099147,12.2437,4108
6.0,2.093573,12.2437,4109
7.0,2.089976,12.2437,4109
8.0,2.086771,12.2437,4110
9.0,2.083463,12.2437,4110
10.0,2.080168,12.2437,4111
11.0,2.077717,12.2437,4111
12.0,2.075701,12.2437,4112
13.0,2.074216,12.2437,4112
14.0,2.073725,12.2437,4113
15.0,2.072093,12.2437,4113
16.0,2.070890,12.2437,4114
17.0,2.069189,12.2437,4114
18.0,2.068951,12.2437,4115
19.0,2.068049,12.2437,4115
20.0,2.066941,12.2437,4116
21.0,2.066454,12.2437,4116
22.0,2.065804,12.2437,4117
23.0,2.065366,12.2437,4117
24.0,2.064282,12.2437,4118
25.0,2.064108,12.2437,4118
26.0,2.063152,12.2437,4119
27.0,2.063003,12.2437,4119
28.0,2.062106,12.2437,4120
29.0,2.062996,12.2437,4120
30.0,2.061042,12.2437,4121
31.0,2.059925,12.2437,4121
32.0,2.060158,12.2437,4122
33.0,2.059491,12.2437,4122
34.0,2.059010,12.2437,4123
35.0,2.059051,12.2437,4123
36.0,2.058761,12.2437,4124
37.0,2.057909,12.2437,4124
38.0,2.057320,12.2437,4125
39.0,2.056293,12.2437,4125
40.0,2.057257,12.2437,4126
