Point No.,Normal Force [N],Gap [mm],Time [s]
1,4.203774,11.4175,371.6290
2,4.203578,11.4175,371.6340
3,4.202563,11.4175,371.6390
4,4.202044,11.4175,371.6440
5,4.201493,11.4175,371.6490
6,4.200608,11.4181,371.6540
7,4.201273,11.4181,371.6590
8,4.201736,11.4187,371.6640
9,4.200511,11.4187,371.6680
10,4.195330,11.4212,371.6730
11,4.189040,11.4212,371.6780
12,4.180083,11.4243,371.6830
13,4.170643,11.4243,371.6880
14,4.151512,11.4281,371.6930
15,4.138626,11.4281,371.6980
16,4.111574,11.4331,371.7040
17,4.090372,11.4330,371.7090
18,4.069363,11.4380,371.7140
19,4.045004,11.4380,371.7190
20,4.024990,11.4430,371.7240
21,4.003152,11.4430,371.7290
22,3.984723,11.4480,371.7340
23,3.964022,11.4480,371.7390
24,3.944873,11.4480,371.7440
25,3.925420,11.4529,371.7490
26,3.906205,11.4529,371.7540
27,3.887594,11.4579,371.7590
28,3.869306,11.4579,371.7640
29,3.850419,11.4629,371.7690
30,3.831484,11.4679,371.7730
31,3.816152,11.4679,371.7780
32,3.788661,11.4729,371.7830
33,3.773883,11.4729,371.7880
34,3.749806,11.4778,371.7930
35,3.735988,11.4778,371.7980
36,3.711036,11.4828,371.8030
37,3.696545,11.4828,371.8080
38,3.671868,11.4878,371.8130
39,3.655937,11.4878,371.8180
40,3.630723,11.4928,371.8230
41,3.616797,11.4928,371.8280
42,3.593875,11.4927,371.8330
43,3.579579,11.4977,371.8380
44,3.554286,11.4977,371.8430
45,3.540094,11.5027,371.8480
46,3.518808,11.5027,371.8530
47,3.504288,11.5077,371.8580
48,3.480804,11.5077,371.8630
49,3.467472,11.5127,371.8680
50,3.447061,11.5177,371.8730
51,3.433122,11.5177,371.8780
52,3.409764,11.5226,371.8830
53,3.396095,11.5226,371.8880
54,3.374543,11.5276,371.8930
55,3.359645,11.5276,371.8980
56,3.336788,11.5326,371.9030
57,3.323157,11.5326,371.9080
58,3.303479,11.5376,371.9130
59,3.289942,11.5376,371.9180
60,3.268104,11.5376,371.9230
61,3.254291,11.5425,371.9280
62,3.233117,11.5425,371.9330
63,3.218326,11.5475,371.9380
64,3.197059,11.5475,371.9430
65,3.184195,11.5531,371.9480
66,3.165864,11.5531,371.9530
67,3.152495,11.5575,371.9580
68,3.131354,11.5625,371.9630
69,3.117615,11.5625,371.9680
70,3.097115,11.5675,371.9730
71,3.082857,11.5674,371.9780
72,3.062254,11.5724,371.9830
73,3.048642,11.5724,371.9880
74,3.030769,11.5774,371.9930
75,3.017653,11.5774,371.9980
76,2.998229,11.5824,372.0030
77,2.985037,11.5824,372.0080
78,2.966000,11.5874,372.0130
79,2.951181,11.5874,372.0180
80,2.931531,11.5874,372.0230
81,2.918789,11.5923,372.0280
82,2.902904,11.5923,372.0330
83,2.889245,11.5973,372.0380
84,2.868927,11.5973,372.0430
85,2.854496,11.6023,372.0480
86,2.836277,11.6023,372.0530
87,2.822549,11.6073,372.0580
88,2.804541,11.6123,372.0630
89,2.791130,11.6123,372.0680
90,2.774603,11.6123,372.0730
91,2.761141,11.6173,372.0780
92,2.743092,11.6172,372.0830
93,2.729400,11.6222,372.0880
94,2.712210,11.6222,372.0930
95,2.697311,11.6272,372.0980
96,2.678873,11.6272,372.1030
97,2.664593,11.6322,372.1080
98,2.647528,11.6322,372.1130
99,2.633388,11.6372,372.1180
100,2.615446,11.6372,372.1230
101,2.600893,11.6422,372.1280
102,2.585106,11.6422,372.1330
103,2.571447,11.6471,372.1380
