Point No.,Normal Force [N],Gap [mm],Time [s]
1,4.200988,12.0650,311.8880
2,4.201451,12.0650,311.8930
3,4.201417,12.0650,311.8980
4,4.201066,12.0650,311.9030
5,4.200562,12.0650,311.9080
6,4.200337,12.0650,311.9130
7,4.198986,12.0662,311.9180
8,4.196923,12.0662,311.9230
9,4.193679,12.0662,311.9270
10,4.185236,12.0681,311.9320
11,4.179092,12.0681,311.9370
12,4.161978,12.0718,311.9420
13,4.150989,12.0718,311.9470
14,4.128006,12.0756,311.9520
15,4.109353,12.0756,311.9570
16,4.087216,12.0805,311.9630
17,4.058911,12.0855,311.9680
18,4.041870,12.0855,311.9730
19,4.014318,12.0899,311.9780
20,3.998041,12.0899,311.9830
21,3.970891,12.0948,311.9880
22,3.955146,12.0948,311.9930
23,3.928665,12.1004,311.9980
24,3.916157,12.1004,312.0030
25,3.890825,12.1048,312.0080
26,3.877485,12.1048,312.0130
27,3.850358,12.1098,312.0180
28,3.837148,12.1098,312.0230
29,3.810311,12.1154,312.0280
30,3.795516,12.1154,312.0320
31,3.774524,12.1154,312.0370
32,3.756217,12.1203,312.0420
33,3.736161,12.1203,312.0470
34,3.717021,12.1253,312.0520
35,3.696007,12.1253,312.0570
36,3.677728,12.1297,312.0620
37,3.657578,12.1297,312.0670
38,3.638784,12.1346,312.0720
39,3.617714,12.1346,312.0770
40,3.602764,12.1396,312.0820
41,3.584054,12.1396,312.0870
42,3.566584,12.1446,312.0920
43,3.547132,12.1446,312.0970
44,3.532495,12.1496,312.1020
45,3.513112,12.1496,312.1070
46,3.495679,12.1546,312.1120
47,3.475512,12.1546,312.1170
48,3.461417,12.1595,312.1220
49,3.442778,12.1595,312.1270
50,3.426683,12.1651,312.1320
51,3.408394,12.1651,312.1370
52,3.395380,12.1701,312.1420
53,3.376521,12.1701,312.1470
54,3.360192,12.1745,312.1520
55,3.339565,12.1745,312.1570
56,3.324414,12.1795,312.1620
57,3.305004,12.1795,312.1670
58,3.290882,12.1844,312.1720
59,3.272813,12.1844,312.1770
60,3.259462,12.1894,312.1820
61,3.241025,12.1894,312.1870
62,3.226346,12.1944,312.1920
63,3.206243,12.1944,312.1970
64,3.193355,12.1994,312.2020
65,3.175193,12.1994,312.2070
66,3.161277,12.2044,312.2120
67,3.143372,12.2044,312.2170
68,3.131691,12.2100,312.2220
69,3.113333,12.2100,312.2270
70,3.098935,12.2150,312.2320
71,3.079298,12.2149,312.2370
72,3.067393,12.2199,312.2420
73,3.049633,12.2199,312.2470
74,3.037358,12.2243,312.2520
