22.0881,0.000236506
22.0631,0.000649959
22.0381,0.000840137
22.0131,0.0010638
21.9881,-2.57e-05
21.9631,0.00198267
21.9379,0.00258396
21.9129,-0.000541295
21.8881,0.00109303
21.8631,0.00152167
21.8379,0.00291362
21.8129,0.00181511
21.7881,0.00171185
21.7628,0.00350049
21.7378,0.00126333
21.7128,0.000741929
21.6878,0.000497207
21.6628,0.0016873
21.6378,0.00129294
21.6112,-0.00182646
21.5876,0.000529553
21.5628,0.00152948
21.5378,0.00124735
21.5126,0.00195657
21.4866,0.000581379
21.4628,0.00236729
21.4378,0.000406032
21.4129,0.00053072
21.3881,0.00131671
21.3631,0.00315288
21.3381,0.000387708
21.3119,0.00239185
21.2877,0.00070257
21.2644,0.00379001
21.2394,-0.00076809
21.2144,0.000621513
21.1894,-0.00047192
21.1646,0.00326706
21.1396,-0.000591561
21.1145,0.000252093
21.0882,0.000851825
21.0646,-0.000482455
21.0396,-0.00150965
21.0145,-0.000243967
20.9894,-0.00337895
20.9634,0.00185252
20.9384,0.000909487
20.9131,0.00136932
20.8894,-0.00456475
20.8644,-0.000591944
20.8394,-0.00304849
20.8144,-0.0020252
20.7894,-0.00423313
20.7631,0.00216894
20.7394,-0.00355353
20.7144,-0.00166163
20.6881,-0.00018317
20.6644,-0.00440693
20.6394,-0.00611568
20.6144,-0.00263075
20.5881,-0.00122051
20.5644,-0.00462787
20.5394,-0.00499846
20.5144,-0.00376317
20.4894,-0.00680113
20.4644,-0.00459124
20.4394,-0.00456631
20.4145,-0.00493262
20.3894,-0.00884501
20.3646,-0.00749749
20.3396,-0.00450864
20.3147,-0.00593409
20.2897,-0.00622947
20.2649,-0.00583668
20.2403,-0.00768455
20.215,-0.00116439
20.1908,-0.00513329
20.1658,-0.00678242
20.1408,-0.00640638
20.1158,-0.00605216
20.0908,-0.00827257
20.0658,-0.00726329
20.0408,-0.00564067
20.015,-0.00502808
19.9908,-0.00822892
19.9658,-0.00749281
19.94,-0.00529696
19.9158,-0.00680972
19.8908,-0.00783651
19.8658,-0.00815176
19.8408,-0.00615231
19.8158,-0.00685842
19.7908,-0.00639938
19.7658,-0.00694571
19.7408,-0.00479974
19.7158,-0.00523071
19.6908,-0.00529852
19.6658,-0.00630273
19.6408,-0.00389878
19.6158,-0.00440732
19.5908,-0.00595475
19.5658,-0.00413376
19.5408,-0.00376473
19.5158,-0.00347794
19.4908,-0.00360458
19.466,-0.00365796
19.4413,-0.00338402
19.4163,-0.00312682
19.3906,-0.00660824
19.3665,-0.00326711
19.3415,0.000144541
19.3165,-0.00179918
19.2915,-0.00236382
19.2665,-0.000533109
19.2415,-0.00149446
19.2167,-0.00120453
19.192,-0.00163006
19.1676,-0.000457118
19.1429,-0.0020174
19.1179,-0.00245579
19.0929,-0.00186075
19.0679,-0.000503103
19.0421,-0.00514654
19.0179,-0.000383074
18.9929,-0.000931362
18.9679,0.000560338
18.9429,0.00258902
18.9171,-0.0051177
18.8929,0.000502273
18.8679,-0.00108374
18.8429,0.00320783
18.8171,-0.00316969
18.7929,0.000764529
18.7679,0.00132567
18.7429,0.00285556
18.7179,0.00259214
18.6929,0.00167249
18.6679,0.00081947
18.6429,0.00420815
18.6179,0.0018533
18.5921,-0.0012731
18.5679,0.00192305
18.5429,0.00194994
18.5179,0.00264785
18.4929,0.00260304
18.4679,0.00152947
18.4433,0.00477864
18.4184,0.00271956
18.3927,-2.26e-05
18.3685,0.00148661
18.3435,0.00311821
18.3185,0.00207424
18.2935,0.00202983
18.2685,0.000930533
18.2435,0.00307261
18.2188,0.00231195
18.1929,0.00211517
18.1677,0.00188136
18.1438,0.00176173
18.1199,0.001948
18.0937,0.00254226
18.07,0.00214167
18.045,0.00342137
18.02,0.000702565
17.9942,0.00131086
17.97,0.000122731
17.945,0.00291752
17.9192,0.00138958
17.8942,0.00180965
17.87,-0.00125285
17.8442,0.0029487
17.8199,-0.00120959
17.795,-0.000292281
17.77,-0.00248152
17.745,0.000494475
17.7192,0.00111914
17.695,-5.19e-05
17.67,-0.0031128
17.645,0.000150392
17.62,-0.00297485
17.595,-0.002063
17.57,-0.00352626
17.545,-0.00238098
17.52,-0.00259179
17.495,-0.00167994
17.47,-0.00468048
17.4451,-0.0036451
17.4203,-0.0053106
17.3954,-0.00294718
17.3706,-0.00546764
17.3456,-0.00410375
17.3206,-0.004276
17.2956,-0.00348416
17.2706,-0.00676762
17.2456,-0.00486714
17.2206,-0.00673917
17.1956,-0.0049178
17.1698,-0.00215691
17.1457,-0.00469608
17.1201,-0.0030224
17.0954,-0.00106114
17.0715,-0.00709535
17.0465,-0.00644846
17.0221,-0.00594188
16.9959,-0.00265181
16.9719,-0.00742385
16.9469,-0.00550738
16.9221,-0.00508146
16.8971,-0.00581992
16.8719,-0.00728433
16.8472,-0.00625714
16.8209,-0.004117
16.7971,-0.00699986
16.7722,-0.00701857
16.7457,-0.00278702
16.7221,-0.00546725
16.6971,-0.0064356
16.6719,-0.00712261
16.6469,-0.0061227
16.6221,-0.00458853
16.5972,-0.00362056
16.5722,-0.00586979
16.5471,-0.00420975
16.5221,-0.00308396
16.4972,-0.00464269
16.4722,-0.00482856
16.4474,-0.00435081
16.4212,-0.00638495
16.3974,-0.00183309
16.3725,-0.00375226
16.3475,-0.00454487
16.3212,-0.00515434
16.2975,-0.00308785
16.2725,-0.00311164
16.2475,-0.00408934
16.2228,-0.00177308
16.1978,-0.00290744
16.1726,-0.000783667
16.1478,-0.00355158
16.1228,-0.00165072
16.0978,-0.00285834
16.0728,-0.00216976
16.0478,0.00054046
16.0241,-0.000729511
15.9978,-0.00632416
15.9741,-0.00313813
15.949,-0.000911092
15.9241,-0.000591944
15.899,9.12e-05
15.8739,-0.00146328
15.8476,-0.00537295
15.824,-0.000238121
15.799,0.000837793
15.7737,-0.000286053
15.7488,-0.00057363
15.724,0.00133151
15.699,0.000307436
15.6739,0.000208845
15.6487,0.000829995
15.624,0.000453944
15.599,0.00229442
15.5739,0.00143167
15.5488,0.00147842
15.524,0.00295805
15.499,0.00230455
15.4739,0.00209411
15.4488,0.00154
15.424,0.00248576
15.399,0.00294324
15.3741,0.00218883
15.349,0.00150454
15.3244,0.0020458
15.2991,0.00312833
15.2741,0.00212374
15.2493,0.00244991
15.2244,0.00326706
15.1991,0.00036939
15.1741,0.00116512
15.1494,0.000681912
15.1244,0.00193357
15.0994,0.0022305
15.0744,0.00258629
15.0494,-0.000109921
15.0244,0.00204425
14.9994,0.000340556
14.9749,0.00110356
14.9501,-0.00155602
14.9252,0.00113201
14.9,-0.000572066
14.8749,0.00117486
14.8501,-0.000246301
14.8252,0.000732179
14.7998,0.000602807
14.7749,-0.000614151
14.7498,-0.00266933
14.725,0.0017894
14.6998,-0.00197532
14.6749,0.00104042
14.6498,-0.00189544
14.6248,0.000675683
14.5998,-0.00115386
14.5747,-0.000130951
14.5496,-0.00254035
14.5249,-0.000306318
14.4998,-0.00242696
14.4749,-0.00231356
14.4498,-0.00404724
14.4249,-0.0021273
14.3998,-0.00400595
14.3749,-0.00205325
14.35,-0.00513447
14.3252,-0.00362678
14.3,-0.00485467
14.2749,-0.0044794
14.2501,-0.00456475
14.2252,-0.00362446
14.2002,-0.00335089
14.1752,-0.00262999
14.1502,-0.00551947
14.1252,-0.00532853
14.1002,-0.00539906
14.0752,-0.00364042
14.0502,-0.00511265
14.0252,-0.00416415
14.0002,-0.00540958
13.9752,-0.00550272
13.9502,-0.00696948
13.926,-0.00602917
13.9009,-0.00644067
13.8758,-0.00457216
13.8508,-0.00392685
13.826,-0.00543647
13.8009,-0.00542945
13.7758,-0.00680814
13.7507,-0.00747684
13.7258,-0.00633585
13.7007,-0.0046949
13.6758,-0.00639625
13.6507,-0.005968
13.6258,-0.00471672
13.6007,-0.00550699
13.5758,-0.0059489
13.5504,-0.00538113
13.5258,-0.00568547
13.5007,-0.00479427
13.4758,-0.0053823
13.4508,-0.00380097
13.426,-0.00522838
13.401,-0.00468983
13.3758,-0.00530397
13.351,-0.00627506
13.326,-0.0043399
13.301,-0.00376083
13.276,-0.00239384
13.251,-0.00453006
13.226,-0.00445175
13.2013,-0.00370121
13.1762,-0.00475024
13.151,-0.00307383
13.1262,-0.00226797
13.1013,-0.00312371
13.0762,-0.0017945
13.051,-0.00279754
13.0262,-0.00216782
13.0013,-0.00359055
12.9762,-0.00432003
12.951,-0.00236577
12.9262,-0.00203728
12.9013,-0.000224084
12.8769,-0.00157472
12.8519,-0.00256022
12.8269,-0.00252633
12.8019,-0.00240553
12.7769,-0.000178104
12.7519,-0.00248424
12.7269,-0.000940715
12.7019,-0.000261888
12.6769,-0.000680019
12.6519,-0.00179178
12.6269,3.97e-05
12.6019,0.000255605
12.5769,-0.000289559
12.5519,-0.00248619
12.5269,0.000691657
12.5019,0.00130775
12.4769,0.000794922
12.4519,-0.000858883
12.427,0.00347048
12.4021,0.00119005
12.3771,0.000283668
12.3521,0.00200449
12.327,0.000329643
12.3025,0.00171808
12.2775,0.00223323
12.2525,9.31e-05
12.2275,0.000410701
12.2025,0.00308119
12.1775,0.0022991
12.1525,0.00215141
12.1275,0.00168963
12.1025,0.0025972
12.0775,0.00238365
12.0525,0.00235052
12.0275,0.0022309
12.0025,0.00251225
11.9775,0.00201033
11.9525,0.00279126
11.9275,0.00117916
11.9025,0.00178394
11.8775,0.00159689
11.8525,0.00209451
11.8275,0.00112927
11.8038,0.00321797
11.7788,0.000957812
11.7538,0.000817532
11.7287,-0.000171478
11.7038,0.00209997
11.6787,0.000566964
11.6538,0.0014418
11.6288,-0.00180074
11.6038,0.00111563
11.5787,-0.00181438
11.5537,-0.00185568
11.5289,-0.00110906
11.5043,-0.000720153
11.4793,-0.00167994
11.4541,-0.00299121
11.4294,-0.00154589
11.4043,-0.000112633
11.3794,-0.00101398
11.3544,-0.00269428
11.3294,-0.00404686
11.3044,-0.00160863
11.2794,-0.00350209
11.2546,-0.00227031
11.2294,-0.00432937
11.2047,-0.00160199
11.1799,-0.00377058
11.1547,-0.00347519
11.13,-0.00562079
11.105,-0.00321099
11.08,-0.0040379
11.055,-0.00313072
11.03,-0.00470543
11.005,-0.0044724
10.98,-0.00589902
10.955,-0.00335751
10.93,-0.00499418
10.905,-0.00556078
10.88,-0.00607905
10.855,-0.00497586
10.83,-0.00617725
10.805,-0.00588109
10.7808,-0.00609854
10.7562,-0.00477245
10.7312,-0.00583589
10.7062,-0.00613712
10.6812,-0.00610516
10.6562,-0.00671773
10.6312,-0.00720796
10.6061,-0.00584719
10.5812,-0.00708013
10.5562,-0.00693441
10.5312,-0.00681477
10.5062,-0.00753957
10.4815,-0.00486481
10.4565,-0.00715925
10.4316,-0.00662305
10.4069,-0.00615465
10.3819,-0.00530163
10.3569,-0.0082184
10.3319,-0.00582382
10.3069,-0.00621894
10.2819,-0.0057073
10.2569,-0.00608451
10.2317,-0.0078712
10.2069,-0.00731824
10.1821,-0.00574704
10.1572,-0.00681477
10.1322,-0.00654512
10.1075,-0.00536087
10.0825,-0.00485273
10.0575,-0.0050164
10.0324,-0.00586278
10.0074,-0.00697648
9.9825,-0.00413376
9.9575,-0.00577431
9.9322,-0.00468906
9.9075,-0.00408935
9.8825,-0.00321529
9.8574,-0.00247606
9.8325,-0.00484726
9.8075,-0.00457059
9.7825,-0.00191999
9.7575,-0.00259725
9.7329,-0.00329011
9.7081,-0.00351689
9.6833,-0.00291601
9.6583,-0.00196635
9.6333,-0.00298927
9.6083,-0.000853812
9.5833,-0.00186037
9.5583,-0.0024219
9.5333,-0.00277923
9.5083,-0.000488296
9.4835,-0.000448942
9.4587,-0.00127389
9.434,0.000162865
9.409,-0.00126882
9.384,0.0006792
9.359,0.000225599
9.334,-0.000701845
9.3088,0.000698676
9.284,0.00127618
9.259,-4.72e-05
9.234,0.00064528
9.209,0.000451227
9.184,6.62e-05
9.159,-0.00154082
9.1341,-0.000931362
9.109,-0.000307475
9.0842,0.000215863
9.0592,-0.00069053
9.0341,-0.00045908
9.009,-0.00224302
8.9842,0.00115109
8.9592,0.000739589
8.9343,0.00168223
8.9092,-0.00022993
8.8842,4.09e-05
8.8592,0.000693227
8.8341,5.45e-05
8.809,-0.000705342
8.7842,-2.35e-06
8.7592,-0.00101125
8.734,-0.000433351
8.709,-0.00142782
8.6842,0.000194038
8.66,-0.00270051
8.6352,-0.00181204
8.6098,-0.000962143
8.5852,-0.00201312
8.56,-0.00186503
8.5352,-0.00101709
8.5102,-0.00231941
8.4852,-0.00136352
8.4603,-0.00291796
8.4354,-0.00245892
8.4104,-0.00379435
8.3854,-0.00137989
8.3604,-0.00424404
8.3354,-0.00208404
8.3104,-0.00333219
8.2854,-0.00185062
8.2607,-0.00444473
8.2354,-0.00345338
8.2104,-0.00339609
8.1856,-0.00308941
8.1607,-0.00482272
8.1356,-0.00450162
8.1107,-0.00578095
8.0858,-0.00427482
8.0607,-0.00542907
8.0358,-0.00315566
8.0107,-0.00738799
7.9856,-0.00597617
7.9607,-0.00469334
7.9358,-0.00446772
7.9107,-0.0085278
7.8858,-0.00563013
7.8607,-0.00732876
7.8356,-0.00610906
7.8104,-0.00797563
7.7856,-0.00666474
7.7607,-0.00718652
7.7354,-0.00692388
7.7104,-0.00874408
7.6856,-0.00580783
7.6604,-0.00914974
7.636,-0.00815879
7.6112,-0.00654121
7.5864,-0.0059676
7.5615,-0.00835792
7.5365,-0.00683543
7.5112,-0.00957371
7.4863,-0.00776949
7.4615,-0.00745345
7.4366,-0.00882553
7.4115,-0.00874291
7.3866,-0.00764713
7.3615,-0.00978961
7.3366,-0.00778312
7.3116,-0.00865563
7.2869,-0.00797758
7.2618,-0.00816112
7.2366,-0.00921286
7.2116,-0.0103351
7.1869,-0.00869576
7.1618,-0.00762841
7.1366,-0.00766389
7.1119,-0.00882631
7.0869,-0.00933834
7.0619,-0.00706417
7.0369,-0.00758985
7.0116,-0.00708287
6.9869,-0.00839883
6.9618,-0.00569833
6.9366,-0.00803954
6.9116,-0.0088758
6.8869,-0.00677347
6.8618,-0.00653497
6.8366,-0.00543179
6.8116,-0.00809682
6.7866,-0.00762765
6.7615,-0.00435744
6.7366,-0.00540412
6.7115,-0.00678788
6.6866,-0.00744956
6.6615,-0.00614218
6.6366,-0.00378851
6.612,-0.00649094
6.5866,-0.00377175
6.5628,-0.00433016
6.5374,-0.00288211
6.5128,-0.00280924
6.4878,-0.00278118
6.4628,-0.001738
6.4378,-4.76e-05
6.4129,-0.00112582
6.3881,-0.00225004
6.3631,0.000984699
6.3379,0.00322342
6.3129,0.000609433
6.2881,0.002884
6.2631,0.00728156
6.2381,0.00953237
6.2131,0.0122675
6.1881,0.0189455
6.1631,0.0271923
6.1381,0.0379382
6.1132,0.0545031
6.0882,0.078172
6.0632,0.112155
6.0382,0.157867
6.0133,0.216947
5.9883,0.288444
5.9633,0.382614
5.9384,0.501579
5.9135,0.646524
5.8886,0.831967
5.8637,1.08606
5.8387,1.37434
5.8139,1.70979
5.7893,2.10142
5.7643,2.53059
5.7396,3.00323
5.7149,3.53824
5.6902,4.13191
5.6656,4.7545
5.641,5.45321
5.6169,6.16522
5.5919,6.90428
5.5673,7.63388
5.5428,8.33928
5.5194,9.02017
5.495,9.70807
5.4706,10.5289
5.4461,11.4194
5.4217,12.395
5.3974,13.5832
5.3732,14.9088
5.3491,16.4321
5.3251,18.1269
5.3012,20.0332
5.2777,22.1673
5.2541,24.5442
5.2305,27.2322
5.2072,30.1798
5.1756,33.9318
5.1754,33.4499
5.1752,33.166
5.1751,32.9711
5.175,32.8034
5.1749,32.6827
5.1748,32.5697
5.1748,32.4767
5.1747,32.3909
5.1747,32.3048
5.1747,32.2463
5.1746,32.1814
5.1746,32.1265
5.1745,32.0712
5.1745,32.0216
5.1745,31.9771
5.1745,31.9354
5.1744,31.896
5.1744,31.858
5.1744,31.8126
5.1744,31.7803
5.1744,31.7505
5.1743,31.7227
5.1743,31.6937
5.1743,31.6639
5.1743,31.6387
5.1743,31.6108
5.1743,31.5869
5.1742,31.5588
5.1742,31.5343
5.1742,31.5156
5.1742,31.4955
5.1742,31.4736
5.1742,31.4576
5.1742,31.4333
5.1742,31.4118
5.1741,31.3965
5.1741,31.3795
5.1741,31.3536
5.1741,31.3301
5.1741,31.3015
5.1741,31.2913
5.1741,31.2858
5.1741,31.2772
5.1741,31.2639
5.1741,31.2463
5.1741,31.2328
5.174,31.2242
5.174,31.21
5.174,31.1927
5.174,31.1784
5.174,31.166
5.174,31.1571
5.174,31.148
5.174,31.1324
5.174,31.1233
5.174,31.1107
5.174,31.101
5.174,31.0904
5.174,31.0755
5.174,31.0618
5.1739,31.0512
5.1739,31.0435
5.1739,31.0369
5.1739,31.0305
5.1739,31.0217
5.1739,31.0096
5.1739,30.9993
5.1739,30.9897
5.1739,30.9805
5.1739,30.9766
5.1739,30.9676
5.1739,30.9594
5.1739,30.9498
5.1739,30.9402
5.1739,30.9281
5.1739,30.9205
5.1739,30.9154
5.1739,30.9092
5.1739,30.9035
5.1739,30.8947
5.1738,30.8872
5.1738,30.8768
5.1738,30.8692
5.1738,30.8631
5.1738,30.8563
5.1738,30.8508
5.1738,30.844
5.1738,30.8339
5.1738,30.8264
5.1738,30.814
5.1738,30.8074
5.1738,30.8037
5.1738,30.7981
5.1738,30.7943
5.1738,30.7899
5.1738,30.7885
5.1738,30.7826
5.1738,30.7774
5.1738,30.7683
5.1741,31.2563
5.1736,30.4412
5.1718,27.3749
5.1717,27.297
5.1735,30.2104
5.173,29.4825
5.1717,27.2094
5.1712,26.4763
5.1731,29.596
5.1726,28.7747
5.1718,27.3336
5.171,26.1357
5.1729,29.2838
5.1723,28.1877
5.1718,27.4298
5.1709,25.9069
5.1727,28.8979
5.172,27.7167
5.172,27.7931
5.1708,25.7117
5.1726,28.7343
5.1719,27.6396
5.1719,27.6392
5.1707,25.6128
5.1725,28.5805
5.1719,27.5437
5.1711,26.2595
5.1708,25.7124
5.1722,28.0794
5.1718,27.3606
5.1712,26.3395
5.1708,25.6643
5.1721,27.8954
5.1717,27.225
5.1712,26.3241
5.1707,25.6178
5.172,27.7867
5.1716,27.0853
5.1711,26.2193
5.1706,25.4625
5.172,27.6905
5.1715,26.9579
5.1711,26.2118
5.1707,25.4827
5.1719,27.5899
5.1715,26.8304
5.1711,26.157
5.1706,25.4143
5.1719,27.5259
5.1714,26.7039
5.171,26.1433
5.1706,25.3329
5.1718,27.3826
5.1713,26.5199
5.171,26.1147
5.1706,25.321
5.1717,27.1737
5.1712,26.3797
5.1709,25.9579
5.1705,25.2494
5.1716,27.0648
5.1712,26.335
5.1709,25.8901
5.1705,25.196
5.1715,26.9621
5.1711,26.2329
5.1709,25.8195
5.1704,25.0926
5.1714,26.808
5.171,26.1176
5.1708,25.744
5.1704,25.0361
5.1714,26.7997
5.171,26.0186
5.1708,25.7468
5.1704,25.01
5.1714,26.7289
5.1709,25.9584
5.1708,25.6794
5.1704,24.9619
5.1714,26.6811
5.1709,25.8352
5.1708,25.6603
5.1704,24.9603
5.1713,26.5989
5.1708,25.7195
5.1707,25.6278
5.1703,24.9315
5.1713,26.49
5.1708,25.6529
5.1707,25.5803
5.1703,24.8807
5.1712,26.4125
5.1707,25.6089
5.1707,25.6032
5.1703,24.8793
5.1711,26.3062
5.1707,25.6229
5.1706,25.353
5.1703,24.8514
5.1711,26.3012
5.1707,25.615
5.1706,25.3689
5.1703,24.8195
5.1711,26.2543
5.1707,25.5624
5.1706,25.3626
5.1703,24.8178
5.1711,26.1802
5.1707,25.4825
5.1706,25.3278
5.1703,24.8088
5.171,26.1001
5.1706,25.4437
5.1705,25.2227
5.1702,24.7665
5.171,26.0363
5.1706,25.3595
5.1705,25.2111
5.1702,24.7217
5.171,26.0056
5.1705,25.2983
5.1705,25.2093
5.1702,24.6802
5.171,26.0456
5.1706,25.3253
5.1705,25.1986
5.1701,24.6094
5.171,26.0121
5.1705,25.2452
5.1705,25.1525
5.1701,24.569
5.171,26.0038
5.1705,25.2421
5.1705,25.133
5.1701,24.5328
5.1709,25.9607
5.1705,25.1906
5.1704,25.102
5.1701,24.51
5.1709,25.9057
5.1705,25.146
5.1704,25.1279
5.1701,24.4993
5.1709,25.9187
5.1704,25.1025
5.1704,25.09
5.1701,24.4678
5.1709,25.8569
5.1704,25.0324
5.1704,25.1049
5.1701,24.4536
5.1709,25.8152
5.1704,24.9738
5.1704,25.0806
5.17,24.4262
5.1708,25.7362
5.1703,24.9078
5.1704,25.0241
5.17,24.3887
5.1708,25.7223
5.1703,24.8833
5.1704,25.0214
5.17,24.3684
5.1708,25.7024
5.1703,24.839
5.1704,24.9881
5.17,24.3738
5.1708,25.654
5.1703,24.8211
5.1704,24.9905
5.17,24.3688
5.1707,25.6197
5.1703,24.7895
5.1704,24.995
5.17,24.3798
5.1707,25.5843
5.1702,24.7639
5.1703,24.9433
5.17,24.3667
5.1707,25.4783
5.1702,24.692
5.1703,24.9461
5.17,24.3553
5.1706,25.4202
5.1702,24.6508
5.1703,24.9506
5.17,24.3506
5.1706,25.4031
5.1702,24.6248
5.1703,24.9339
5.17,24.3497
5.1706,25.3984
5.1701,24.6129
5.1703,24.9225
5.17,24.3379
5.1706,25.3647
5.172,27.6996
5.1719,27.6389
5.1719,27.5569
5.1718,27.4967
5.1718,27.458
5.1718,27.4304
5.1718,27.4063
5.1718,27.3935
5.1718,27.3837
5.1718,27.373
5.1724,27.263
5.1889,24.024
5.2119,20.743
5.2354,18.0147
5.2589,15.6877
5.2828,13.6574
5.3067,11.9118
5.3308,10.3965
5.3547,9.08044
5.3792,7.92481
5.4037,6.92044
5.4282,6.0503
5.4525,5.29227
5.4771,4.61173
5.5017,4.02453
5.5264,3.47137
5.5511,2.96767
5.5759,2.51426
5.6006,2.07095
5.6253,1.64874
5.6501,1.28549
5.6737,0.967574
5.6985,0.678693
5.7234,0.465544
5.7483,0.288055
5.7733,0.152811
5.7984,0.0577741
5.8234,0.00589819
5.8482,-0.016019
5.8732,-0.0207081
5.8996,-0.0166714
5.9234,-0.0183474
5.9482,-0.0189783
5.9732,-0.0188006
5.9984,-0.0179031
6.0234,-0.0181771
6.0482,-0.0192113
6.0719,-0.0210354
6.0971,-0.0179558
6.1234,-0.0185122
6.147,-0.0189826
6.1719,-0.0195527
6.1971,-0.0187223
6.2221,-0.019126
6.247,-0.0202825
6.2731,-0.0215817
6.2969,-0.0189467
6.3231,-0.0230742
6.3469,-0.021178
6.3716,-0.0214142
6.3966,-0.0206886
6.4218,-0.0208932
6.4466,-0.0212587
6.4716,-0.0230189
6.4966,-0.0216082
6.5215,-0.022296
6.5463,-0.0222169
6.5712,-0.023174
6.5965,-0.0219114
6.6227,-0.0258234
6.6463,-0.0233322
6.6712,-0.0267084
6.6965,-0.0234179
6.7215,-0.026505
6.7475,-0.0282991
6.7715,-0.0273619
6.7966,-0.0248644
6.8218,-0.0276861
6.8466,-0.025975
6.8728,-0.0303913
6.8978,-0.03127
6.9218,-0.028831
6.9469,-0.0279974
6.9716,-0.0310584
6.9966,-0.0295129
7.0218,-0.0303114
7.0469,-0.0293235
7.0716,-0.0311979
7.0966,-0.0317022
7.1207,-0.0329133
7.1463,-0.0346271
7.1706,-0.0338898
7.1958,-0.0326849
7.2207,-0.034142
7.2454,-0.0343189
7.2704,-0.0356995
7.2962,-0.0368335
7.3204,-0.0381062
7.3454,-0.0369461
7.3702,-0.0374535
7.3951,-0.0393403
7.4202,-0.0373903
7.4454,-0.0371468
7.4702,-0.0407704
7.496,-0.039403
7.5209,-0.0442296
7.5456,-0.0409111
7.5706,-0.0444607
7.5956,-0.0440862
7.6206,-0.0454813
7.6456,-0.0431568
7.6707,-0.0460085
7.6956,-0.0447043
7.7206,-0.0477878
7.7456,-0.0460483
7.7706,-0.0485243
7.7956,-0.0478693
7.8206,-0.0489378
7.8456,-0.0471355
7.8706,-0.051247
7.8956,-0.0511305
7.9206,-0.050666
7.9456,-0.0506687
7.9706,-0.0533072
7.9956,-0.0531966
8.0206,-0.0535438
8.0456,-0.0543294
8.0706,-0.0570766
8.0956,-0.0566063
8.1206,-0.0561667
8.1456,-0.057469
8.1698,-0.0593964
8.1948,-0.0602463
8.2198,-0.06
8.2448,-0.0612856
8.2695,-0.0624675
8.2943,-0.063379
8.3193,-0.0624394
8.3441,-0.0633864
8.3691,-0.0661391
8.3941,-0.0679125
8.4191,-0.064804
8.4441,-0.0662891
8.4691,-0.0687585
8.4941,-0.0696567
8.5191,-0.0710093
8.5441,-0.0709006
8.5689,-0.0744143
8.5939,-0.0748216
8.619,-0.0739732
8.644,-0.0752171
8.6687,-0.0765011
8.6939,-0.0775754
8.719,-0.0769687
8.7438,-0.0790804
8.7687,-0.0816827
8.7935,-0.0825181
8.8187,-0.0814037
8.8438,-0.0832262
8.8686,-0.0839421
8.8935,-0.0868023
8.9187,-0.0855553
8.9438,-0.0867575
8.9686,-0.090968
8.9935,-0.0912349
9.0185,-0.0900043
9.0435,-0.0921066
9.0685,-0.0933384
9.0935,-0.0942343
9.1185,-0.0952584
